id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
c8ed0996,bull,s35|s2|s5,3,0.0206936517,0.0124284871,5.3373,0.0,-5.669,39,48.7179,0.117387,13,0.3333,2749.65,0.275,38.4615,0.0311,0.404,5,0.1282,38838.31,3.8838,60.0,0.7445,3.7224,21,0.5385,103573.7,10.3574,52.381,0.4921,10.3345,5.2185,2.041,-3.8118,15,53.3333,0.050832,3,0.2,62650.0,6.265,100.0,2.0694,6.2081,9,0.6,20776.05,2.0776,44.4444,0.2292,2.0632,3,0.2,-4698.57,-0.4699,33.3333,-0.1388,-0.4163
f250c90c,bull,s41|s32|s91|s11,4,0.0209879902,0.0103504816,5.7864,0.0,-6.2189,48,43.75,0.130309,20,0.4167,44555.09,4.4555,40.0,0.2185,4.3698,6,0.125,-126.84,-0.0127,33.3333,0.0096,0.0574,22,0.4583,117574.81,11.7575,50.0,0.5319,11.7013,0.0133,-1.9456,-6.1468,18,38.8889,0.035381,3,0.1667,63177.13,6.3177,100.0,2.0988,6.2964,11,0.6111,10657.88,1.0658,36.3636,0.1045,1.1499,4,0.2222,-42047.78,-4.2048,0.0,-1.035,-4.1402
3ec125ca,bull,s35|s30|s11|s32|s1,5,0.0210982673,0.0103636127,0.7016,0.0,-8.3626,45,40.0,0.087947,18,0.4,589.66,0.059,33.3333,0.0124,0.2226,4,0.0889,-42691.56,-4.2692,0.0,-1.0364,-4.1454,23,0.5111,139742.75,13.9743,52.1739,0.6051,13.9179,4.6793,1.4656,-4.0799,19,47.3684,0.056461,3,0.1579,63779.19,6.3779,100.0,2.1098,6.3295,12,0.6316,33118.84,3.3119,41.6667,0.2746,3.2946,4,0.2105,-10443.53,-1.0444,25.0,-0.2498,-0.9993
d507df01,bull,s44|s33|s26,3,0.0192615493,0.0117508321,-0.3935,0.0,-8.1631,45,44.4444,0.096543,18,0.4,6231.5,0.6232,38.8889,0.031,0.5572,4,0.0889,-48207.63,-4.8208,0.0,-1.1751,-4.7003,23,0.5111,130769.3,13.0769,56.5217,0.5778,13.2892,5.1736,2.7131,-3.2244,12,58.3333,0.044645,3,0.25,58246.03,5.8246,100.0,1.9262,5.7785,7,0.5833,42866.87,4.2867,57.1429,0.5971,4.1794,2,0.1667,-24537.44,-2.4537,0.0,-1.1751,-2.3502
ae7cc1d1,bull,s8|s65|s94|s88,4,0.0195825035,0.0081157322,0.6743,0.0,-7.8,43,37.2093,0.078196,21,0.4884,75702.05,7.5702,42.8571,0.3755,7.8854,5,0.1163,13476.8,1.3477,40.0,0.2964,1.4818,17,0.3953,-507.05,-0.0507,29.4118,0.0031,0.0524,3.7324,1.1936,-4.7175,22,40.9091,0.054342,2,0.0909,39466.35,3.9466,100.0,1.9583,3.9165,15,0.6818,45277.07,4.5277,40.0,0.2964,4.4453,5,0.2273,-14353.75,-1.4354,20.0,-0.2576,-1.288
f6bbed17,bull,s42|s58|s27,3,0.0264750468,0.0122644988,5.9501,0.0,-8.0817,36,41.6667,0.08968,12,0.3333,6954.85,0.6955,33.3333,0.0649,0.7784,4,0.1111,29356.7,2.9357,50.0,0.7105,2.8421,20,0.5556,102313.88,10.2314,45.0,0.5168,10.3366,7.5815,2.3823,-3.5825,11,54.5455,0.040307,1,0.0909,26447.78,2.6448,100.0,2.6475,2.6475,8,0.7273,99859.98,9.986,62.5,1.1948,9.5582,2,0.1818,-26935.43,-2.6935,0.0,-1.2264,-2.4529
07347de6,bull,s47|s6|s58|s38|s34,5,0.0188407434,0.0124450519,1.1726,0.0,-6.8808,40,47.5,0.101238,19,0.475,-18787.24,-1.8787,36.8421,-0.0919,-1.7455,4,0.1,45194.71,4.5195,75.0,1.1019,4.4077,17,0.425,67810.89,6.7811,52.9412,0.4118,7.0006,1.602,0.5976,-4.399,10,50.0,0.028642,3,0.3,56859.48,5.6859,100.0,1.8841,5.6522,5,0.5,-153.37,-0.0153,40.0,0.0069,0.0346,2,0.2,-25418.27,-2.5418,0.0,-1.2445,-2.489
f1386c56,bull,s70|s58|s41,3,0.0231635252,0.0141631067,-0.2291,0.0,-7.5809,43,44.186,0.093653,21,0.4884,-951.07,-0.0951,38.0952,0.0057,0.1188,4,0.093,54597.84,5.4598,75.0,1.3832,5.5327,18,0.4186,39078.08,3.9078,44.4444,0.2427,4.3677,1.9654,0.1667,-6.5719,13,46.1538,0.032918,2,0.1538,46769.0,4.6769,100.0,2.3164,4.6327,8,0.6154,-2594.29,-0.2594,37.5,-0.0166,-0.1325,3,0.2308,-5652.76,-0.5653,33.3333,-0.1721,-0.5163
74562768,bull,s96|s6|s1,3,0.0223614856,0.0141829159,-1.9931,0.0,-9.1737,37,43.2432,0.069735,14,0.3784,56088.09,5.6088,50.0,0.4089,5.725,6,0.1622,-12119.12,-1.2119,33.3333,-0.2001,-1.2009,17,0.4595,11121.4,1.1121,41.1765,0.0865,1.4701,7.0788,2.3893,-4.0928,14,57.1429,0.05249,3,0.2143,68097.16,6.8097,100.0,2.2361,6.7084,9,0.6429,57756.62,5.7757,55.5556,0.612,5.5076,2,0.1429,-30932.07,-3.0932,0.0,-1.4183,-2.8366
bc2e2dc0,bull,s6|s96,2,0.0239834459,0.0114600917,9.7173,0.0,-5.2273,27,48.1481,0.090521,12,0.4444,78330.76,7.8331,50.0,0.6262,7.514,5,0.1852,14158.78,1.4159,40.0,0.2717,1.3587,10,0.3704,61423.3,6.1423,50.0,0.6262,6.2617,4.713,2.7112,-4.1127,10,50.0,0.031303,3,0.3,73126.82,7.3127,100.0,2.3983,7.195,6,0.6,1714.65,0.1715,33.3333,0.0354,0.2127,1,0.1,-12088.06,-1.2088,0.0,-1.146,-1.146
a0b0b0ba,bull,s30|s64|s39|s93|s32,5,0.0239347801,0.0149267161,1.2802,0.0,-10.4006,38,44.7368,0.082178,19,0.5,25625.52,2.5626,42.1053,0.1436,2.7284,4,0.1053,17475.99,1.7476,50.0,0.4504,1.8016,15,0.3947,44845.95,4.4846,46.6667,0.3209,4.813,6.3708,2.225,-3.3503,10,60.0,0.039086,2,0.2,48344.85,4.8345,100.0,2.3935,4.787,7,0.7,52697.7,5.2698,57.1429,0.728,5.0959,1,0.1,-16133.93,-1.6134,0.0,-1.4927,-1.4927
dba37526,bull,s15|s82|s27,3,0.0247485179,0.0139512993,-0.6087,0.0,-8.9713,39,41.0256,0.073108,19,0.4872,41550.8,4.1551,42.1053,0.2343,4.4524,2,0.0513,10456.47,1.0456,50.0,0.5399,1.0797,18,0.4615,16918.46,1.6918,38.8889,0.1099,1.9775,7.9912,2.2496,-3.9114,12,58.3333,0.046855,2,0.1667,50006.25,5.0006,100.0,2.4749,4.9497,8,0.6667,86464.27,8.6464,62.5,1.0236,8.1889,2,0.1667,-30834.5,-3.0835,0.0,-1.3951,-2.7903
