id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct
6ff865e1,bull,s64|s93|s82,3,0.0194587719,0.0114267377,-0.0342,0.0,-7.181,21,42.8571,0.044894,4,0.1905,14563.07,1.4563,50.0,0.4016,1.6064,5,0.2381,3161.34,0.3161,40.0,0.0927,0.4637,12,0.5714,16101.09,1.6101,41.6667,0.1442,1.7307
00cbcf58,bull,s33|s87|s47|s7|s96,5,0.0216441051,0.0095683222,2.5819,0.0,-4.4069,17,41.1765,0.041016,4,0.2353,21567.93,2.1568,50.0,0.6038,2.4152,6,0.3529,-25775.43,-2.5775,16.6667,-0.4366,-2.6198,7,0.4118,54730.75,5.4731,57.1429,0.8267,5.7871
be25ded7,bull,s43|s59|s27,3,0.0221471155,0.0132567161,1.8382,0.0,-4.3714,15,46.6667,0.040272,1,0.0667,-12889.95,-1.289,0.0,-1.3257,-1.3257,5,0.3333,2660.85,0.2661,40.0,0.0905,0.4524,9,0.6,54374.77,5.4375,55.5556,0.6412,5.7709
95f6271e,bull,s4|s64|s27,3,0.0193925348,0.0117502377,-0.7581,0.0,-7.2522,19,42.1053,0.03858,4,0.2105,-14523.3,-1.4523,25.0,-0.3965,-1.5858,5,0.2632,2228.37,0.2228,40.0,0.0707,0.3534,10,0.5263,34971.75,3.4972,50.0,0.3821,3.8211
72481d89,bull,s60|s83|s36|s1|s93,5,0.018438615,0.0090405861,3.0543,0.0,-2.9253,12,50.0,0.036826,1,0.0833,17411.88,1.7412,100.0,1.8439,1.8439,5,0.4167,-17360.67,-1.7361,20.0,-0.3545,-1.7724,6,0.5,52221.84,5.2222,66.6667,0.9279,5.5673
96252b72,bull,s46|s34|s74|s84,4,0.021381726,0.0101487225,2.9725,0.0,-3.4046,13,46.1538,0.036436,2,0.1538,-19030.97,-1.9031,0.0,-1.0149,-2.0297,5,0.3846,40306.23,4.0306,60.0,0.877,4.3848,6,0.4615,31889.53,3.189,50.0,0.5617,3.3699
aa181be5,bull,s84|s69|s54,3,0.0204678694,0.0134733859,3.1245,0.0,-3.56,11,54.5455,0.0364,5,0.4545,31391.07,3.1391,60.0,0.6891,3.4457,3,0.2727,-6314.17,-0.6314,33.3333,-0.216,-0.6479,3,0.2727,25795.7,2.5796,66.6667,0.9154,2.7462
6a47e642,bull,s47|s6|s58|s38|s34,5,0.0188407434,0.0124450519,1.94,0.0,-3.594,12,50.0,0.035275,2,0.1667,35017.47,3.5017,100.0,1.8841,3.7681,4,0.3333,-17825.14,-1.7825,25.0,-0.4624,-1.8494,6,0.5,17336.6,1.7337,50.0,0.3198,1.9187
f782ed2e,bull,s1|s39|s35|s43,4,0.0201612897,0.0087476695,-0.8238,0.0,-5.3978,20,35.0,0.034205,5,0.25,39572.86,3.9573,60.0,0.8598,4.2989,4,0.2,-6365.64,-0.6366,25.0,-0.152,-0.6082,11,0.55,-8745.47,-0.8745,27.2727,-0.0863,-0.9497
a43897e5,bull,s88|s39|s79,3,0.0204613529,0.0097732523,0.822,0.0,-4.452,15,40.0,0.03298,4,0.2667,-8890.36,-0.889,25.0,-0.2215,-0.8858,5,0.3333,10094.64,1.0095,40.0,0.2321,1.1603,6,0.4,30083.33,3.0083,50.0,0.5344,3.2064
a6af34cf,bull,s24|s82|s26,3,0.0211997825,0.0129650379,1.4514,0.0,-5.832,13,46.1538,0.03296,2,0.1538,8180.85,0.8181,50.0,0.4117,0.8235,2,0.1538,7499.23,0.7499,50.0,0.4117,0.8235,9,0.6923,17683.56,1.7684,44.4444,0.2219,1.9974
8a004669,bull,s83|s45|s24,3,0.0211504396,0.0086112323,6.3189,0.0,-2.3745,8,62.5,0.032904,1,0.125,19972.7,1.9973,100.0,2.115,2.115,1,0.125,19580.75,1.9581,100.0,2.115,2.115,6,0.75,39054.43,3.9054,50.0,0.627,3.7618
aa543960,bull,s39|s92|s69,3,0.0184950846,0.0108381108,0.0017,0.0,-4.0706,14,42.8571,0.032583,1,0.0714,16930.97,1.6931,100.0,1.8495,1.8495,4,0.2857,-13702.06,-1.3702,25.0,-0.3505,-1.4019,9,0.6429,18016.38,1.8016,44.4444,0.2199,1.979
338fb8b3,bull,s64|s9|s48,3,0.0234688484,0.0104436918,0.8655,0.0,-5.2675,16,37.5,0.032051,3,0.1875,1848.88,0.1849,33.3333,0.086,0.2581,5,0.3125,12991.65,1.2992,40.0,0.3121,1.5607,8,0.5,17252.46,1.7252,37.5,0.2274,1.8188
4908e981,bull,s96|s53|s8,3,0.021474627,0.0080498951,0.2746,0.0,-4.4384,18,33.3333,0.031602,5,0.2778,16681.13,1.6681,40.0,0.376,1.88,5,0.2778,-10723.66,-1.0724,20.0,-0.2145,-1.0725,8,0.4444,23218.19,2.3218,37.5,0.3022,2.4174
f015b20a,bull,s68|s64|s4|s8,4,0.0217623571,0.01283328,-0.0341,0.0,-5.9186,14,42.8571,0.03099,2,0.1429,8000.15,0.8,50.0,0.4465,0.8929,5,0.3571,3042.04,0.3042,40.0,0.1005,0.5025,7,0.5,13545.73,1.3546,42.8571,0.1993,1.3954
