id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct
63b4ed5b,bear,s61|s16|s26,3,0.0336335888,0.0168503032,3.7213,0.0,-12.2108,64,39.0625,0.09544,18,0.2812,46847.25,4.6847,38.8889,0.2782,5.0082,22,0.3438,-74521.56,-7.4522,27.2727,-0.3082,-6.7803,24,0.375,194358.9,19.4359,50.0,0.8392,20.1399
dba8ed6b,bear,s19|s49|s80,3,0.076298769,0.0159677533,27.9142,0.0,-15.0546,31,29.0323,0.095226,9,0.2903,115459.19,11.5459,33.3333,1.4788,13.309,7,0.2258,84527.26,8.4527,28.5714,1.0394,7.2759,15,0.4839,151344.94,15.1345,26.6667,0.8637,12.955
8e063f2f,bear,s81|s37|s27,3,0.0587872486,0.0125735865,22.1152,0.0,-21.568,93,23.6559,0.094725,28,0.3011,224484.4,22.4484,28.5714,0.7815,21.8826,26,0.2796,21524.38,2.1524,19.2308,0.115,2.9891,39,0.4194,155986.08,15.5986,23.0769,0.3894,15.1878
d4435ef2,bear,s90|s23|s27,3,0.0649910202,0.0159257796,24.727,0.0,-15.6014,33,30.303,0.094388,9,0.2727,115298.57,11.5299,33.3333,1.1046,9.9418,12,0.3636,128095.67,12.8096,33.3333,1.1046,13.2558,12,0.3636,45918.97,4.5919,25.0,0.4303,5.1641
9e1ea821,bull,s84|s6|s44|s46,4,0.0221114522,0.0144247529,-2.5356,0.0,-9.4419,50,44.0,0.093532,15,0.3,-36080.94,-3.6081,33.3333,-0.2246,-3.369,14,0.28,87198.24,8.7198,57.1429,0.6453,9.0343,21,0.42,20802.53,2.0803,42.8571,0.1234,2.5906
a8760c99,bear,s80|s67|s61,3,0.0674961202,0.018051777,21.4352,0.0,-19.7567,40,30.0,0.093177,11,0.275,-50038.46,-5.0038,18.1818,-0.2498,-2.7474,11,0.275,52890.52,5.2891,27.2727,0.5279,5.8074,18,0.45,304970.49,30.497,38.8889,1.5217,27.3903
9425f479,bear,s29|s56|s52,3,0.0494796284,0.0156166828,10.0225,0.0,-12.6828,56,30.3571,0.093113,8,0.1429,206529.92,20.653,62.5,2.5069,20.0548,13,0.2321,-16503.06,-1.6503,23.0769,-0.0594,-0.7728,35,0.625,29326.95,2.9327,25.7143,0.1122,3.9283
0ad6073e,bear,s31|s85|s27,3,0.064679756,0.0145545286,19.0043,0.0,-10.0679,36,27.7778,0.092986,6,0.1667,-16451.96,-1.6452,16.6667,-0.1349,-0.8093,12,0.3333,59355.22,5.9355,25.0,0.5254,6.3049,18,0.5,226630.98,22.6631,33.3333,1.1857,21.3424
5586850c,bear,s52|s23|s77,3,0.0602252908,0.0172836344,20.0392,0.0,-24.2169,74,28.3784,0.092641,18,0.2432,67976.94,6.7977,27.7778,0.4247,7.6439,12,0.1622,84090.37,8.409,33.3333,0.8553,10.2632,44,0.5946,196137.74,19.6138,27.2727,0.3855,16.9627
bdc4ff5c,bear,s31|s52|s27,3,0.0529291293,0.0187919993,19.6531,0.0,-27.2906,97,31.9588,0.092617,18,0.1856,95428.55,9.5429,33.3333,0.5115,9.2071,23,0.2371,-11295.93,-1.1296,26.087,-0.0082,-0.1889,56,0.5773,299429.92,29.943,33.9286,0.5542,31.0349
185d59d8,bear,s37|s66|s27,3,0.0459771114,0.0198753637,12.9427,0.0,-22.6375,72,36.1111,0.092192,19,0.2639,83583.94,8.3584,36.8421,0.4386,8.3335,19,0.2639,78042.89,7.8043,36.8421,0.4386,8.3335,34,0.4722,88645.4,8.8645,35.2941,0.3367,11.4467
5820b3e9,bear,s98|s18|s77|s80,4,0.0349013527,0.0179260151,9.5112,0.0,-22.6514,48,41.6667,0.091287,17,0.3542,6169.78,0.617,35.2941,0.0719,1.2222,11,0.2292,120809.56,12.081,54.5455,1.0889,11.9778,20,0.4167,71945.83,7.1946,40.0,0.3205,6.4099
69b32a3b,bear,s57|s28|s18,3,0.0331310656,0.0143858481,8.531,0.0,-17.9822,95,36.8421,0.090704,34,0.3579,220233.9,22.0234,44.1176,0.6577,22.3635,33,0.3474,-106727.05,-10.6727,24.2424,-0.2867,-9.4598,28,0.2947,169851.4,16.9851,42.8571,0.5979,16.7399
bd6e2652,bear,s67|s57|s20,3,0.0266569129,0.0130588563,8.6676,0.0,-7.9578,31,45.1613,0.090694,9,0.2903,42017.19,4.2017,44.4444,0.4593,4.1333,13,0.4194,27256.14,2.7256,38.4615,0.2216,2.8814,9,0.2903,82125.98,8.2126,55.5556,0.9005,8.1049
0957d588,bear,s28|s67|s90|s18,4,0.067242392,0.0120515885,28.2367,0.0,-12.8547,28,28.5714,0.089654,10,0.3571,124150.5,12.4151,30.0,1.1737,11.7366,11,0.3929,107200.31,10.72,27.2727,0.9574,10.5314,7,0.25,83411.62,8.3412,28.5714,1.0604,7.4227
2d2a5745,bear,s72|s20|s97|s19,4,0.0294850255,0.0185209485,2.4302,0.0,-14.4934,45,44.4444,0.089616,6,0.1333,31148.02,3.1148,50.0,0.5482,3.2892,18,0.4,-46800.23,-4.68,33.3333,-0.2519,-4.5341,21,0.4667,127292.9,12.7293,52.381,0.6625,13.9126
ba69099e,bear,s80|s28|s77|s52|s71,5,0.0706864238,0.0083188345,16.5405,0.0,-7.3329,47,17.0213,0.089514,18,0.383,82218.18,8.2218,16.6667,0.4849,8.7277,12,0.2553,-19106.89,-1.9107,8.3333,-0.1735,-2.0821,17,0.3617,172831.54,17.2832,23.5294,1.0271,17.4601
86789f85,bear,s18|s28,2,0.0626700966,0.014674247,17.4986,0.0,-17.1543,46,26.087,0.089049,16,0.3478,64914.26,6.4914,25.0,0.4662,7.4589,14,0.3043,-61350.07,-6.135,14.2857,-0.3625,-5.0751,16,0.3478,243571.71,24.3572,37.5,1.433,22.9278
65ef638a,bear,s99|s18|s76|s90|s16,5,0.0415549849,0.0091230773,10.6315,0.0,-10.5449,58,25.8621,0.088478,29,0.5,85124.6,8.5125,24.1379,0.311,9.0177,10,0.1724,64266.7,6.4267,30.0,0.608,6.0803,19,0.3276,82603.75,8.2604,26.3158,0.4213,8.0052
f8a176e5,bear,s66|s18|s81|s86|s101,5,0.0643934078,0.015401154,24.2713,0.0,-25.7987,41,29.2683,0.088145,17,0.4146,147494.91,14.7495,29.4118,0.8068,13.7153,10,0.2439,182740.76,18.2741,40.0,1.6517,16.5167,14,0.3415,11506.8,1.1507,21.4286,0.1698,2.3768
0ebec283,bear,s57|s37|s49,3,0.0309941881,0.01541933,11.4077,0.0,-9.2133,28,46.4286,0.088075,9,0.3214,141056.07,14.1056,66.6667,1.5523,13.9707,11,0.3929,13907.74,1.3908,36.3636,0.1458,1.6041,8,0.2857,17805.91,1.7806,37.5,0.1986,1.5886
ece2d70a,bear,s18|s72|s26,3,0.0316702643,0.0150230332,12.5091,0.0,-26.3451,131,38.9313,0.087795,30,0.229,170857.14,17.0857,43.3333,0.5211,15.6322,36,0.2748,219507.91,21.9508,44.4444,0.573,20.6264,65,0.4962,43454.19,4.3454,33.8462,0.0781,5.0755
c63310d9,bear,s52|s56|s99|s20|s89,5,0.0289414264,0.0144570874,3.1257,0.0,-14.5823,58,39.6552,0.087722,21,0.3621,45291.62,4.5292,38.0952,0.2076,4.3589,15,0.2586,-5750.62,-0.5751,33.3333,0.0009,0.0136,22,0.3793,111492.04,11.1492,45.4545,0.527,11.5929
80c88a98,bear,s20|s72|s67,3,0.0577376287,0.0142126592,18.7353,0.0,-15.2728,37,29.7297,0.087551,7,0.1892,45921.59,4.5922,28.5714,0.6345,4.4412,13,0.3514,107989.66,10.799,30.7692,0.7926,10.3037,17,0.4595,115089.51,11.509,29.4118,0.6949,11.8136
af7dedfd,bear,s90|s81|s57,3,0.0195139074,0.0101770771,3.3377,0.0,-8.7772,36,44.4444,0.086654,20,0.5556,-28179.11,-2.8179,30.0,-0.127,-2.5396,13,0.3611,135230.11,13.523,69.2308,1.0378,13.4917,3,0.0833,180.07,0.018,33.3333,-0.028,-0.084
dd602710,bear,s49|s20|s27,3,0.0333745588,0.0159999742,9.1382,0.0,-11.1402,33,42.4242,0.086067,5,0.1515,63979.12,6.3979,60.0,1.3625,6.8124,16,0.4848,-11214.75,-1.1215,31.25,-0.057,-0.9127,12,0.3636,105996.46,10.5996,50.0,0.8687,10.4248
cbbacddd,bear,s85|s56|s37|s52,4,0.0396739021,0.0188266225,6.7824,0.0,-13.0903,41,39.0244,0.086044,9,0.2195,123217.17,12.3217,55.5556,1.3674,12.3063,11,0.2683,82310.05,8.231,45.4545,0.7765,8.541,21,0.5122,-51203.22,-5.1203,28.5714,-0.2112,-4.4356
33ae8272,bear,s101|s99|s52,3,0.0618369939,0.0146686598,18.7839,0.0,-22.5036,70,25.7143,0.084768,25,0.3571,259143.19,25.9143,32.0,0.9813,24.5329,16,0.2286,-23136.73,-2.3137,18.75,-0.0324,-0.5182,29,0.4143,120083.94,12.0084,24.1379,0.3798,11.0148
24cdc2c6,bear,s18|s80|s97|s72|s76,5,0.0372047563,0.0100817689,8.4911,0.0,-12.676,51,29.4118,0.084172,15,0.2941,86060.26,8.606,33.3333,0.568,8.5206,15,0.2941,36619.57,3.662,26.6667,0.2528,3.792,21,0.4118,73132.32,7.3132,28.5714,0.3429,7.2002
293149a5,bull,s74|s6|s83,3,0.0320446981,0.0137650545,8.3843,0.0,-11.1823,35,40.0,0.083993,13,0.3714,-441.4,-0.0441,30.7692,0.033,0.4293,9,0.2571,105878.04,10.5878,55.5556,1.1685,10.5163,13,0.3714,49141.4,4.9141,38.4615,0.3854,5.0103
207e26c0,bear,s90|s28,2,0.0618828952,0.0112017486,25.3059,0.0,-12.3276,28,28.5714,0.083975,10,0.3571,112676.32,11.2676,30.0,1.0724,10.7236,11,0.3929,97356.49,9.7356,27.2727,0.873,9.6035,7,0.25,75189.8,7.519,28.5714,0.968,6.7757
7d0838d5,bear,s99|s90|s27,3,0.0787542689,0.0199524049,25.3002,0.0,-17.4924,30,30.0,0.083234,8,0.2667,154210.2,15.421,37.5,1.7063,13.6501,10,0.3333,89329.59,8.933,30.0,0.966,9.6596,12,0.4,43560.4,4.356,25.0,0.4724,5.6691
ccc8d7a8,bear,s66|s52|s81,3,0.0567427963,0.0158928904,18.6575,0.0,-16.5171,34,32.3529,0.083053,14,0.4118,68710.9,6.8711,28.5714,0.486,6.8042,11,0.3235,183960.21,18.396,45.4545,1.7123,18.8357,9,0.2647,8921.45,0.8921,22.2222,0.0248,0.2235
c60563d7,bear,s97|s16|s89|s20|s52,5,0.0755617534,0.0176841575,22.327,0.0,-14.1721,31,29.0323,0.083011,10,0.3226,-6582.01,-0.6582,20.0,0.0965,0.965,12,0.3871,65532.2,6.5532,25.0,0.5627,6.7528,9,0.2903,236495.59,23.6496,44.4444,2.3758,21.3826
d2485e2f,bear,s25|s13|s27,3,0.0589145879,0.0189100501,17.0178,0.0,-17.6435,36,33.3333,0.082901,7,0.1944,-62894.6,-6.2895,14.2857,-0.7792,-5.4546,12,0.3333,77187.29,7.7187,33.3333,0.7031,8.4378,17,0.4722,235897.58,23.5898,41.1765,1.3135,22.3302
146add9a,bear,s52|s81,2,0.0788258529,0.010664926,21.7864,0.0,-14.1806,39,20.5128,0.082791,15,0.3846,99841.2,9.9841,20.0,0.7233,10.8498,13,0.3333,128177.33,12.8177,23.0769,0.9987,12.9828,11,0.2821,82770.77,8.2771,18.1818,0.5606,6.1667
dcff7964,bear,s62|s101|s52,3,0.0498660334,0.0129754417,15.2058,0.0,-19.6527,89,26.9663,0.082764,28,0.3146,277941.99,27.7942,35.7143,0.9468,26.5102,25,0.2809,-27768.22,-2.7768,20.0,-0.0407,-1.0179,36,0.4045,103572.33,10.3572,25.0,0.2735,9.8457
99d04443,bear,s101|s20|s72,3,0.0626995153,0.0099878974,15.9977,0.0,-13.707,76,19.7368,0.08208,18,0.2368,180435.17,18.0435,27.7778,1.0203,18.3655,19,0.25,107817.92,10.7818,21.0526,0.5315,10.098,39,0.5132,40587.43,4.0587,15.3846,0.1195,4.6596
36869b07,bear,s90|s29|s57|s52|s77,5,0.0222289804,0.0125382967,1.0495,0.0,-16.6332,94,42.5532,0.081958,32,0.3404,216790.91,21.6791,56.25,0.7018,22.4585,29,0.3085,82207.17,8.2207,44.8276,0.3047,8.8364,33,0.3511,-101903.34,-10.1903,27.2727,-0.3056,-10.0858
23488689,bear,s80|s23|s27,3,0.0298328977,0.0179796143,3.7624,0.0,-15.7529,41,43.9024,0.081588,12,0.2927,74570.58,7.4571,50.0,0.5927,7.112,12,0.2927,15783.33,1.5783,41.6667,0.1942,2.3307,17,0.4146,25751.22,2.5751,41.1765,0.1708,2.9034
