id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
2d1dabf5,bear,s77|s28|s23,3,0.028112948,0.0135728602,-9.6987,0.0,-11.9968,25,28.0,0.004607,19,0.76,-11353.85,-1.1354,31.5789,-0.0409,-0.7769,1,0.04,-12906.08,-1.2906,0.0,-1.3573,-1.3573,5,0.2,-24625.61,-2.4626,20.0,-0.5236,-2.6178,-6.1899,-1.421,-8.9857,12,25.0,0.005588,6,0.5,-38621.78,-3.8622,16.6667,-0.6625,-3.9751,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.5,-386.25,-0.0386,33.3333,0.0322,0.1934
84401839,bear,s25|s51,2,0.0626119637,0.0115443595,5.0763,0.0,-4.0077,7,28.5714,0.013159,4,0.5714,25858.76,2.5859,25.0,0.6995,2.7979,1,0.1429,-11741.18,-1.1741,0.0,-1.1544,-1.1544,2,0.2857,50431.0,5.0431,50.0,2.5534,5.1068,-5.3076,-2.8733,-5.3076,4,0.0,-0.002972,3,0.75,-33668.42,-3.3668,0.0,-1.1544,-3.4633,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,-11531.94,-1.1532,0.0,-1.1544,-1.1544
7bb7ca43,bear,s20|s71|s49,3,0.0508840073,0.0157798474,-5.844,0.0,-10.2316,18,22.2222,0.004534,6,0.3333,-29080.09,-2.908,16.6667,-0.4669,-2.8015,0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.6667,4626.19,0.4626,25.0,0.0886,1.0633,1.1921,0.2863,-3.5237,3,33.3333,0.005652,1,0.3333,-16240.33,-1.624,0.0,-1.578,-1.578,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6667,34295.04,3.4295,50.0,1.7552,3.5104
16284791,bear,s67|s62|s20,3,0.0504634647,0.0151016239,2.5997,0.0,-5.877,6,33.3333,0.011132,5,0.8333,53097.35,5.3097,40.0,1.1124,5.5622,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1667,-15279.39,-1.5279,0.0,-1.5102,-1.5102,-3.3905,-1.9881,-3.3905,2,0.0,-0.000949,2,1.0,-29913.13,-2.9913,0.0,-1.5102,-3.0203,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2a075303,bear,s29|s17|s26,3,0.057185303,0.0082166699,3.6192,0.0,-4.0236,9,22.2222,0.012433,5,0.5556,23493.24,2.3493,20.0,0.4864,2.4319,1,0.1111,-8124.39,-0.8124,0.0,-0.8217,-0.8217,3,0.3333,38655.62,3.8656,33.3333,1.3584,4.0752,-4.0235,-2.8335,-4.0235,4,0.0,-0.002253,2,0.5,-16167.0,-1.6167,0.0,-0.8217,-1.6433,2,0.5,-16165.67,-1.6166,0.0,-0.8217,-1.6433,0,0.0,0.0,0.0,0.0,0.0,0.0
56deb177,bull,s46|s21|s55,3,0.0499543179,0.0184137491,-1.1499,0.0,-18.3727,30,30.0,0.018169,25,0.8333,5520.35,0.552,28.0,0.0729,1.8233,1,0.0333,-18558.96,-1.8559,0.0,-1.8414,-1.8414,4,0.1333,62141.66,6.2142,50.0,1.577,6.3081,-11.1238,-2.2009,-11.1238,9,11.1111,-0.008016,6,0.6667,-40330.55,-4.0331,16.6667,-0.7019,-4.2114,2,0.2222,-36413.96,-3.6414,0.0,-1.8414,-3.6827,1,0.1111,-17389.31,-1.7389,0.0,-1.8414,-1.8414
de2cf99d,bear,s80|s18|s31|s49,4,0.0293666322,0.0113852969,-2.6432,0.0,-3.9613,11,27.2727,0.01306,2,0.1818,-22595.12,-2.2595,0.0,-1.1385,-2.2771,0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.8182,17721.14,1.7721,33.3333,0.2199,1.9788,-5.2465,-2.8713,-5.2465,4,0.0,-0.002938,1,0.25,-11070.46,-1.107,0.0,-1.1385,-1.1385,1,0.25,-10923.17,-1.0923,0.0,-1.1385,-1.1385,2,0.5,-22594.11,-2.2594,0.0,-1.1385,-2.2771
2c88a339,bear,s31|s17|s52|s66|s80,5,0.0626604689,0.0114965538,3.6937,0.0,-2.6806,8,25.0,0.013077,3,0.375,-35256.34,-3.5256,0.0,-1.1497,-3.449,1,0.125,60917.03,6.0917,100.0,6.266,6.266,4,0.5,27468.48,2.7468,25.0,0.7043,2.8171,-5.2893,-2.8052,-5.2893,4,0.0,-0.002962,1,0.25,-11026.22,-1.1026,0.0,-1.1497,-1.1497,1,0.25,-11176.01,-1.1176,0.0,-1.1497,-1.1497,2,0.5,-22814.03,-2.2814,0.0,-1.1497,-2.2993
fe92e04b,bull,s83|s30|s68,3,0.0293775836,0.0117856287,-4.3609,0.0,-7.9766,15,26.6667,0.011588,8,0.5333,69296.84,6.9297,50.0,0.8796,7.0368,2,0.1333,-23365.81,-2.3366,0.0,-1.1786,-2.3571,5,0.3333,-59714.21,-5.9714,0.0,-1.1786,-5.8928,-4.0712,-2.4529,-4.0712,3,0.0,-0.00171,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,-34835.3,-3.4835,0.0,-1.1786,-3.5357
d9df972b,bull,s46|s68,2,0.0734618496,0.0144251511,3.935,0.0,-7.8157,8,25.0,0.010767,4,0.5,28737.78,2.8738,25.0,0.7547,3.0186,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.5,27280.11,2.728,25.0,0.7547,3.0186,-3.2517,-1.9849,-3.2517,2,0.0,-0.00091,1,0.5,-14173.33,-1.4173,0.0,-1.4425,-1.4425,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,-14409.78,-1.441,0.0,-1.4425,-1.4425
c50d3a42,bear,s19|s89|s26,3,0.0341519046,0.0130452778,0.2674,0.0,-5.8823,6,33.3333,0.010011,2,0.3333,-26099.11,-2.6099,0.0,-1.3045,-2.6091,2,0.3333,20095.24,2.0095,50.0,1.0553,2.1107,2,0.3333,20665.52,2.0666,50.0,1.0553,2.1107,-1.5043,-1.3765,-1.5043,1,0.0,-0.000211,1,1.0,-13031.73,-1.3032,0.0,-1.3045,-1.3045,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7949f574,bear,s50|s89|s67,3,0.0624290635,0.0134020746,2.4524,0.0,-7.4659,8,25.0,0.009986,4,0.5,-55233.18,-5.5233,0.0,-1.3402,-5.3608,2,0.25,47214.26,4.7214,50.0,2.4513,4.9027,2,0.25,48810.87,4.8811,50.0,2.4513,4.9027,-1.5399,-1.3772,-1.5399,1,0.0,-0.000216,1,1.0,-13388.15,-1.3388,0.0,-1.3402,-1.3402,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4c070d2c,bear,s18|s67|s29|s71|s23,5,0.0725351281,0.0182369853,1.375,0.0,-5.9484,8,25.0,0.010025,7,0.875,47619.32,4.7619,28.5714,0.7698,5.3885,1,0.125,-18341.42,-1.8341,0.0,-1.8237,-1.8237,0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0233,-1.3867,-2.0233,1,0.0,-0.000283,1,1.0,-18216.53,-1.8217,0.0,-1.8237,-1.8237,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
c13c85c2,bull,s32|s95|s26,3,0.040556655,0.0175452469,-6.5101,0.0,-9.974,18,27.7778,0.009854,10,0.5556,-59968.15,-5.9968,20.0,-0.5925,-5.9249,2,0.1111,20994.59,2.0995,50.0,1.1506,2.3011,6,0.3333,8970.0,0.897,33.3333,0.1822,1.0932,-1.9508,-1.3852,-1.9508,1,0.0,-0.000273,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-17527.28,-1.7527,0.0,-1.7545,-1.7545
