id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
3ddea7a8,bull,s95|s10|s26,3,0.0264760456,0.0140219503,0.7993,0.0,-8.2818,14,42.8571,0.029938,4,0.2857,24141.36,2.4141,50.0,0.6227,2.4908,5,0.3571,51103.09,5.1103,60.0,1.0277,5.1384,5,0.3571,-30661.47,-3.0661,20.0,-0.5922,-2.9612,4.3531,2.8763,-1.8815,3,66.6667,0.012706,1,0.3333,-14007.94,-1.4008,0.0,-1.4022,-1.4022,2,0.6667,52688.91,5.2689,100.0,2.6476,5.2952,0,0.0,0.0,0.0,0.0,0.0,0.0
94350cc9,bull,s5|s14|s96,3,0.0269980396,0.0163151781,-5.3501,0.0,-12.8572,24,37.5,0.025213,9,0.375,21662.29,2.1662,44.4444,0.2935,2.6416,5,0.2083,-35792.78,-3.5793,20.0,-0.7653,-3.8263,10,0.4167,8843.67,0.8844,40.0,0.101,1.0101,2.9465,1.6275,-5.6995,6,50.0,0.017362,2,0.3333,54786.58,5.4787,100.0,2.6998,5.3996,2,0.3333,10433.06,1.0433,50.0,0.5341,1.0683,2,0.3333,-34142.09,-3.4142,0.0,-1.6315,-3.263
abe30b47,bull,s9|s10|s34,3,0.034041277,0.0125783448,-2.6353,0.0,-8.7084,27,29.6296,0.0282,4,0.1481,-50527.47,-5.0527,0.0,-1.2578,-5.0313,6,0.2222,61974.51,6.1975,50.0,1.0731,6.4389,17,0.6296,16329.97,1.633,29.4118,0.1133,1.9266,1.1158,0.3578,-7.6369,10,30.0,0.014311,3,0.3,8232.81,0.8233,33.3333,0.2962,0.8885,3,0.3,55771.87,5.5772,66.6667,1.8501,5.5504,4,0.4,-51721.17,-5.1721,0.0,-1.2578,-5.0313
8c47dd8f,bull,s7|s84|s5,3,0.0318253754,0.0161255579,-4.5987,0.0,-10.0477,23,34.7826,0.025673,8,0.3478,12403.92,1.2404,37.5,0.1856,1.4848,3,0.1304,45586.22,4.5586,66.6667,1.5842,4.7525,12,0.5217,-51519.38,-5.1519,25.0,-0.4138,-4.9654,2.4606,1.0871,-5.7562,8,37.5,0.016812,3,0.375,47716.85,4.7717,66.6667,1.5842,4.7525,3,0.375,-1882.87,-0.1883,33.3333,-0.0142,-0.0426,2,0.25,-33005.79,-3.3006,0.0,-1.6126,-3.2251
fa403853,bull,s41|s64,2,0.0380971494,0.0095009984,-2.0247,0.0,-8.7824,34,23.5294,0.024577,6,0.1765,-11254.18,-1.1254,16.6667,-0.1568,-0.9408,8,0.2353,64320.74,6.4321,37.5,0.8348,6.6786,20,0.5882,-1915.96,-0.1916,20.0,0.0019,0.0373,3.5215,1.8143,-4.8982,11,27.2727,0.017866,3,0.2727,18951.53,1.8952,33.3333,0.6365,1.9095,5,0.4545,47140.52,4.7141,40.0,0.9538,4.7691,3,0.2727,-29661.54,-2.9662,0.0,-0.9501,-2.8503
5579fda5,bull,s12|s10|s83,3,0.0204081433,0.0112108169,-7.7246,0.0,-9.0558,25,32.0,0.018967,8,0.32,-26045.41,-2.6045,25.0,-0.3306,-2.6449,5,0.2,-22830.5,-2.2831,20.0,-0.4887,-2.4435,12,0.48,20187.11,2.0187,41.6667,0.1964,2.3565,1.991,1.7797,-3.904,8,50.0,0.0234,2,0.25,40876.2,4.0876,100.0,2.0408,4.0816,2,0.25,9459.49,0.9459,50.0,0.4599,0.9197,4,0.5,-13943.66,-1.3944,25.0,-0.3306,-1.3224
1985e8f0,bull,s3|s65|s78|s84,4,0.0319237418,0.0190973455,-0.7603,0.0,-7.6703,17,41.1765,0.033142,4,0.2353,23291.57,2.3292,50.0,0.6413,2.5653,3,0.1765,-6573.19,-0.6573,33.3333,-0.209,-0.6271,10,0.5882,10451.06,1.0451,40.0,0.1311,1.3111,-1.0148,-2.2824,-6.4407,6,33.3333,0.009194,2,0.3333,63367.39,6.3367,100.0,3.1924,6.3847,2,0.3333,-38882.19,-3.8882,0.0,-1.9097,-3.8195,2,0.3333,-38374.67,-3.8375,0.0,-1.9097,-3.8195
4cca2f62,bull,s69|s34|s10|s42,4,0.0334489086,0.0121929152,-3.7426,0.0,-7.2416,28,28.5714,0.027451,9,0.3214,23647.18,2.3647,33.3333,0.3021,2.7189,5,0.1786,29063.32,2.9063,40.0,0.6064,3.0319,14,0.5,-35005.84,-3.5006,21.4286,-0.2413,-3.3775,1.2182,0.8155,-6.9007,10,30.0,0.014834,2,0.2,21030.42,2.103,50.0,1.0628,2.1256,3,0.3,55477.42,5.5477,66.6667,1.8235,5.4705,5,0.5,-63125.83,-6.3126,0.0,-1.2193,-6.0965
96047676,bull,s65|s36|s39,3,0.0299658227,0.0147760677,-5.8206,0.0,-8.2058,24,33.3333,0.025008,5,0.2083,13529.23,1.3529,40.0,0.3121,1.5603,4,0.1667,28221.76,2.8222,50.0,0.7595,3.038,15,0.625,-43847.54,-4.3848,26.6667,-0.2845,-4.2673,2.5828,1.3862,-5.4042,7,42.8571,0.017177,1,0.1429,29935.86,2.9936,100.0,2.9966,2.9966,4,0.5714,30236.65,3.0237,50.0,0.7595,3.038,2,0.2857,-30739.61,-3.074,0.0,-1.4776,-2.9552
0b4c5e91,bear,s29|s97|s72,3,0.019326602,0.0091008329,3.6776,0.0,-4.2011,12,50.0,0.036506,5,0.4167,39890.94,3.9891,60.0,0.7956,3.9778,4,0.3333,-8141.38,-0.8141,25.0,-0.1994,-0.7976,3,0.25,29172.7,2.9173,66.6667,0.9851,2.9552,-0.5128,-3.2846,-1.2632,3,33.3333,0.00565,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333,-9091.73,-0.9092,0.0,-0.9101,-0.9101,2,0.6667,9946.36,0.9946,50.0,0.5113,1.0226
3b3d60a1,bull,s35|s24|s33|s7,4,0.03074273,0.0118455817,-5.0331,0.0,-9.4763,31,29.0323,0.023892,10,0.3226,48733.29,4.8733,40.0,0.519,5.1897,6,0.1935,-27287.57,-2.7288,16.6667,-0.4748,-2.8485,15,0.4839,-10928.43,-1.0928,26.6667,-0.0489,-0.733,4.0438,2.1199,-4.8406,7,42.8571,0.018231,2,0.2857,18362.72,1.8363,50.0,0.9449,1.8897,3,0.4286,50590.15,5.059,66.6667,1.6547,4.964,2,0.2857,-24882.74,-2.4883,0.0,-1.1846,-2.3691
b26a3f66,bull,s60|s87|s4|s94|s43,5,0.0290116401,0.0173881965,-2.0828,0.0,-9.9931,18,38.8889,0.028208,4,0.2222,-24721.2,-2.4721,25.0,-0.5788,-2.3153,3,0.1667,-6340.64,-0.6341,33.3333,-0.1922,-0.5765,11,0.6111,39087.75,3.9088,45.4545,0.3703,4.0729,-0.7276,-2.4276,-7.621,8,37.5,0.013876,3,0.375,40883.46,4.0883,66.6667,1.3545,4.0635,2,0.25,10784.02,1.0784,50.0,0.5812,1.1623,3,0.375,-53234.36,-5.3234,0.0,-1.7388,-5.2165
83fae1fe,bull,s32|s43|s40|s68|s46,5,0.0348438975,0.0188057237,0.4376,0.0,-6.6569,12,41.6667,0.025627,4,0.3333,29552.46,2.9552,50.0,0.8019,3.2076,3,0.25,-3449.63,-0.345,33.3333,-0.0923,-0.2768,5,0.4167,12385.09,1.2385,40.0,0.2654,1.3271,3.2611,1.8981,-8.0663,7,42.8571,0.016438,1,0.1429,34809.05,3.4809,100.0,3.4844,3.4844,2,0.2857,73078.3,7.3078,100.0,3.4844,6.9688,4,0.5714,-80238.66,-8.0239,0.0,-1.8806,-7.5223
88f9fe00,bull,s47|s78|s84,3,0.0222250496,0.0132745975,-3.3524,0.0,-8.651,16,37.5,0.023404,4,0.25,17745.42,1.7745,50.0,0.4475,1.7901,5,0.3125,3805.47,0.3805,40.0,0.0925,0.4626,7,0.4375,-22841.18,-2.2841,28.5714,-0.3132,-2.1923,4.9692,2.3353,-4.6245,5,60.0,0.0186,2,0.4,8880.13,0.888,50.0,0.4475,0.895,2,0.4,8436.56,0.8437,50.0,0.4475,0.895,1,0.2,22408.86,2.2409,100.0,2.2225,2.2225
e142c3a8,bull,s91|s34|s75,3,0.0350734224,0.0192121332,-2.9726,0.0,-8.5583,21,38.0952,0.032223,5,0.2381,9041.34,0.9041,40.0,0.2502,1.251,2,0.0952,15738.19,1.5738,50.0,0.7931,1.5861,14,0.6667,-1924.36,-0.1924,35.7143,0.0176,0.2458,0.0161,0.1049,-6.218,6,33.3333,0.009769,2,0.3333,15103.6,1.5104,50.0,0.7931,1.5861,1,0.1667,35428.52,3.5429,100.0,3.5073,3.5073,3,0.5,-58877.18,-5.8877,0.0,-1.9212,-5.7636
