id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
732a6976,bear,s51|s101|s28,3,0.0364986104,0.0161676749,-0.6422,0.0,-10.2311,26,34.6154,0.036704,22,0.8462,55364.81,5.5365,36.3636,0.2984,6.5641,2,0.0769,19450.02,1.945,50.0,1.0165,2.0331,2,0.0769,-30829.75,-3.083,0.0,-1.6168,-3.2335,2.8799,0.5406,-3.5963,7,42.8571,0.018102,6,0.8571,6697.75,0.6698,33.3333,0.1388,0.8327,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1429,36414.92,3.6415,100.0,3.6499,3.6499
e74ae202,bull,s95|s38|s68,3,0.0640965505,0.0179386086,14.9393,0.0,-5.9455,17,35.2941,0.050253,12,0.7059,196720.17,19.672,41.6667,1.6243,19.4912,2,0.1176,47373.77,4.7374,50.0,2.3079,4.6158,3,0.1765,-58943.37,-5.8943,0.0,-1.7939,-5.3816,-0.0225,-0.0033,-7.0085,4,25.0,0.004311,2,0.5,-35814.83,-3.5815,0.0,-1.7939,-3.5877,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,43502.44,4.3502,50.0,2.3079,4.6158
02dde876,bull,s3|s65|s78|s84,4,0.0319237418,0.0190973455,-4.4246,0.0,-18.6952,76,40.7895,0.048584,26,0.3421,58683.44,5.8683,42.3077,0.2488,6.4701,38,0.5,134703.1,13.4703,44.7368,0.3728,14.1659,12,0.1579,-82750.9,-8.2751,25.0,-0.6342,-7.6105,0.8174,0.3267,-2.1894,2,50.0,0.005868,1,0.5,31163.97,3.1164,100.0,3.1924,3.1924,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,-19032.64,-1.9033,0.0,-1.9097,-1.9097
974af619,bull,s63|s46|s54,3,0.042171143,0.0133039041,17.2037,0.0,-3.029,11,54.5455,0.04914,8,0.7273,180457.85,18.0458,62.5,2.1368,17.0944,1,0.0909,-15201.12,-1.5201,0.0,-1.3304,-1.3304,2,0.1818,30366.45,3.0366,50.0,1.4434,2.8867,-0.6752,-0.1908,-4.5023,4,25.0,0.004703,2,0.5,-25914.09,-2.5914,0.0,-1.3304,-2.6608,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,26959.47,2.6959,50.0,1.4434,2.8867
8d04ce24,bear,s20|s98|s86|s81|s101,5,0.0456463537,0.0161234445,-3.5564,0.0,-13.5708,22,27.2727,0.011827,11,0.5,2503.86,0.2504,27.2727,0.0723,0.7952,2,0.0909,26221.19,2.6221,50.0,1.4761,2.9523,9,0.4091,-23459.18,-2.3459,22.2222,-0.2397,-2.1571,9.612,0.9362,-6.4722,15,40.0,0.041709,6,0.4,-40839.82,-4.084,16.6667,-0.5828,-3.4971,3,0.2,145408.15,14.5408,100.0,4.5646,13.6939,6,0.4,22713.42,2.2713,33.3333,0.4466,2.6799
239b5e41,bear,s57|s101|s26,3,0.055886395,0.0139482964,6.9256,0.0,-19.9838,47,25.5319,0.041686,25,0.5319,-7335.59,-0.7336,20.0,0.0019,0.0466,1,0.0213,-13251.73,-1.3252,0.0,-1.3948,-1.3948,21,0.4468,178182.25,17.8182,33.3333,0.933,19.5929,-0.336,-0.0442,-7.7154,13,23.0769,0.011633,8,0.6154,-45789.26,-4.5789,12.5,-0.5219,-4.1752,1,0.0769,55947.34,5.5947,100.0,5.5886,5.5886,4,0.3077,13336.26,1.3336,25.0,0.351,1.4042
94c9b7ba,bull,s64|s48|s26,3,0.0206837334,0.0102103035,-6.3863,0.0,-12.5459,48,35.4167,0.041345,25,0.5208,19139.93,1.914,36.0,0.0912,2.2789,6,0.125,63808.2,6.3808,66.6667,1.0386,6.2314,17,0.3542,-50192.37,-5.0192,23.5294,-0.2941,-4.9999,-2.5585,-0.745,-5.9422,11,27.2727,0.011827,7,0.6364,19025.91,1.9026,42.8571,0.303,2.121,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.3636,-39535.08,-3.9535,0.0,-1.021,-4.0841
1e97888a,bull,s54|s93|s5,3,0.079827544,0.0135008938,16.4977,0.0,-13.068,25,24.0,0.049393,14,0.56,187965.55,18.7966,28.5714,1.3164,18.4301,8,0.32,-119847.19,-11.9847,0.0,-1.3501,-10.8007,3,0.12,150866.85,15.0867,66.6667,4.8718,14.6154,-0.3035,-0.0456,-6.0359,6,16.6667,0.003681,4,0.6667,-52794.82,-5.2795,0.0,-1.3501,-5.4004,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3333,61459.07,6.1459,50.0,3.3163,6.6327
e99ffb4f,bear,s19|s81|s26,3,0.047536276,0.0153913822,13.5033,0.0,-5.1221,14,42.8571,0.046821,4,0.2857,-153.44,-0.0153,25.0,0.0341,0.1362,0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.7143,164983.9,16.4984,50.0,1.6072,16.0724,2.7345,0.7261,-1.7382,2,50.0,0.006229,2,1.0,31399.23,3.1399,50.0,1.6072,3.2145,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
bfdc5eb7,bull,s70|s59|s95|s93|s44,5,0.0479493901,0.0167059019,17.6705,0.0,-7.0466,15,46.6667,0.056863,10,0.6667,155295.31,15.5295,50.0,1.5622,15.6217,1,0.0667,-16791.83,-1.6792,0.0,-1.6706,-1.6706,4,0.2667,69713.11,6.9713,50.0,1.5622,6.2487,-7.2549,-2.9358,-7.2549,4,0.0,-0.004063,2,0.5,-32427.69,-3.2428,0.0,-1.6706,-3.3412,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,-32422.0,-3.2422,0.0,-1.6706,-3.3412
