id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
0e01f95f,bull,s41|s93|s27,3,0.0273457082,0.0165330351,12.5301,0.0,-12.8309,64,46.875,0.152253,25,0.3906,148813.05,14.8813,52.0,0.6284,15.7098,10,0.1562,-38324.71,-3.8325,30.0,-0.3369,-3.3694,29,0.4531,148240.06,14.824,48.2759,0.465,13.4844,2.1919,0.9342,-6.5552,13,46.1538,0.033166,5,0.3846,2825.83,0.2826,40.0,0.1018,0.5092,8,0.6154,40408.24,4.0408,50.0,0.5406,4.3251,0,0.0,0.0,0.0,0.0,0.0,0.0
3c721f5e,bull,s79|s38|s91,3,0.0281011456,0.0107665843,15.1688,0.0,-7.1078,58,39.6552,0.158317,30,0.5172,103056.71,10.3057,36.6667,0.3485,10.4547,5,0.0862,24420.96,2.4421,40.0,0.4781,2.3903,23,0.3966,144317.73,14.4318,43.4783,0.6132,14.1046,4.9792,2.3173,-3.0507,8,50.0,0.025722,2,0.25,16191.5,1.6192,50.0,0.8667,1.7335,6,0.75,49142.28,4.9142,50.0,0.8667,5.2004,0,0.0,0.0,0.0,0.0,0.0,0.0
c0baac77,bear,s101|s25|s52|s80,4,0.0443066968,0.0191133164,33.3117,0.0,-11.9485,36,47.2222,0.172129,14,0.3889,119385.34,11.9385,42.8571,0.8067,11.2934,8,0.2222,29709.32,2.9709,37.5,0.4669,3.7354,14,0.3889,264242.79,26.4243,57.1429,1.7127,23.9774,-8.0717,-9.3445,-8.4093,4,0.0,-0.004601,2,0.5,-36171.82,-3.6172,0.0,-1.9113,-3.8227,2,0.5,-36832.95,-3.6833,0.0,-1.9113,-3.8227,0,0.0,0.0,0.0,0.0,0.0,0.0
0d96a4fb,bear,s101|s76|s90,3,0.0254313402,0.0157607624,14.7415,0.0,-13.4088,45,51.1111,0.154866,24,0.5333,24251.49,2.4251,41.6667,0.1403,3.3663,7,0.1556,7697.14,0.7697,42.8571,0.1893,1.3251,14,0.3111,213615.09,21.3615,71.4286,1.3662,19.127,-3.6517,-2.7991,-6.7141,9,33.3333,0.011745,4,0.4444,-20619.7,-2.062,25.0,-0.5463,-2.1851,5,0.5556,749.36,0.0749,40.0,0.0716,0.358,0,0.0,0.0,0.0,0.0,0.0,0.0
b9c705e8,bear,s50|s37|s16,3,0.0386253825,0.0119821033,22.2954,0.0,-11.1654,56,35.7143,0.162828,21,0.375,98795.14,9.8795,33.3333,0.4887,10.2628,9,0.1607,36238.14,3.6238,33.3333,0.4887,4.3984,26,0.4643,209133.66,20.9134,38.4615,0.7482,19.454,-6.1175,-5.6351,-8.1864,5,0.0,-0.004903,3,0.6,-33782.57,-3.3783,0.0,-1.1982,-3.5946,2,0.4,-22727.05,-2.2727,0.0,-1.1982,-2.3964,0,0.0,0.0,0.0,0.0,0.0,0.0
70190827,bear,s97|s37|s20|s16,4,0.0331354121,0.0144642524,22.5164,0.0,-8.2271,36,47.2222,0.149077,15,0.4167,124162.22,12.4162,46.6667,0.7749,11.6234,5,0.1389,-26981.63,-2.6982,20.0,-0.4944,-2.4722,16,0.4444,203006.54,20.3007,56.25,1.2311,19.6969,-7.0725,-7.6498,-8.1647,4,0.0,-0.004223,2,0.5,-26765.57,-2.6766,0.0,-1.4464,-2.8929,2,0.5,-26331.3,-2.6331,0.0,-1.4464,-2.8929,0,0.0,0.0,0.0,0.0,0.0,0.0
a48acc58,bear,s56|s18|s100,3,0.0331291956,0.0185973686,13.7988,0.0,-15.0334,58,44.8276,0.144578,27,0.4655,65306.6,6.5307,40.7407,0.2476,6.6863,6,0.1034,-15583.19,-1.5583,33.3333,-0.1355,-0.8131,25,0.431,211807.64,21.1808,52.0,0.83,20.7511,-6.5471,-5.3678,-7.4793,6,16.6667,0.000165,3,0.5,-2739.28,-0.2739,33.3333,-0.1355,-0.4066,3,0.5,-51650.56,-5.1651,0.0,-1.8597,-5.5792,0,0.0,0.0,0.0,0.0,0.0,0.0
cf3fb118,bull,s54|s8|s46,3,0.0255988765,0.0119383426,7.8193,0.0,-9.1967,50,42.0,0.129687,20,0.4,131586.43,13.1586,50.0,0.683,13.6605,8,0.16,57008.61,5.7009,50.0,0.683,5.4642,22,0.44,-766.49,-0.0766,31.8182,0.0005,0.0117,-5.0674,-6.4317,-6.4738,12,25.0,0.008474,7,0.5833,-6761.69,-0.6762,28.5714,-0.1213,-0.8494,5,0.4167,-21545.06,-2.1545,20.0,-0.4431,-2.2154,0,0.0,0.0,0.0,0.0,0.0,0.0
342d87bf,bear,s56|s50|s27,3,0.0307868323,0.0170759731,15.3599,0.0,-12.684,42,47.619,0.139645,19,0.4524,57207.74,5.7208,42.1053,0.3077,5.8459,3,0.0714,-2676.57,-0.2677,33.3333,-0.1122,-0.3365,20,0.4762,181685.02,18.1685,55.0,0.9249,18.4971,-9.8459,-8.8123,-10.6541,8,12.5,-0.005415,1,0.125,-14435.02,-1.4435,0.0,-1.7076,-1.7076,7,0.875,-69527.66,-6.9528,14.2857,-1.0238,-7.1669,0,0.0,0.0,0.0,0.0,0.0,0.0
12ff9db7,bear,s22|s37|s20|s18,4,0.0426442959,0.0179602997,20.9679,0.0,-13.5515,41,41.4634,0.137438,14,0.3415,118939.49,11.8939,42.8571,0.8013,11.2183,6,0.1463,7187.6,0.7188,33.3333,0.2241,1.3447,21,0.5122,170506.23,17.0506,42.8571,0.8013,16.8275,-8.3571,-8.8521,-9.4354,4,0.0,-0.004939,2,0.5,-33234.88,-3.3235,0.0,-1.796,-3.5921,2,0.5,-32695.65,-3.2696,0.0,-1.796,-3.5921,0,0.0,0.0,0.0,0.0,0.0,0.0
87b2c35f,bear,s18|s100|s13,3,0.067347071,0.0142534343,24.3687,0.0,-12.9347,49,26.5306,0.135497,23,0.4694,77430.11,7.743,21.7391,0.3486,8.0174,7,0.1429,48116.91,4.8117,28.5714,0.9061,6.3427,19,0.3878,221437.55,22.1438,31.5789,1.1515,21.8788,-7.4946,-6.635,-8.4173,5,0.0,-0.005523,2,0.4,-26079.89,-2.608,0.0,-1.4253,-2.8507,3,0.6,-39586.13,-3.9586,0.0,-1.4253,-4.276,0,0.0,0.0,0.0,0.0,0.0,0.0
79c3be2b,bull,s87|s41,2,0.0232249986,0.0108689335,6.5121,0.0,-7.4172,34,44.1176,0.092582,19,0.5588,26994.71,2.6995,36.8421,0.1692,3.2148,7,0.2059,57650.99,5.7651,57.1429,0.8613,6.0293,8,0.2353,50003.49,5.0003,50.0,0.6178,4.9424,5.3876,2.8316,-2.6263,9,55.5556,0.032461,3,0.3333,35419.9,3.542,66.6667,1.186,3.5581,6,0.6667,36600.53,3.6601,50.0,0.6178,3.7068,0,0.0,0.0,0.0,0.0,0.0,0.0
304a3cbb,bear,s80|s19|s27,3,0.0541968271,0.0145585756,26.4028,0.0,-16.6286,42,33.3333,0.130809,17,0.4048,160532.93,16.0533,35.2941,0.9708,16.5037,8,0.1905,13221.8,1.3222,25.0,0.263,2.1042,17,0.4048,176902.78,17.6903,35.2941,0.9708,16.5037,-8.2174,-10.3534,-8.6336,5,0.0,-0.005877,2,0.4,-27370.45,-2.737,0.0,-1.4559,-2.9117,3,0.6,-40885.07,-4.0885,0.0,-1.4559,-4.3676,0,0.0,0.0,0.0,0.0,0.0,0.0
eb44a3d4,bull,s30|s79|s3,3,0.0283622772,0.0147298606,-2.6422,0.0,-11.0108,45,37.7778,0.062759,28,0.6222,13106.56,1.3107,35.7143,0.066,1.8485,10,0.2222,23831.32,2.3831,40.0,0.2507,2.507,7,0.1556,21028.84,2.1029,42.8571,0.3738,2.6167,7.2417,1.8762,-6.1708,19,47.3684,0.057973,6,0.3158,41048.35,4.1048,50.0,0.6816,4.0897,13,0.6842,64732.54,6.4733,46.1538,0.5159,6.7065,0,0.0,0.0,0.0,0.0,0.0,0.0
38114278,bear,s80|s25|s27,3,0.0544915764,0.0113745101,25.9351,0.0,-11.4472,40,30.0,0.127519,17,0.425,146153.24,14.6153,29.4118,0.7998,13.5964,7,0.175,42748.62,4.2749,28.5714,0.7444,5.2111,16,0.4,153519.7,15.352,31.25,0.9209,14.7338,-7.9421,-11.9593,-8.3593,6,0.0,-0.006822,3,0.5,-31742.64,-3.1743,0.0,-1.1375,-3.4124,3,0.5,-31943.21,-3.1943,0.0,-1.1375,-3.4124,0,0.0,0.0,0.0,0.0,0.0,0.0
72517864,bear,s50|s101,2,0.0220648051,0.0110712141,5.5466,0.0,-7.1835,46,43.4783,0.120585,21,0.4565,95536.93,9.5537,47.619,0.4708,9.8865,5,0.1087,42233.75,4.2234,60.0,0.881,4.4052,20,0.4348,8469.59,0.847,35.0,0.0526,1.0528,-2.4856,-3.0781,-3.4583,2,0.0,-0.000813,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,-21035.17,-2.1035,0.0,-1.1071,-2.2142,0,0.0,0.0,0.0,0.0,0.0,0.0
2fbd7271,bear,s51|s101|s28,3,0.0364986104,0.0161676749,28.9485,0.0,-4.4127,20,60.0,0.113022,9,0.45,69022.24,6.9022,44.4444,0.724,6.5156,2,0.1,71471.99,7.1472,100.0,3.6499,7.2997,9,0.45,192688.06,19.2688,66.6667,1.8943,17.0489,-3.401,-2.4283,-7.8217,5,20.0,0.002293,1,0.2,-15034.39,-1.5034,0.0,-1.6168,-1.6168,4,0.8,-14445.27,-1.4445,25.0,-0.3001,-1.2004,0,0.0,0.0,0.0,0.0,0.0,0.0
ef0505ca,bear,s19|s80|s52,3,0.0579273738,0.0100314639,26.6873,0.0,-12.4388,40,27.5,0.121546,16,0.4,261271.06,26.1271,37.5,1.5453,24.725,5,0.125,85495.22,8.5495,40.0,1.7152,8.576,19,0.475,9637.27,0.9637,15.7895,0.0699,1.3279,-7.1698,-6.636,-8.6531,6,0.0,-0.006557,2,0.3333,-18668.37,-1.8668,0.0,-1.0031,-2.0063,4,0.6667,-37334.74,-3.7335,0.0,-1.0031,-4.0126,0,0.0,0.0,0.0,0.0,0.0,0.0
a7a42679,bear,s16|s71|s81|s20|s37,5,0.038766437,0.0190760292,19.0611,0.0,-10.6888,32,46.875,0.118274,14,0.4375,79005.1,7.9005,42.8571,0.5714,7.999,6,0.1875,-7863.02,-0.7863,33.3333,0.0205,0.1229,12,0.375,187107.36,18.7107,58.3333,1.4665,17.5985,-8.2753,-8.6001,-9.3544,4,0.0,-0.004893,2,0.5,-35283.68,-3.5284,0.0,-1.9076,-3.8152,2,0.5,-34726.77,-3.4727,0.0,-1.9076,-3.8152,0,0.0,0.0,0.0,0.0,0.0,0.0
e7fbab78,bear,s50|s72|s29,3,0.0395798315,0.0125430519,13.0508,0.0,-8.0009,44,34.0909,0.114816,17,0.3864,100585.27,10.0585,35.2941,0.5853,9.9505,7,0.1591,65610.15,6.561,42.8571,0.9795,6.8567,20,0.4545,55101.22,5.5101,30.0,0.3094,6.1876,-4.1449,-5.6517,-5.101,3,0.0,-0.001913,1,0.3333,-12028.23,-1.2028,0.0,-1.2543,-1.2543,2,0.6667,-23689.67,-2.369,0.0,-1.2543,-2.5086,0,0.0,0.0,0.0,0.0,0.0,0.0
d9bb0bda,bull,s6|s46,2,0.0208285405,0.0121949714,3.0293,0.0,-6.8264,37,45.9459,0.095812,19,0.5135,22842.71,2.2843,42.1053,0.171,3.2484,6,0.1622,59112.55,5.9113,66.6667,0.9821,5.8924,12,0.3243,21264.74,2.1265,41.6667,0.1565,1.8778,-0.0708,-0.1009,-3.1005,7,42.8571,0.016658,3,0.4286,27838.49,2.7838,66.6667,0.9821,2.9462,4,0.5714,-15093.58,-1.5094,25.0,-0.3939,-1.5756,0,0.0,0.0,0.0,0.0,0.0,0.0
a5f643ee,bull,s91|s38|s43|s60,4,0.0312980523,0.0183773634,5.543,0.0,-13.5764,41,43.9024,0.092783,22,0.5366,86659.74,8.666,45.4545,0.4202,9.2452,5,0.122,-44659.52,-4.466,20.0,-0.8442,-4.2211,14,0.3415,92871.12,9.2871,50.0,0.646,9.0445,-1.9831,-0.707,-4.9253,11,36.3636,0.019004,3,0.2727,-5598.88,-0.5599,33.3333,-0.1819,-0.5457,8,0.7273,-2098.67,-0.2099,37.5,0.0251,0.2007,0,0.0,0.0,0.0,0.0,0.0,0.0
2db8d61c,bear,s50|s18|s20,3,0.0519331854,0.0163231502,20.3725,0.0,-12.4068,41,34.1463,0.120301,19,0.4634,-46210.57,-4.6211,21.0526,-0.1953,-3.7115,7,0.1707,-53099.24,-5.3099,14.2857,-0.6572,-4.6006,15,0.3659,388806.93,38.8807,60.0,2.4631,36.946,-9.529,-7.187,-11.5639,6,0.0,-0.008737,2,0.3333,-29078.28,-2.9078,0.0,-1.6323,-3.2646,4,0.6667,-60028.35,-6.0028,0.0,-1.6323,-6.5293,0,0.0,0.0,0.0,0.0,0.0,0.0
3d26cc5a,bear,s18|s20,2,0.0257362987,0.014606226,4.5987,0.0,-12.9455,57,43.8596,0.111137,22,0.386,75377.97,7.5378,45.4545,0.3731,8.2088,10,0.1754,10316.15,1.0316,40.0,0.1531,1.5308,25,0.4386,72211.1,7.2211,44.0,0.3144,7.8612,-6.51,-5.5418,-7.5212,6,16.6667,0.000168,3,0.5,-2842.06,-0.2842,33.3333,-0.1159,-0.3476,3,0.5,-40856.58,-4.0857,0.0,-1.4606,-4.3819,0,0.0,0.0,0.0,0.0,0.0,0.0
d501fd7a,bull,s30|s46|s44,3,0.0372179222,0.0124332851,7.269,0.0,-10.1883,53,32.0755,0.094738,24,0.4528,90047.67,9.0048,33.3333,0.4117,9.8811,13,0.2453,-59502.84,-5.9503,15.3846,-0.4795,-6.233,16,0.3019,138573.41,13.8573,43.75,0.9289,14.8626,1.4676,0.667,-5.185,10,30.0,0.016063,2,0.2,23562.37,2.3562,50.0,1.2392,2.4785,8,0.8,-836.07,-0.0836,25.0,-0.002,-0.0164,0,0.0,0.0,0.0,0.0,0.0,0.0
7e09bcdf,bear,s101|s18|s16,3,0.0798738528,0.0171057409,25.6691,0.0,-13.0129,41,26.8293,0.118183,14,0.3415,-166280.98,-16.6281,7.1429,-1.0179,-14.2501,8,0.1951,117899.89,11.79,37.5,1.9262,15.4093,19,0.4634,398334.02,39.8334,36.8421,1.8624,35.3848,-12.5573,-13.2987,-13.501,7,0.0,-0.012703,1,0.1429,-14581.14,-1.4581,0.0,-1.7106,-1.7106,6,0.8571,-93410.12,-9.341,0.0,-1.7106,-10.2634,0,0.0,0.0,0.0,0.0,0.0,0.0
2974d163,bear,s97|s80|s27,3,0.043768473,0.0174792941,20.7091,0.0,-15.4854,33,42.4242,0.108011,15,0.4545,41472.38,4.1472,33.3333,0.2937,4.4049,5,0.1515,22267.06,2.2267,40.0,0.702,3.5099,13,0.3939,210052.75,21.0053,53.8462,1.55,20.1504,-5.9375,-7.1967,-6.4021,3,0.0,-0.002577,1,0.3333,-16119.24,-1.6119,0.0,-1.7479,-1.7479,2,0.6667,-33101.18,-3.3101,0.0,-1.7479,-3.4959,0,0.0,0.0,0.0,0.0,0.0,0.0
b8686fed,bear,s100|s56|s27,3,0.0739120822,0.0127902198,26.7339,0.0,-8.8158,34,26.4706,0.108732,18,0.5294,-84573.71,-8.4574,11.1111,-0.3157,-5.6819,4,0.1176,109214.73,10.9215,50.0,3.0561,12.2244,12,0.3529,317094.79,31.7095,41.6667,2.3336,28.0029,-6.8799,-8.8182,-6.8799,5,0.0,-0.004816,2,0.4,-23385.57,-2.3386,0.0,-1.279,-2.558,3,0.6,-36058.43,-3.6058,0.0,-1.279,-3.8371,0,0.0,0.0,0.0,0.0,0.0,0.0
