id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
6ff865e1,bull,s64|s93|s82,3,0.0194587719,0.0114267377,-0.0342,0.0,-7.181,21,42.8571,0.044894,4,0.1905,14563.07,1.4563,50.0,0.4016,1.6064,5,0.2381,3161.34,0.3161,40.0,0.0927,0.4637,12,0.5714,16101.09,1.6101,41.6667,0.1442,1.7307,0.1047,-0.4064,-3.0385,3,33.3333,0.005478,1,0.3333,18758.9,1.8759,100.0,1.9459,1.9459,1,0.3333,-11245.95,-1.1246,0.0,-1.1427,-1.1427,1,0.3333,-11125.93,-1.1126,0.0,-1.1427,-1.1427
00cbcf58,bull,s33|s87|s47|s7|s96,5,0.0216441051,0.0095683222,2.5819,0.0,-4.4069,17,41.1765,0.041016,4,0.2353,21567.93,2.1568,50.0,0.6038,2.4152,6,0.3529,-25775.43,-2.5775,16.6667,-0.4366,-2.6198,7,0.4118,54730.75,5.4731,57.1429,0.8267,5.7871,-1.0389,-3.3512,-3.6713,4,25.0,0.004786,1,0.25,-9277.65,-0.9278,0.0,-0.9568,-0.9568,3,0.75,2094.63,0.2095,33.3333,0.0836,0.2507,0,0.0,0.0,0.0,0.0,0.0,0.0
be25ded7,bull,s43|s59|s27,3,0.0221471155,0.0132567161,1.8382,0.0,-4.3714,15,46.6667,0.040272,1,0.0667,-12889.95,-1.289,0.0,-1.3257,-1.3257,5,0.3333,2660.85,0.2661,40.0,0.0905,0.4524,9,0.6,54374.77,5.4375,55.5556,0.6412,5.7709,-0.2392,-0.3282,-2.9357,3,33.3333,0.005414,2,0.6667,8552.27,0.8552,50.0,0.4445,0.889,1,0.3333,-13074.95,-1.3075,0.0,-1.3257,-1.3257,0,0.0,0.0,0.0,0.0,0.0,0.0
95f6271e,bull,s4|s64|s27,3,0.0193925348,0.0117502377,-0.7581,0.0,-7.2522,19,42.1053,0.03858,4,0.2105,-14523.3,-1.4523,25.0,-0.3965,-1.5858,5,0.2632,2228.37,0.2228,40.0,0.0707,0.3534,10,0.5263,34971.75,3.4972,50.0,0.3821,3.8211,0.9114,1.5143,-2.3988,2,50.0,0.005858,1,0.5,18695.05,1.8695,100.0,1.9393,1.9393,1,0.5,-11564.33,-1.1564,0.0,-1.175,-1.175,0,0.0,0.0,0.0,0.0,0.0,0.0
96252b72,bull,s46|s34|s74|s84,4,0.021381726,0.0101487225,2.9725,0.0,-3.4046,13,46.1538,0.036436,2,0.1538,-19030.97,-1.9031,0.0,-1.0149,-2.0297,5,0.3846,40306.23,4.0306,60.0,0.877,4.3848,6,0.4615,31889.53,3.189,50.0,0.5617,3.3699,0.7246,0.8402,-2.3153,2,50.0,0.005838,2,1.0,10703.54,1.0704,50.0,0.5617,1.1233,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aa181be5,bull,s84|s69|s54,3,0.0204678694,0.0134733859,3.1245,0.0,-3.56,11,54.5455,0.0364,5,0.4545,31391.07,3.1391,60.0,0.6891,3.4457,3,0.2727,-6314.17,-0.6314,33.3333,-0.216,-0.6479,3,0.2727,25795.7,2.5796,66.6667,0.9154,2.7462,-1.1392,-6.1847,-3.1649,3,33.3333,0.005157,2,0.6667,6613.29,0.6613,50.0,0.3497,0.6994,1,0.3333,-13288.64,-1.3289,0.0,-1.3473,-1.3473,0,0.0,0.0,0.0,0.0,0.0,0.0
72481d89,bull,s60|s83|s36|s1|s93,5,0.018438615,0.0090405861,3.0543,0.0,-2.9253,12,50.0,0.036826,1,0.0833,17411.88,1.7412,100.0,1.8439,1.8439,5,0.4167,-17360.67,-1.7361,20.0,-0.3545,-1.7724,6,0.5,52221.84,5.2222,66.6667,0.9279,5.5673,-1.6158,-9.9494,-3.5546,4,25.0,0.00463,1,0.25,17775.44,1.7775,100.0,1.8439,1.8439,2,0.5,-17732.35,-1.7732,0.0,-0.9041,-1.8081,1,0.25,-8831.26,-0.8831,0.0,-0.9041,-0.9041
6a47e642,bull,s47|s6|s58|s38|s34,5,0.0188407434,0.0124450519,1.94,0.0,-3.594,12,50.0,0.035275,2,0.1667,35017.47,3.5017,100.0,1.8841,3.7681,4,0.3333,-17825.14,-1.7825,25.0,-0.4624,-1.8494,6,0.5,17336.6,1.7337,50.0,0.3198,1.9187,-0.6956,-2.8582,-3.1819,3,33.3333,0.00526,2,0.6667,6048.83,0.6049,50.0,0.3198,0.6396,1,0.3333,-12248.16,-1.2248,0.0,-1.2445,-1.2445,0,0.0,0.0,0.0,0.0,0.0,0.0
f782ed2e,bull,s1|s39|s35|s43,4,0.0201612897,0.0087476695,-0.8238,0.0,-5.3978,20,35.0,0.034205,5,0.25,39572.86,3.9573,60.0,0.8598,4.2989,4,0.2,-6365.64,-0.6366,25.0,-0.152,-0.6082,11,0.55,-8745.47,-0.8745,27.2727,-0.0863,-0.9497,-0.7204,-2.949,-3.3271,4,25.0,0.004971,3,0.75,2378.85,0.2379,33.3333,0.0889,0.2666,1,0.25,-8609.27,-0.8609,0.0,-0.8748,-0.8748,0,0.0,0.0,0.0,0.0,0.0,0.0
8a004669,bull,s83|s45|s24,3,0.0211504396,0.0086112323,6.3189,0.0,-2.3745,8,62.5,0.032904,1,0.125,19972.7,1.9973,100.0,2.115,2.115,1,0.125,19580.75,1.9581,100.0,2.115,2.115,6,0.75,39054.43,3.9054,50.0,0.627,3.7618,1.8525,4.1542,-0.147,1,100.0,0.006139,1,1.0,20482.11,2.0482,100.0,2.115,2.115,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
