id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
76e99387,bear,s81|s52|s29,3,0.0192801492,0.0117877182,2.9828,0.0,-1.8036,7,57.1429,0.024913,1,0.1429,-11757.21,-1.1757,0.0,-1.1788,-1.1788,1,0.1429,18955.19,1.8955,100.0,1.928,1.928,5,0.7143,33977.79,3.3978,60.0,0.6853,3.4265,-2.2069,0.0,-2.2069,1,0.0,-0.000309,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-11770.82,-1.1771,0.0,-1.1788,-1.1788
ae4fad25,bear,s90|s81|s57,3,0.0195139074,0.0101770771,6.4943,0.0,-0.7966,3,100.0,0.019415,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333,19476.88,1.9477,100.0,1.9514,1.9514,2,0.6667,40000.76,4.0001,100.0,1.9514,3.9028,-2.4175,0.0,-2.4175,2,0.0,-0.000677,1,0.5,-10024.69,-1.0025,0.0,-1.0177,-1.0177,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,-10162.49,-1.0162,0.0,-1.0177,-1.0177
43ef08ed,bear,s50|s101,2,0.0220648051,0.0110712141,3.3798,0.0,-1.8575,5,60.0,0.018795,1,0.2,-11045.56,-1.1046,0.0,-1.1071,-1.1071,1,0.2,22298.54,2.2299,100.0,2.2065,2.2065,3,0.6,32478.79,3.2479,66.6667,1.1019,3.3058,-1.3044,0.0,-1.5483,1,0.0,-0.000197,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-11039.09,-1.1039,0.0,-1.1071,-1.1071,0,0.0,0.0,0.0,0.0,0.0,0.0
18531940,bear,s98|s89|s37,3,0.0188561884,0.0090894195,4.7614,0.0,-1.6319,4,75.0,0.019132,1,0.25,19258.44,1.9258,100.0,1.8856,1.8856,2,0.5,9510.12,0.951,50.0,0.4883,0.9767,1,0.25,18898.57,1.8899,100.0,1.8856,1.8856,-2.2017,0.0,-2.2017,2,0.0,-0.000616,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,-18031.65,-1.8032,0.0,-0.9089,-1.8179
7529fa78,bear,s62|s89|s72,3,0.0211319631,0.0122205513,5.1654,0.0,-2.1179,4,75.0,0.019145,2,0.5,9385.03,0.9385,50.0,0.4456,0.8911,1,0.25,20783.61,2.0784,100.0,2.1132,2.1132,1,0.25,21179.46,2.1179,100.0,2.1132,2.1132,-3.6577,0.0,-3.6577,2,0.0,-0.001024,1,0.5,-12033.43,-1.2033,0.0,-1.2221,-1.2221,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,-12195.85,-1.2196,0.0,-1.2221,-1.2221
2a0610b2,bear,s13|s50|s72,3,0.0205451272,0.0113031967,2.5077,0.0,-2.0376,5,60.0,0.018392,1,0.2,-11277.0,-1.1277,0.0,-1.1303,-1.1303,1,0.2,20719.12,2.0719,100.0,2.0545,2.0545,3,0.6,29237.19,2.9237,66.6667,0.9929,2.9787,-2.0427,0.0,-2.1863,1,0.0,-0.000295,1,1.0,-11284.71,-1.1285,0.0,-1.1303,-1.1303,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1bbc9325,bear,s52|s28|s19,3,0.0207434741,0.0090668213,3.0171,0.0,-2.8545,6,50.0,0.018421,1,0.1667,-9054.75,-0.9055,0.0,-0.9067,-0.9067,2,0.3333,11292.47,1.1292,50.0,0.5838,1.1677,3,0.5,32140.57,3.2141,66.6667,1.0807,3.242,-2.8024,0.0,-2.8024,2,0.0,-0.000785,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,-18000.42,-1.8,0.0,-0.9067,-1.8134
0f63ed5e,bear,s61|s31|s52,3,0.0182994059,0.008506338,1.9174,0.0,-2.6355,7,42.8571,0.017967,2,0.2857,9608.81,0.9609,50.0,0.4897,0.9793,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.7143,10596.24,1.0596,40.0,0.2216,1.108,-2.8762,0.0,-3.1935,2,0.0,-0.000843,1,0.5,-8399.16,-0.8399,0.0,-0.8506,-0.8506,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,-8491.38,-0.8491,0.0,-0.8506,-0.8506
01a8047c,bear,s18|s28|s51,3,0.0192138629,0.0081671934,1.1437,0.0,-4.3019,8,37.5,0.016667,1,0.125,-8149.93,-0.815,0.0,-0.8167,-0.8167,2,0.25,10733.36,1.0733,50.0,0.5523,1.1047,5,0.625,13242.23,1.3242,40.0,0.2785,1.3926,-2.4697,0.0,-2.4697,2,0.0,-0.000692,1,0.5,-8074.7,-0.8075,0.0,-0.8167,-0.8167,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,-8155.49,-0.8155,0.0,-0.8167,-0.8167
ddc2ce28,bear,s13|s52|s27,3,0.0186323356,0.0089962178,0.2446,0.0,-4.5018,8,37.5,0.015996,1,0.125,-8981.31,-0.8981,0.0,-0.8996,-0.8996,2,0.25,9301.61,0.9302,50.0,0.4818,0.9636,5,0.625,9600.7,0.9601,40.0,0.2055,1.0276,-1.2652,0.0,-1.8034,1,0.0,-0.000209,1,1.0,-8976.69,-0.8977,0.0,-0.8996,-0.8996,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
