id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
5f308500,bull,s9|s91,2,0.019511207,0.0095284886,0.3937,0.0,-5.1927,17,41.1765,0.037239,6,0.3529,58517.26,5.8517,66.6667,0.9831,5.8988,2,0.1176,-19290.64,-1.9291,0.0,-0.9528,-1.9057,9,0.5294,569.55,0.057,33.3333,0.0151,0.1363,-2.8537,-7.536,-4.82,5,20.0,0.003413,2,0.4,-18692.73,-1.8693,0.0,-0.9528,-1.9057,2,0.4,9400.73,0.9401,50.0,0.4991,0.9983,1,0.2,-9514.1,-0.9514,0.0,-0.9528,-0.9528
39cf85ff,bull,s79|s68|s2,3,0.0201286657,0.0134182601,6.483,0.0,-2.1163,9,66.6667,0.039525,2,0.2222,42172.43,4.2172,100.0,2.0129,4.0257,3,0.3333,26939.11,2.6939,66.6667,0.8946,2.6839,4,0.4444,12670.76,1.2671,50.0,0.3355,1.3421,-0.986,-5.8616,-1.9393,1,0.0,-0.000195,1,1.0,-13375.4,-1.3375,0.0,-1.3418,-1.3418,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
eb602951,bull,s87|s45|s27,3,0.0181131941,0.0102213917,4.7625,0.0,-1.7734,10,60.0,0.038746,6,0.6,52499.65,5.25,66.6667,0.8668,5.201,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.4,15459.97,1.546,50.0,0.3946,1.5784,-1.9413,-16.3445,-3.213,2,0.0,-0.000696,1,0.5,-10201.96,-1.0202,0.0,-1.0221,-1.0221,1,0.5,-10069.95,-1.007,0.0,-1.0221,-1.0221,0,0.0,0.0,0.0,0.0,0.0,0.0
b90d425a,bull,s6|s78|s64,3,0.0192177547,0.0097167204,0.6443,0.0,-5.2954,14,42.8571,0.032273,4,0.2857,47487.57,4.7488,75.0,1.1984,4.7937,1,0.0714,-9795.97,-0.9796,0.0,-0.9717,-0.9717,9,0.6429,-1222.43,-0.1222,33.3333,-0.0072,-0.0647,-2.9789,-7.1338,-4.7701,5,20.0,0.003377,1,0.2,-9584.47,-0.9584,0.0,-0.9717,-0.9717,3,0.6,-551.94,-0.0552,33.3333,-0.0072,-0.0216,1,0.2,-9688.53,-0.9689,0.0,-0.9717,-0.9717
d06538be,bull,s64|s93|s82,3,0.0194587719,0.0114267377,-2.5388,0.0,-6.9395,18,38.8889,0.030849,4,0.2222,46995.68,4.6996,75.0,1.1737,4.695,4,0.2222,14654.45,1.4654,50.0,0.4016,1.6064,10,0.5556,-52877.33,-5.2877,20.0,-0.525,-5.2496,-1.8087,-4.536,-4.1746,4,25.0,0.004419,1,0.25,-11252.43,-1.1252,0.0,-1.1427,-1.1427,2,0.5,7543.46,0.7543,50.0,0.4016,0.8032,1,0.25,-11390.11,-1.139,0.0,-1.1427,-1.1427
6b8fc864,bull,s96|s70|s47,3,0.0187001147,0.0117378957,-0.2625,0.0,-6.0642,13,46.1538,0.030997,5,0.3846,62913.24,6.2913,80.0,1.2613,6.3063,1,0.0769,-11900.68,-1.1901,0.0,-1.1738,-1.1738,7,0.5385,-22237.86,-2.2238,28.5714,-0.3041,-2.1289,-2.4784,-6.1277,-4.0994,4,25.0,0.004223,1,0.25,-11546.68,-1.1547,0.0,-1.1738,-1.1738,2,0.5,6526.35,0.6526,50.0,0.3481,0.6962,1,0.25,-11720.17,-1.172,0.0,-1.1738,-1.1738
9249aaeb,bull,s10|s42|s93|s87,4,0.0188357008,0.0107399169,3.6535,0.0,-4.4932,11,54.5455,0.03625,3,0.2727,56761.75,5.6762,100.0,1.8836,5.6507,1,0.0909,-11014.77,-1.1015,0.0,-1.074,-1.074,7,0.6364,13215.65,1.3216,42.8571,0.1935,1.3547,-2.2339,-3.7272,-3.9525,3,0.0,-0.001248,1,0.3333,-10569.57,-1.057,0.0,-1.074,-1.074,1,0.3333,-10458.05,-1.0458,0.0,-1.074,-1.074,1,0.3333,-10728.66,-1.0729,0.0,-1.074,-1.074
b6385568,bull,s4|s64|s27,3,0.0193925348,0.0117502377,-3.3741,0.0,-7.1488,18,38.8889,0.029421,4,0.2222,46464.72,4.6465,75.0,1.1607,4.6427,4,0.2222,13806.7,1.3807,50.0,0.3821,1.5285,10,0.5556,-55415.95,-5.5416,20.0,-0.5522,-5.5217,-1.9139,-4.8591,-4.1098,4,25.0,0.004401,1,0.25,-11571.0,-1.1571,0.0,-1.175,-1.175,2,0.5,7166.04,0.7166,50.0,0.3821,0.7642,1,0.25,-11732.49,-1.1732,0.0,-1.175,-1.175
beee17fd,bull,s70|s38|s41,3,0.0198814905,0.0090446062,-0.4959,0.0,-6.0189,16,37.5,0.029587,7,0.4375,80862.13,8.0862,71.4286,1.1617,8.1318,1,0.0625,-9052.86,-0.9053,0.0,-0.9045,-0.9045,8,0.5,-44195.92,-4.4196,12.5,-0.5429,-4.3431,-2.6505,-8.3267,-4.3804,5,20.0,0.003626,2,0.4,-17752.63,-1.7753,0.0,-0.9045,-1.8089,2,0.4,10265.99,1.0266,50.0,0.5418,1.0837,1,0.2,-9030.95,-0.9031,0.0,-0.9045,-0.9045
1bda541b,bull,s33|s87|s47|s7|s96,5,0.0216441051,0.0095683222,1.1141,0.0,-5.2397,15,40.0,0.032621,5,0.3333,45053.05,4.5053,60.0,0.9159,4.5796,1,0.0667,-9634.77,-0.9635,0.0,-0.9568,-0.9568,9,0.6,6894.46,0.6894,33.3333,0.0836,0.7522,-1.6854,-2.2936,-4.0534,3,0.0,-0.001134,2,0.6667,-18983.32,-1.8983,0.0,-0.9568,-1.9137,1,0.3333,-9322.94,-0.9323,0.0,-0.9568,-0.9568,0,0.0,0.0,0.0,0.0,0.0,0.0
7be6f16c,bull,s4|s8|s42|s9,4,0.0189359711,0.0099523663,-2.0893,0.0,-5.4218,16,37.5,0.028121,5,0.3125,35798.92,3.5799,60.0,0.7381,3.6903,2,0.125,-19859.31,-1.9859,0.0,-0.9952,-1.9905,9,0.5625,-3309.2,-0.3309,33.3333,-0.0323,-0.2906,-3.0956,-8.2242,-4.984,5,20.0,0.003267,2,0.4,-19503.94,-1.9504,0.0,-0.9952,-1.9905,2,0.4,8448.98,0.8449,50.0,0.4492,0.8984,1,0.2,-9937.34,-0.9937,0.0,-0.9952,-0.9952
72e6b949,bull,s64|s47,2,0.0209466681,0.0116904242,6.5525,0.0,-3.7408,7,71.4286,0.032098,4,0.5714,86026.54,8.6027,100.0,2.0947,8.3787,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.4286,-3200.06,-0.32,33.3333,-0.0811,-0.2434,-2.7113,-27.2684,-2.7113,2,0.0,-0.000759,1,0.5,-11673.95,-1.1674,0.0,-1.169,-1.169,1,0.5,-11497.83,-1.1498,0.0,-1.169,-1.169,0,0.0,0.0,0.0,0.0,0.0,0.0
9d2d8fae,bull,s21|s74|s27,3,0.0192871113,0.0125981919,1.2132,0.0,-6.6817,10,50.0,0.026962,2,0.2,38388.81,3.8389,100.0,1.9287,3.8574,1,0.1,-12485.6,-1.2486,0.0,-1.2598,-1.2598,7,0.7,6356.07,0.6356,42.8571,0.1067,0.7469,-2.681,-14.366,-4.8314,4,25.0,0.003983,2,0.5,-24966.46,-2.4966,0.0,-1.2598,-2.5196,2,0.5,6189.19,0.6189,50.0,0.3344,0.6689,0,0.0,0.0,0.0,0.0,0.0,0.0
c7506566,bull,s15|s35|s33|s95,4,0.0195924546,0.0113837464,-0.3266,0.0,-5.1424,14,42.8571,0.031315,7,0.5,43103.87,4.3104,57.1429,0.6317,4.4219,1,0.0714,-11500.63,-1.1501,0.0,-1.1384,-1.1384,6,0.4286,-6878.85,-0.6879,33.3333,-0.1058,-0.635,-1.2967,0.2762,-3.0284,2,0.0,-0.000571,2,1.0,-22563.38,-2.2563,0.0,-1.1384,-2.2767,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1297ef87,bull,s70|s5|s65,3,0.0191833745,0.0104672085,-2.4585,0.0,-5.9148,16,37.5,0.027175,6,0.375,54495.04,5.4495,66.6667,0.93,5.5799,1,0.0625,-10382.38,-1.0382,0.0,-1.0467,-1.0467,9,0.5625,-35099.96,-3.51,22.2222,-0.3878,-3.4904,-3.2766,-10.1661,-4.928,5,20.0,0.003211,2,0.4,-20512.76,-2.0513,0.0,-1.0467,-2.0934,2,0.4,8148.34,0.8148,50.0,0.4358,0.8716,1,0.2,-10451.4,-1.0451,0.0,-1.0467,-1.0467
396f5149,bull,s4|s39|s10|s87,4,0.0197066756,0.0098157682,-0.1698,0.0,-5.3026,15,40.0,0.031024,5,0.3333,68137.3,6.8137,80.0,1.3802,6.9011,2,0.1333,-19755.97,-1.9756,0.0,-0.9816,-1.9632,8,0.5333,-19965.9,-1.9966,25.0,-0.2435,-1.9481,-1.8612,-2.0733,-3.5879,3,0.0,-0.001093,1,0.3333,-9682.17,-0.9682,0.0,-0.9816,-0.9816,1,0.3333,-9558.15,-0.9558,0.0,-0.9816,-0.9816,1,0.3333,-9805.48,-0.9805,0.0,-0.9816,-0.9816
3a57cd7d,bull,s91|s79|s3,3,0.0203309207,0.0125431818,-3.0936,0.0,-6.3314,18,38.8889,0.030707,6,0.3333,87338.02,8.7338,83.3333,1.4852,8.9111,2,0.1111,-25054.44,-2.5054,0.0,-1.2543,-2.5086,10,0.5556,-59987.13,-5.9987,20.0,-0.5968,-5.9684,-1.6145,-6.072,-4.3814,2,0.0,-0.000784,1,0.5,-12328.76,-1.2329,0.0,-1.2543,-1.2543,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,-12502.98,-1.2503,0.0,-1.2543,-1.2543
c185c46c,bull,s88|s39|s79,3,0.0204613529,0.0097732523,0.49,0.0,-6.3752,15,40.0,0.03085,6,0.4,61942.78,6.1943,66.6667,1.0383,6.2299,3,0.2,187.62,0.0188,33.3333,0.0305,0.0915,6,0.4,-28917.01,-2.8917,16.6667,-0.4734,-2.8405,-2.0025,-9.6181,-4.2987,3,0.0,-0.001254,1,0.3333,-9636.16,-0.9636,0.0,-0.9773,-0.9773,2,0.6667,-19274.22,-1.9274,0.0,-0.9773,-1.9547,0,0.0,0.0,0.0,0.0,0.0,0.0
0d98c24c,bull,s59|s9|s68,3,0.0183775105,0.0088352086,2.4087,0.0,-3.8724,10,50.0,0.029604,3,0.3,55505.55,5.5506,100.0,1.8378,5.5133,2,0.2,-18011.65,-1.8012,0.0,-0.8835,-1.767,5,0.5,9924.21,0.9924,40.0,0.205,1.0249,0.4923,1.1487,-1.2719,1,0.0,-3.7e-05,1,1.0,-8822.76,-0.8823,0.0,-0.8835,-0.8835,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
676cfa40,bull,s84|s12|s79,3,0.0196420567,0.0084899554,1.1847,0.0,-6.5915,15,40.0,0.031489,8,0.5333,71846.32,7.1846,62.5,0.9093,7.274,1,0.0667,-8579.89,-0.858,0.0,-0.849,-0.849,6,0.4,-23311.16,-2.3311,16.6667,-0.3801,-2.2808,-2.9012,-5.9831,-4.6044,4,0.0,-0.002033,1,0.25,-8387.76,-0.8388,0.0,-0.849,-0.849,3,0.75,-24983.34,-2.4983,0.0,-0.849,-2.547,0,0.0,0.0,0.0,0.0,0.0,0.0
