id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score
a2288523,bull,s78|s93|s11,3,0.0425650063,0.0191827541,11.6072,0.0,-13.9284,58,41.3793,0.128781,-7.6973,0.0,-11.1009,11,27.2727,0.0039
268457f0,bull,s87|s73|s14|s7|s54,5,0.0495636055,0.0136448474,23.7463,0.0,-17.7002,44,36.3636,0.132858,-4.3289,0.0,-11.6169,6,16.6667,-0.00026
6d2902ba,bull,s96|s21|s87|s82,4,0.0650263586,0.0141040859,30.5053,0.0,-7.0131,32,34.375,0.130628,-3.1487,0.0,-7.0147,6,16.6667,0.001963
2e4b62e7,bull,s96|s46|s4|s68,4,0.0771587627,0.0197018538,33.5542,0.0,-23.0886,47,31.9149,0.151054,-9.8466,0.0,-19.3224,28,21.4286,-0.018518
6d3cc605,bull,s59|s78|s14|s84,4,0.032051495,0.0174082836,19.9157,0.0,-6.7084,28,57.1429,0.129341,-4.2396,0.0,-6.8339,4,25.0,0.003003
ca787eab,bull,s11|s1|s21|s59|s92,5,0.0630084625,0.0139888383,37.7629,0.0,-8.6345,28,39.2857,0.136083,-6.9682,0.0,-6.9682,4,0.0,-0.003902
9afb627a,bull,s21|s59|s24,3,0.0602090129,0.0171413923,32.5771,0.0,-13.8225,33,39.3939,0.136635,-8.1441,0.0,-8.1441,4,0.0,-0.004561
f6e0c9bc,bull,s78|s38|s53|s58,4,0.0725544593,0.018401665,25.2147,0.0,-13.0803,45,31.1111,0.139456,-10.66,0.0,-10.66,5,0.0,-0.007462
23443450,bull,s21|s6|s94,3,0.0625516723,0.0146145864,24.1169,0.0,-15.2306,69,28.9855,0.137732,-8.8718,0.0,-10.9358,9,11.1111,-0.006293
2f7df574,bull,s60|s21|s95|s33,4,0.0651981491,0.0198675796,36.8078,0.0,-5.2443,25,44.0,0.131749,-2.3764,0.0,-2.3764,1,0.0,-0.000333
23451db3,bull,s74|s69|s21|s54,4,0.0688896881,0.0133659515,29.9891,0.0,-14.5167,40,30.0,0.133125,-4.1189,0.0,-13.0181,7,14.2857,-0.001774
1057ff33,bull,s21|s35|s26,3,0.0678314164,0.0153239196,26.3375,0.0,-7.4724,38,31.5789,0.135029,-7.16,0.0,-10.9934,8,12.5,-0.003859
9f16320e,bull,s21|s54|s11|s41,4,0.0440018724,0.0119250465,15.3908,0.0,-11.3668,53,33.9623,0.12935,-4.8487,0.0,-10.5759,10,20.0,0.001775
b67b6707,bull,s21|s14|s95|s54|s3,5,0.0604442269,0.0176648272,21.8789,0.0,-8.3466,40,35.0,0.133981,-6.3178,0.0,-7.5403,3,0.0,-0.002874
99300811,bull,s54|s96|s10,3,0.0780333913,0.0168167416,45.0322,0.0,-28.2434,136,25.7353,0.172605,-14.228,0.0,-22.1748,29,17.2414,-0.041593
bbfec79e,bull,s21|s10|s68,3,0.0674970841,0.0191700419,26.2726,0.0,-16.2269,48,33.3333,0.150153,-14.554,0.0,-17.7365,14,14.2857,-0.019199
66c8e48e,bull,s78|s21|s41|s88|s45,5,0.0511133235,0.0197548516,28.4444,0.0,-15.413,42,42.8571,0.164732,-19.8577,0.0,-21.5906,18,16.6667,-0.033913
ac93aa4c,bull,s63|s78|s8|s75,4,0.0783757371,0.0184976649,42.1117,0.0,-7.6824,26,38.4615,0.135608,-8.6598,0.0,-8.6598,4,0.0,-0.004849
f8a58d98,bull,s6|s33|s30|s21,4,0.0761735328,0.0157690161,29.1244,0.0,-13.0785,41,29.2683,0.135355,-8.5797,0.0,-8.5922,9,11.1111,-0.004817
2b97575c,bull,s60|s21|s63,3,0.0639232817,0.0175070636,36.6492,0.0,-6.7555,26,42.3077,0.131692,-4.2362,0.0,-4.8698,2,0.0,-0.001262
1417b1b3,bull,s95|s78|s65,3,0.0615653078,0.0185230427,23.2075,0.0,-14.8875,53,33.9623,0.150054,-17.0961,0.0,-18.1226,8,0.0,-0.01964
7469d675,bull,s34|s92|s21|s58,4,0.0733226801,0.0198568103,46.0105,0.0,-6.9583,22,45.4545,0.131793,-4.6937,0.0,-5.3243,2,0.0,-0.00139
f0565fd1,bull,s1|s87|s78,3,0.0659860868,0.019287697,23.2534,0.0,-16.1692,55,32.7273,0.142688,-13.6629,0.0,-16.6389,6,0.0,-0.012548
cffd09d9,bull,s54|s39|s24|s59|s48,5,0.0347771603,0.0161332541,18.3225,0.0,-11.4813,34,50.0,0.128415,-4.9515,0.0,-7.7754,5,20.0,0.001687
25f22b91,bull,s73|s96|s91|s21|s35,5,0.0620925453,0.0192669006,32.7848,0.0,-24.6077,117,32.4786,0.154752,-15.1217,0.0,-17.8602,24,20.8333,-0.024752
4235afe7,bull,s64|s21|s59,3,0.0614056088,0.0188537644,27.8569,0.0,-17.5301,61,34.4262,0.162116,-18.2576,0.0,-19.7642,19,15.7895,-0.032283
940c5af0,bull,s87|s96|s21,3,0.0726580909,0.0199642551,23.049,0.0,-9.7664,40,32.5,0.128317,-5.8953,0.0,-9.7686,10,20.0,0.001423
9a6d744b,bull,s21|s59|s34,3,0.0406104196,0.0176262813,14.3522,0.0,-11.0064,52,42.3077,0.151313,-16.0909,0.0,-20.1619,16,18.75,-0.021952
3e8f637a,bull,s54|s9|s21,3,0.0450981937,0.016806598,19.5628,0.0,-16.8757,76,38.1579,0.142098,-12.5669,0.0,-17.2979,21,23.8095,-0.012908
8de29fab,bull,s1|s21|s59,3,0.0591754203,0.0158096323,32.6875,0.0,-9.4703,30,40.0,0.133403,-7.651,0.0,-7.651,4,0.0,-0.004285
ba58fe7f,bull,s69|s48|s21,3,0.0641751895,0.0140746326,41.2786,0.0,-4.2336,23,43.4783,0.13011,-3.5637,0.0,-3.5637,2,0.0,-0.000998
03371ebe,bull,s34|s55|s69|s21,4,0.0694845752,0.0196601377,35.5911,0.0,-14.072,31,38.7097,0.134092,-9.0908,0.0,-9.0908,4,0.0,-0.005091
b45d1023,bull,s95|s65|s91|s21|s10,5,0.0793291199,0.0166525759,41.9802,0.0,-24.3192,113,25.6637,0.171954,-23.6476,0.0,-23.6476,13,0.0,-0.043039
02706719,bull,s78|s43|s24|s63,4,0.0775626279,0.0193649838,26.6044,0.0,-13.1614,42,30.9524,0.134224,-9.5395,0.0,-9.5395,4,0.0,-0.005342
89db58c5,bull,s21|s65|s14|s87,4,0.0770270375,0.0089838279,34.0336,0.0,-9.8851,35,25.7143,0.128535,-2.5693,0.0,-2.5693,2,0.0,-0.000719
eb273c51,bull,s21|s92|s96|s7,4,0.0751180444,0.0090009649,44.4258,0.0,-8.7152,28,32.1429,0.138872,-9.8929,0.0,-9.8929,8,0.0,-0.01108
ead497a1,bull,s58|s36|s78|s73,4,0.0592834186,0.0193419885,17.8885,0.0,-15.5819,52,34.6154,0.128655,-6.2043,0.0,-11.0845,6,16.6667,-0.000968
fde2c0b6,bull,s78|s59|s53|s4,4,0.0506971985,0.0197632887,22.4497,0.0,-11.276,35,42.8571,0.129179,-7.1605,0.0,-11.2738,6,16.6667,-0.001496
3356de11,bull,s24|s59|s21|s39,4,0.0609274313,0.0127930046,35.3206,0.0,-9.6159,29,37.931,0.131212,-6.5183,0.0,-6.5183,4,0.0,-0.00365
5900ada0,bull,s95|s14|s21|s58,4,0.0702430822,0.0139331635,39.3946,0.0,-10.2338,27,37.037,0.128514,-3.5403,0.0,-3.5403,2,0.0,-0.000991
a5c2d0f1,bull,s5|s87|s21,3,0.0791190551,0.010369643,33.4126,0.0,-6.9542,34,26.4706,0.130696,-5.6027,0.0,-8.286,10,10.0,-0.003454
b56bb5cf,bull,s34|s21|s14|s83,4,0.0604332977,0.0183624331,34.3892,0.0,-8.6035,28,42.8571,0.134578,-10.6475,0.0,-10.6475,5,0.0,-0.007453
5e75ab62,bull,s83|s75|s78|s8,4,0.0432385182,0.0199064835,23.7464,0.0,-8.3295,30,50.0,0.131998,-9.1774,0.0,-9.1774,4,0.0,-0.005139
14354107,bull,s63|s47|s60|s21|s14,5,0.0634668584,0.0178206815,35.4201,0.0,-6.3743,26,42.3077,0.12973,-6.3675,0.0,-10.1773,3,0.0,-0.00336
5f702316,bull,s21|s95|s4|s1,4,0.0708793493,0.0144017445,39.0686,0.0,-8.8247,27,37.037,0.130092,-7.1239,0.0,-7.1239,4,0.0,-0.003989
3aec9045,bull,s84|s45|s78,3,0.0606151374,0.0199254379,34.4456,0.0,-7.4227,27,44.4444,0.134378,-11.9052,0.0,-11.9052,5,0.0,-0.008334
a7cb30e9,bull,s41|s21|s26,3,0.0625049542,0.0179456171,19.5946,0.0,-14.9148,56,32.1429,0.130063,-9.9647,0.0,-11.3123,19,21.0526,-0.004042
b6c42c3c,bear,s89|s100|s17|s77|s52,5,0.0584266316,0.014689868,27.1016,0.0,-7.5919,33,36.3636,0.128516,-7.5877,0.0,-7.5877,8,12.5,-0.002498
aea6be8c,bull,s21|s59|s35|s33,4,0.0505745313,0.011813737,31.5068,0.0,-6.5915,29,41.3793,0.133627,-9.0793,0.0,-9.0793,6,0.0,-0.007627
d97f6f4c,bear,s52|s86|s97|s101|s23,5,0.0427073804,0.0185816457,16.2426,0.0,-14.8988,44,43.1818,0.131841,-12.1537,0.0,-15.4279,19,26.3158,-0.006061
d59f4a22,bull,s45|s21|s58,3,0.0701658281,0.0121518632,34.5879,0.0,-7.8803,31,32.2581,0.131121,-7.7814,0.0,-7.7814,5,0.0,-0.005447
3fbf7bb7,bull,s3|s21|s44|s36,4,0.0742019493,0.0194260357,27.403,0.0,-22.4386,94,28.7234,0.128466,-7.1423,0.0,-11.7068,7,14.2857,-0.002917
69aa0a11,bull,s96|s94|s15|s21|s42,5,0.0613849143,0.0199703588,34.4675,0.0,-30.9995,123,33.3333,0.144871,-14.839,0.0,-20.8333,13,15.3846,-0.019683
82559226,bull,s83|s36|s4|s21,4,0.0770759275,0.0157730916,32.9371,0.0,-6.5111,31,32.2581,0.129573,-7.6439,0.0,-8.255,4,0.0,-0.004427
d7b19df7,bull,s7|s21|s63,3,0.0739010348,0.0133238127,30.0671,0.0,-20.2332,53,26.4151,0.138814,-10.3166,0.0,-13.1903,16,12.5,-0.013868
6bdc2146,bull,s21|s42|s9|s40|s96,5,0.0600766631,0.0198355625,42.4833,0.0,-22.2051,132,34.0909,0.205591,-22.143,0.0,-32.5085,33,21.2121,-0.080824
73823754,bull,s59|s39|s42|s78,4,0.0590983577,0.0178341193,19.6226,0.0,-15.4946,57,33.3333,0.132006,-10.1245,0.0,-15.3923,8,12.5,-0.007868
3c592f1c,bull,s96|s21|s73,3,0.0441720433,0.0135117057,23.9303,0.0,-6.7945,33,42.4242,0.133723,-11.2209,0.0,-11.2209,10,10.0,-0.009709
a3c60069,bear,s52|s99|s86|s100|s29,5,0.0430223132,0.015322642,19.6846,0.0,-16.2701,53,39.6226,0.148796,-11.8529,0.0,-22.6476,45,28.8889,-0.025819
7bca69af,bull,s10|s7|s44|s68,4,0.0607713393,0.0199380701,24.6203,0.0,-19.5937,122,32.7869,0.138061,-11.0653,0.0,-21.1521,21,23.8095,-0.015241
0822166a,bear,s18|s77|s57|s86|s71,5,0.0739289946,0.0098961755,32.5494,0.0,-17.4133,44,25.0,0.134603,-7.6116,0.0,-10.569,29,13.7931,-0.012049
de36cf1e,bull,s60|s78|s21|s14,4,0.0630605489,0.0158465331,22.9833,0.0,-16.4288,63,30.1587,0.133123,-11.2697,0.0,-14.88,6,0.0,-0.010766
542ac2ac,bull,s78|s5|s35|s59|s47,5,0.0617708305,0.0198398637,25.7397,0.0,-16.9385,57,35.0877,0.157406,-21.2073,0.0,-24.5332,13,7.6923,-0.035191
04839ebe,bear,s52|s17|s99|s80|s76,5,0.078854387,0.0099806013,33.0009,0.0,-13.1145,41,24.3902,0.135981,-9.0372,0.0,-10.628,19,10.5263,-0.013852
b67cab3d,bull,s96|s43|s3|s15,4,0.0712729474,0.0105074792,42.9815,0.0,-28.5337,139,21.5827,0.151073,-12.3665,0.0,-18.1691,20,10.0,-0.029589
1f23dcb0,bull,s92|s21|s41,3,0.0605201825,0.018856712,18.5777,0.0,-14.6159,50,34.0,0.132463,-12.6236,0.0,-13.3828,16,18.75,-0.011006
54f58388,bull,s10|s9|s94|s78,4,0.0592552975,0.0190372961,34.6727,0.0,-24.6997,93,34.4086,0.167818,-21.8889,0.0,-28.1677,17,11.7647,-0.0465
49c1916a,bull,s73|s10|s21,3,0.0699014635,0.0107133784,31.068,0.0,-14.9776,40,27.5,0.129471,-8.0562,0.0,-11.1314,11,9.0909,-0.008436
7acc879f,bull,s21|s43|s96|s54|s30,5,0.0584044059,0.0123833016,26.0774,0.0,-11.429,70,28.5714,0.155737,-17.6166,0.0,-19.3986,16,6.25,-0.035172
ada975cd,bull,s60|s38|s10|s1,4,0.0750032752,0.0183652125,31.009,0.0,-25.7323,113,27.4336,0.12914,-10.5796,0.0,-13.7191,9,11.1111,-0.009026
1c4cfa73,bull,s21|s78|s10,3,0.0585809942,0.0183925019,45.8191,0.0,-26.4782,87,35.6322,0.210738,-31.1712,0.0,-33.2241,23,8.6957,-0.091204
9a5caf34,bull,s9|s44|s83|s88|s73,5,0.0365597655,0.0154565149,16.8318,0.0,-8.164,42,45.2381,0.149982,-18.5341,0.0,-18.5578,21,19.0476,-0.03052
c743185f,bull,s30|s78|s41|s15,4,0.0611529087,0.0196511798,22.2723,0.0,-19.2221,58,34.4828,0.134871,-15.8744,0.0,-19.2974,7,0.0,-0.016995
f57d61ed,bull,s21|s83|s96,3,0.0503601584,0.0146790076,28.1855,0.0,-8.2658,31,41.9355,0.132526,-13.9328,0.0,-13.9328,8,0.0,-0.015605
cdfd7e3d,bull,s33|s45|s4|s21,4,0.0794539821,0.014056439,31.0222,0.0,-8.6682,35,28.5714,0.128659,-11.922,0.0,-12.0839,7,0.0,-0.011752
05d50cc1,bull,s78|s73|s70|s36,4,0.075513853,0.0185132409,29.9155,0.0,-22.4473,57,29.8246,0.141794,-18.9406,0.0,-22.2388,9,0.0,-0.025646
775081f6,bull,s73|s21|s70|s9,4,0.0572420269,0.0085661017,27.3252,0.0,-12.9318,42,28.5714,0.131224,-10.5837,0.0,-11.8163,14,7.1429,-0.015779
37a3966b,bear,s52|s62|s99|s23|s86,5,0.0438536469,0.0147444185,20.9447,0.0,-13.9174,39,41.0256,0.128781,-11.2753,0.0,-18.5616,37,27.027,-0.014582
a3e4d2d9,bull,s78|s10|s8|s93,4,0.0516865342,0.016388151,22.7313,0.0,-12.901,65,35.3846,0.158376,-21.4462,0.0,-23.4557,18,11.1111,-0.044215
94a3f9b4,bull,s83|s9|s21|s96,4,0.0535209013,0.0147777425,31.6561,0.0,-8.0504,28,42.8571,0.129385,-14.0023,0.0,-14.0023,8,0.0,-0.015683
8c6a2a3f,bull,s96|s33|s55|s21|s45,5,0.0600817513,0.0195407805,17.9178,0.0,-13.2435,49,34.6939,0.133302,-16.6936,0.0,-16.6936,11,9.0909,-0.019708
49a9dd30,bull,s43|s54|s21,3,0.0562539889,0.0169257164,21.799,0.0,-15.806,69,33.3333,0.139778,-15.078,0.0,-21.0588,18,16.6667,-0.026456
91126e78,bull,s34|s42|s21|s75|s30,5,0.0758663705,0.0189569705,34.1396,0.0,-27.8185,79,29.1139,0.140445,-18.7896,0.0,-18.7896,13,7.6923,-0.028197
0e857051,bear,s99|s52|s29|s86,4,0.0416050222,0.0132447376,15.6201,0.0,-11.0569,51,37.2549,0.141074,-13.9324,0.0,-18.9948,43,25.5814,-0.030934
7a7818d6,bull,s70|s21|s63,3,0.0584441425,0.0100131514,30.6767,0.0,-13.1006,38,31.5789,0.135388,-15.5026,0.0,-15.5026,12,0.0,-0.026044
549bedcd,bull,s21|s6|s44|s9,4,0.0731871116,0.0131276216,39.3592,0.0,-15.9746,83,25.3012,0.185417,-24.8519,0.0,-24.8519,26,7.6923,-0.078461
e757af56,bull,s30|s6|s21|s59|s33,5,0.0640476218,0.0145490784,21.8184,0.0,-10.5792,47,29.7872,0.136204,-18.5248,0.0,-21.84,11,0.0,-0.030716
9916cadf,bull,s88|s44|s9|s54,4,0.0500213739,0.0148942908,16.5775,0.0,-11.3064,49,34.6939,0.133743,-18.1832,0.0,-18.8473,24,16.6667,-0.038052
cf0cc9b7,bull,s68|s35|s10|s46,4,0.0774194231,0.0186019757,27.1913,0.0,-18.9508,55,29.0909,0.139186,-19.8062,0.0,-25.4276,22,13.6364,-0.050423
2dc4eeeb,bull,s10|s78|s59|s91,4,0.0586859327,0.0196343733,22.733,0.0,-17.6428,43,37.2093,0.128683,-22.6088,0.0,-24.8347,14,7.1429,-0.040183
a9a580ff,bear,s86|s17|s89|s99|s101,5,0.0709721628,0.0097682809,32.2169,0.0,-18.7441,65,23.0769,0.141866,-14.0444,0.0,-18.3301,45,13.3333,-0.064051
f83a664e,bull,s10|s30|s91|s96,4,0.0750669321,0.0158204281,31.7214,0.0,-20.0759,119,25.2101,0.142288,-24.5496,0.0,-28.12,23,8.6957,-0.071977
00cef2d3,bull,s93|s10|s78|s83|s41,5,0.065229208,0.0174887078,23.3424,0.0,-15.0704,65,30.7692,0.140466,-31.1631,0.0,-32.5215,17,0.0,-0.075554
b7d4cd86,bull,s47|s42|s78,3,0.0779637089,0.0194471818,33.177,0.0,-23.2211,68,29.4118,0.15128,-35.0038,0.0,-36.1649,18,0.0,-0.089464
a2cef79a,bull,s8|s10|s21|s78,4,0.0637876249,0.0194647401,34.2077,0.0,-25.6757,84,33.3333,0.159804,-37.3618,0.0,-38.4796,23,4.3478,-0.115848
3d581fd9,bull,s41|s96|s21|s46,4,0.0639357689,0.0108983437,29.9049,0.0,-14.194,80,25.0,0.152038,-28.2686,0.0,-30.12,32,6.25,-0.118198
965b7730,bull,s21|s78|s64,3,0.0656038935,0.0167314143,30.0251,0.0,-22.3678,103,29.1262,0.140376,-30.8941,0.0,-32.3203,29,10.3448,-0.109912
