id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
01a6c54b,bull,s32|s94,2,0.0183399695,0.0089915372,5.4862,0.0,-5.1009,17,52.9412,0.056258,4,0.2353,46290.15,4.629,75.0,1.1507,4.6028,5,0.2941,9888.36,0.9888,40.0,0.1941,0.9705,8,0.4706,37567.1,3.7567,50.0,0.4674,3.7394,-0.2245,2.4892,-4.0794,15,40.0,0.032059,3,0.2,55.07,0.0055,33.3333,0.0119,0.0357,3,0.2,164.5,0.0165,33.3333,0.0119,0.0357,9,0.6,27393.69,2.7394,44.4444,0.3156,2.8402
73a8e156,bull,s4|s64|s27,3,0.0193925348,0.0117502377,-2.8547,0.0,-10.1845,31,41.9355,0.051977,7,0.2258,-19015.7,-1.9016,28.5714,-0.2852,-1.9966,10,0.3226,4688.46,0.4688,40.0,0.0707,0.7069,14,0.4516,47706.24,4.7706,50.0,0.3821,5.3496,0.2534,0.9985,-5.4201,11,45.4545,0.026646,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.1818,7454.46,0.7454,50.0,0.3821,0.7642,9,0.8182,17823.04,1.7823,44.4444,0.2091,1.8819
e81f9a0a,bull,s68|s14|s4|s54|s24,5,0.0191042438,0.0088639843,4.4886,0.0,-4.0076,21,47.619,0.062491,8,0.381,95756.59,9.5757,75.0,1.2112,9.6897,8,0.381,12942.98,1.2943,37.5,0.1624,1.2993,5,0.2381,-15905.52,-1.5906,20.0,-0.327,-1.6352,-2.0779,-2.7573,-5.3055,10,30.0,0.013154,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3,1177.11,0.1177,33.3333,0.0459,0.1376,7,0.7,-6519.57,-0.652,28.5714,-0.0873,-0.6111
13122644,bull,s41|s32|s91|s11,4,0.0209879902,0.0103504816,2.9544,0.0,-6.3805,21,42.8571,0.050924,3,0.1429,30517.6,3.0518,66.6667,1.0542,3.1625,11,0.5238,11324.6,1.1325,36.3636,0.1045,1.1499,7,0.3333,20000.95,2.0001,42.8571,0.308,2.1562,2.3502,2.2029,-2.3164,6,50.0,0.018294,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3333,10496.7,1.0497,50.0,0.5319,1.0638,4,0.6667,20931.11,2.0931,50.0,0.5319,2.1275
553291e9,bull,s35|s2|s5,3,0.0206936517,0.0124284871,3.0859,0.0,-6.9915,18,50.0,0.050893,2,0.1111,39043.56,3.9044,100.0,2.0694,4.1387,11,0.6111,-4127.92,-0.4128,36.3636,-0.0384,-0.4225,5,0.2778,36567.01,3.6567,60.0,0.7445,3.7224,-0.9122,0.9655,-3.6084,8,37.5,0.015684,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.125,-12464.59,-1.2465,0.0,-1.2428,-1.2428,7,0.875,11422.3,1.1422,42.8571,0.1767,1.2367
7c5b7349,bull,s70|s5|s65,3,0.0191833745,0.0104672085,-3.0769,0.0,-9.607,28,39.2857,0.042968,5,0.1786,5852.77,0.5853,40.0,0.1393,0.6965,13,0.4643,-18720.19,-1.872,30.7692,-0.1344,-1.7471,10,0.3571,40147.89,4.0148,50.0,0.4358,4.3581,0.4924,1.6952,-3.3479,10,40.0,0.022385,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2,8565.95,0.8566,50.0,0.4358,0.8716,8,0.8,4378.75,0.4379,37.5,0.0652,0.5214
89f6e523,bull,s1|s39|s35|s43,4,0.0201612897,0.0087476695,3.4581,0.0,-4.5528,23,43.4783,0.06008,4,0.1739,50224.84,5.0225,75.0,1.2934,5.1736,10,0.4348,27883.49,2.7883,40.0,0.2816,2.8159,9,0.3913,7428.27,0.7428,33.3333,0.0889,0.7998,-4.518,-27.7187,-5.7336,10,20.0,0.004945,1,0.1,19710.55,1.9711,100.0,2.0161,2.0161,2,0.2,-17351.28,-1.7351,0.0,-0.8748,-1.7495,7,0.7,-31918.04,-3.1918,14.2857,-0.4618,-3.2325
bd86f5b1,bull,s88|s34|s64,3,0.0217716983,0.0094543945,-1.3973,0.0,-10.6516,29,34.4828,0.038225,7,0.2414,-33167.94,-3.3168,14.2857,-0.4994,-3.4955,14,0.4828,20405.76,2.0406,35.7143,0.1698,2.3769,8,0.2759,44519.87,4.452,50.0,0.6159,4.9269,0.7652,0.916,-5.2751,13,38.4615,0.026681,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.1538,12216.07,1.2216,50.0,0.6159,1.2317,11,0.8462,19819.69,1.982,36.3636,0.1901,2.0906
cbf3b3c0,bull,s30|s64|s39|s93|s32,5,0.0239347801,0.0149267161,3.3564,0.0,-5.9011,16,50.0,0.046631,2,0.125,-29157.36,-2.9157,0.0,-1.4927,-2.9853,7,0.4375,10572.22,1.0572,42.8571,0.1728,1.2097,7,0.4375,87848.87,8.7849,71.4286,1.2831,8.982,1.8135,2.0758,-2.768,6,50.0,0.017874,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1667,-15237.7,-1.5238,0.0,-1.4927,-1.4927,5,0.8333,41373.73,4.1374,60.0,0.839,4.1951
1e18fc81,bull,s43|s59|s27,3,0.0221471155,0.0132567161,1.5022,0.0,-6.5368,22,45.4545,0.054015,3,0.1364,-4696.22,-0.4696,33.3333,-0.1455,-0.4366,10,0.4545,7672.84,0.7673,40.0,0.0905,0.9048,9,0.4091,54778.72,5.4779,55.5556,0.6412,5.7709,-0.5694,-1.363,-4.1102,6,33.3333,0.010247,2,0.3333,8544.25,0.8544,50.0,0.4445,0.889,1,0.1667,-13302.85,-1.3303,0.0,-1.3257,-1.3257,3,0.5,-4637.06,-0.4637,33.3333,-0.1455,-0.4366
