id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
79cc82c2,bull,s38|s8|s40|s43|s1,5,0.0645369613,0.0166861336,30.6814,0.0,-16.8715,49,30.6122,0.160669,20,0.4082,345714.24,34.5714,40.0,1.5803,31.6062,12,0.2449,34826.04,3.4826,25.0,0.362,4.3436,17,0.3469,34904.54,3.4905,23.5294,0.2425,4.1228,-3.8319,-1.8133,-10.1554,7,14.2857,-0.000411,2,0.2857,-32514.04,-3.2514,0.0,-1.6686,-3.3372,5,0.7143,-4512.8,-0.4513,20.0,-0.0442,-0.2208,0,0.0,0.0,0.0,0.0,0.0,0.0
df363b79,bear,s37|s13|s25|s80,4,0.029819124,0.0177014281,17.145,0.0,-11.3333,42,50.0,0.155047,12,0.2857,10281.73,1.0282,41.6667,0.2099,2.5186,10,0.2381,71425.59,7.1426,50.0,0.6059,6.0588,20,0.4762,183835.1,18.3835,55.0,0.8435,16.8698,-2.953,-4.6131,-3.5748,1,0.0,-0.000451,1,1.0,-17673.01,-1.7673,0.0,-1.7701,-1.7701,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0119fde0,bull,s95|s38|s64,3,0.0317392049,0.0183876494,11.8628,0.0,-13.4653,43,46.5116,0.126067,21,0.4884,66098.41,6.6098,42.8571,0.3095,6.5001,9,0.2093,137843.37,13.7843,66.6667,1.503,13.5272,13,0.3023,4534.68,0.4535,38.4615,0.0892,1.1595,2.8347,1.0154,-7.7279,11,45.4545,0.027394,7,0.6364,19891.51,1.9892,42.8571,0.3095,2.1667,3,0.2727,-6374.76,-0.6375,33.3333,-0.1679,-0.5036,1,0.0909,31971.25,3.1971,100.0,3.1739,3.1739
df5788d5,bear,s18|s100|s13,3,0.067347071,0.0142534343,30.1347,0.0,-14.2194,52,26.9231,0.15865,18,0.3462,33004.52,3.3005,22.2222,0.388,6.984,9,0.1731,-31709.73,-3.171,11.1111,-0.5187,-4.668,25,0.4808,416994.56,41.6995,36.0,1.5123,37.8069,-6.281,-3.468,-9.4798,5,0.0,-0.005356,2,0.4,-26868.09,-2.6868,0.0,-1.4253,-2.8507,3,0.6,-41984.59,-4.1985,0.0,-1.4253,-4.276,0,0.0,0.0,0.0,0.0,0.0,0.0
7d608000,bear,s100|s13|s27,3,0.0674828045,0.0151324661,31.9194,0.0,-9.8395,40,30.0,0.150527,11,0.275,-32876.76,-3.2877,18.1818,-0.0112,-0.1227,6,0.15,-11273.34,-1.1273,16.6667,-0.1363,-0.818,23,0.575,456751.15,45.6751,39.1304,1.7195,39.5491,-0.028,-0.0157,-5.5737,1,0.0,-0.000337,1,1.0,-15093.88,-1.5094,0.0,-1.5132,-1.5132,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
d9d73027,bull,s88|s93|s64|s96,4,0.026718014,0.0169997785,0.8849,0.0,-11.7875,45,44.4444,0.091359,20,0.4444,3340.68,0.3341,40.0,0.0487,0.9747,9,0.2,-22641.83,-2.2642,33.3333,-0.2427,-2.1845,16,0.3556,114381.42,11.4381,56.25,0.7591,12.1464,11.9632,2.9418,-2.6334,10,70.0,0.049991,6,0.6,77466.27,7.7466,66.6667,1.2145,7.2872,3,0.3,35770.18,3.577,66.6667,1.2145,3.6436,1,0.1,27967.59,2.7968,100.0,2.6718,2.6718
4c8f1406,bear,s80|s23|s27,3,0.0298328977,0.0179796143,17.1463,0.0,-13.8395,37,51.3514,0.134029,20,0.5405,64121.7,6.4122,45.0,0.3536,7.072,8,0.2162,48569.43,4.8569,50.0,0.5927,4.7413,9,0.2432,138969.76,13.897,66.6667,1.3895,12.5059,-2.2725,-2.8822,-4.9141,3,33.3333,0.00457,3,1.0,-6752.08,-0.6752,33.3333,-0.2042,-0.6126,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
a128f7e0,bear,s37|s98|s101,3,0.0341033423,0.0160445977,15.4068,0.0,-18.6089,107,39.2523,0.123557,38,0.3551,63973.46,6.3973,36.8421,0.2431,9.2376,19,0.1776,109893.65,10.9894,42.1053,0.507,9.6336,50,0.4673,208660.36,20.866,40.0,0.4015,20.0729,-3.3227,-1.4925,-9.2066,12,33.3333,0.014181,10,0.8333,35806.1,3.5806,40.0,0.4015,4.0146,2,0.1667,-31741.11,-3.1741,0.0,-1.6045,-3.2089,0,0.0,0.0,0.0,0.0,0.0,0.0
1d2520fe,bull,s7|s21|s40,3,0.0473498965,0.0107002905,17.9909,0.0,-9.0788,63,26.9841,0.125679,27,0.4286,60646.73,6.0647,22.2222,0.22,5.9393,12,0.1905,41256.26,4.1256,25.0,0.3812,4.5747,24,0.381,217235.27,21.7235,33.3333,0.865,20.7595,1.0311,0.0573,-10.7967,13,23.0769,0.010651,9,0.6923,-41262.4,-4.1262,11.1111,-0.425,-3.8252,2,0.1538,35607.16,3.5607,50.0,1.8325,3.665,2,0.1538,37841.46,3.7841,50.0,1.8325,3.665
be2512b6,bull,s30|s14,2,0.0315401729,0.0194769589,5.5565,0.0,-10.6505,49,44.898,0.122469,22,0.449,76655.67,7.6656,45.4545,0.3713,8.1678,14,0.2857,32080.36,3.208,42.8571,0.2388,3.3425,13,0.2653,48852.63,4.8853,46.1538,0.4069,5.2902,-5.547,-3.6985,-8.9223,12,33.3333,0.012251,8,0.6667,-54375.21,-5.4375,25.0,-0.6723,-5.3781,4,0.3333,23009.55,2.301,50.0,0.6032,2.4126,0,0.0,0.0,0.0,0.0,0.0,0.0
3a7ffd4c,bull,s43|s33|s53|s36,4,0.0340357594,0.0197240668,10.6801,0.0,-16.1006,66,43.9394,0.126237,32,0.4848,60490.11,6.049,40.625,0.2116,6.7708,14,0.2121,99538.44,9.9538,50.0,0.7156,10.0182,20,0.303,86377.51,8.6378,45.0,0.4468,8.9357,-6.8869,-3.9541,-10.9331,13,30.7692,0.00831,8,0.6154,-50320.08,-5.032,25.0,-0.6284,-5.0273,5,0.3846,7360.65,0.7361,40.0,0.178,0.8899,0,0.0,0.0,0.0,0.0,0.0,0.0
1c929a37,bear,s100|s56|s27,3,0.0739120822,0.0127902198,31.9367,0.0,-9.8972,38,26.3158,0.134522,11,0.2895,10220.34,1.022,18.1818,0.2974,3.2712,8,0.2105,-27698.64,-2.7699,12.5,-0.1952,-1.5619,19,0.5,428559.37,42.8559,36.8421,1.9153,36.3902,-2.7259,-1.7706,-5.1361,3,0.0,-0.001579,3,1.0,-37704.86,-3.7705,0.0,-1.279,-3.8371,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
a7d2e411,bear,s101|s50|s80,3,0.0791433013,0.0128158292,32.3249,0.0,-17.7305,47,23.4043,0.137542,22,0.4681,30943.7,3.0944,18.1818,0.3904,8.5888,10,0.2128,70568.1,7.0568,20.0,0.5576,5.576,15,0.3191,330966.81,33.0967,33.3333,1.7837,26.7558,-8.1176,-8.4986,-9.1541,5,0.0,-0.005993,4,0.8,-49301.29,-4.9301,0.0,-1.2816,-5.1263,1,0.2,-12789.44,-1.2789,0.0,-1.2816,-1.2816,0,0.0,0.0,0.0,0.0,0.0,0.0
efa6c881,bull,s95|s6|s91|s38|s8,5,0.0266966791,0.0156653535,3.7192,0.0,-18.658,69,43.4783,0.089338,27,0.3913,209523.01,20.9523,55.5556,0.7869,21.2466,18,0.2609,4194.93,0.4195,38.8889,0.0809,1.4558,24,0.3478,-37297.65,-3.7298,33.3333,-0.1545,-3.7072,3.3699,1.5871,-4.6324,15,46.6667,0.041875,10,0.6667,53409.19,5.3409,50.0,0.5516,5.5157,5,0.3333,5383.56,0.5384,40.0,0.1279,0.6397,0,0.0,0.0,0.0,0.0,0.0,0.0
720df80e,bull,s6|s2,2,0.0219408228,0.0120060405,6.3659,0.0,-9.7632,46,45.6522,0.12248,16,0.3478,44676.85,4.4677,43.75,0.2846,4.5531,17,0.3696,101463.14,10.1463,52.9412,0.5966,10.1419,13,0.2826,12842.32,1.2842,38.4615,0.105,1.3656,-8.0979,-8.4141,-9.8887,18,27.7778,0.007659,12,0.6667,-8353.59,-0.8354,33.3333,-0.069,-0.8285,6,0.3333,-37519.56,-3.752,16.6667,-0.6348,-3.8089,0,0.0,0.0,0.0,0.0,0.0,0.0
940e31c9,bull,s41|s40,2,0.046667386,0.0173304488,17.0815,0.0,-9.7357,34,38.2353,0.104601,16,0.4706,180935.49,18.0935,43.75,1.0669,17.0698,5,0.1471,31583.83,3.1584,40.0,0.8269,4.1343,13,0.3824,25766.91,2.5767,30.7692,0.2361,3.0696,6.4557,1.3389,-6.3053,10,40.0,0.025381,6,0.6,22689.25,2.2689,33.3333,0.4002,2.4013,3,0.3,9218.59,0.9219,33.3333,0.4002,1.2006,1,0.1,48638.95,4.8639,100.0,4.6667,4.6667
fb9f5803,bull,s83|s8|s30|s39,4,0.0354016209,0.0164010524,11.4078,0.0,-8.9953,44,40.9091,0.124408,17,0.3864,79780.98,7.9781,41.1765,0.4929,8.3801,14,0.3182,91693.73,9.1694,42.8571,0.58,8.1201,13,0.2955,39490.32,3.949,38.4615,0.3523,4.58,-4.4597,-3.5211,-7.7858,8,25.0,0.005409,5,0.625,-30459.52,-3.046,20.0,-0.6041,-3.0203,2,0.25,-33505.14,-3.3505,0.0,-1.6401,-3.2802,1,0.125,35296.49,3.5296,100.0,3.5402,3.5402
d14c40f6,bear,s80|s98|s27,3,0.0271276243,0.0171109947,13.2176,0.0,-13.3097,37,51.3514,0.123577,20,0.5405,49621.61,4.9622,45.0,0.2796,5.5928,8,0.2162,40140.42,4.014,50.0,0.5008,4.0067,9,0.2432,121186.93,12.1187,66.6667,1.2381,11.1433,-2.3573,-3.1318,-4.7464,3,33.3333,0.00458,3,1.0,-7608.74,-0.7609,33.3333,-0.2365,-0.7094,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
f59a762c,bull,s40|s3|s21,3,0.0260506873,0.0147751785,-1.5761,0.0,-9.5022,37,40.5405,0.06424,17,0.4595,31208.06,3.1208,41.1765,0.2035,3.4603,8,0.2162,1143.87,0.1144,37.5,0.0535,0.4276,12,0.3243,23308.89,2.3309,41.6667,0.2236,2.6827,13.5568,3.7069,-3.6065,12,66.6667,0.058418,7,0.5833,107050.17,10.705,71.4286,1.4386,10.0703,3,0.25,-5040.63,-0.5041,33.3333,-0.1167,-0.35,2,0.1667,53414.13,5.3414,100.0,2.6051,5.2101
319f6303,bull,s48|s4|s21,3,0.0457273325,0.0175506766,17.0851,0.0,-10.0588,30,40.0,0.094898,12,0.4,111892.92,11.1893,41.6667,0.8815,10.5782,7,0.2333,67443.74,6.7444,42.8571,0.9568,6.6979,11,0.3667,54448.53,5.4449,36.3636,0.546,6.0055,9.638,1.7837,-7.0582,8,50.0,0.02678,4,0.5,-9316.13,-0.9316,25.0,-0.1731,-0.6925,2,0.25,26564.87,2.6565,50.0,1.4088,2.8177,2,0.25,96411.34,9.6411,100.0,4.5727,9.1455
