id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct
516b5ff4,bear,s13|s52|s27,3,0.0186323356,0.0089962178,-2.8005,0.0,-9.2054,25,36.0,0.034591,10,0.4,49502.5,4.9502,50.0,0.4818,4.8181,10,0.4,-8179.39,-0.8179,30.0,-0.0708,-0.7077,5,0.2,-18852.93,-1.8853,20.0,-0.3471,-1.7353
51663e4b,bull,s4|s55|s78,3,0.0186691067,0.0105603287,1.5189,0.0,-4.9106,13,46.1538,0.033749,1,0.0769,-10590.79,-1.0591,0.0,-1.056,-1.056,8,0.6154,31818.13,3.1818,50.0,0.4054,3.2435,4,0.3077,15346.6,1.5347,50.0,0.4054,1.6218
bd63ea61,bull,s5|s42|s54,3,0.0198852965,0.0131268341,0.4062,0.0,-4.7544,13,46.1538,0.032714,3,0.2308,-38877.83,-3.8878,0.0,-1.3127,-3.9381,7,0.5385,70885.0,7.0885,71.4286,1.0453,7.3173,3,0.2308,-6755.53,-0.6756,33.3333,-0.2123,-0.6368
a76a338f,bull,s73|s21|s30,3,0.0226463993,0.01393731,7.2399,0.0,-3.8153,7,71.4286,0.032452,4,0.5714,18968.48,1.8968,50.0,0.4355,1.7418,1,0.1429,21909.71,2.191,100.0,2.2646,2.2646,2,0.2857,45653.15,4.5653,100.0,2.2646,4.5293
95b43430,bull,s59|s9|s68,3,0.0183775105,0.0088352086,2.704,0.0,-3.4168,10,50.0,0.030113,1,0.1,18556.13,1.8556,100.0,1.8378,1.8378,4,0.4,18623.27,1.8623,50.0,0.4771,1.9085,5,0.5,9994.86,0.9995,40.0,0.205,1.0249
5c5bbc54,bear,s81|s52|s29,3,0.0192801492,0.0117877182,-0.6296,0.0,-7.1634,14,42.8571,0.029278,5,0.3571,-28061.48,-2.8061,20.0,-0.5574,-2.7871,6,0.4286,21585.87,2.1586,50.0,0.3746,2.2477,3,0.2143,26801.71,2.6802,66.6667,0.8924,2.6773
ea835877,bear,s52|s28|s19,3,0.0207434741,0.0090668213,-2.7144,0.0,-9.408,24,33.3333,0.029241,7,0.2917,26708.64,2.6709,42.8571,0.3709,2.5963,10,0.4167,-2027.46,-0.2027,30.0,-0.0124,-0.1237,7,0.2917,-5060.43,-0.506,28.5714,-0.055,-0.3847
4dda0968,bull,s78|s41|s68|s91,4,0.0225278942,0.0108403374,1.1155,0.0,-4.2782,12,41.6667,0.027991,1,0.0833,-10631.83,-1.0632,0.0,-1.084,-1.084,7,0.5833,22681.97,2.2682,42.8571,0.346,2.4222,4,0.3333,22811.02,2.2811,50.0,0.5844,2.3375
97474a25,bull,s82|s69|s53|s47,4,0.0205267795,0.0121424507,1.1758,0.0,-6.1016,11,45.4545,0.027008,5,0.4545,35635.46,3.5635,60.0,0.7459,3.7295,4,0.3636,-15546.31,-1.5546,25.0,-0.3975,-1.5901,2,0.1818,7973.19,0.7973,50.0,0.4192,0.8384
9d0b7f13,bull,s10|s42|s93|s87,4,0.0188357008,0.0107399169,0.6658,0.0,-6.6435,11,45.4545,0.026201,3,0.2727,26032.94,2.6033,66.6667,0.8977,2.6931,5,0.4545,5219.14,0.5219,40.0,0.109,0.5452,3,0.2727,-3051.73,-0.3052,33.3333,-0.0881,-0.2644
2de4cbfd,bull,s96|s6|s1,3,0.0223614856,0.0141829159,0.7304,0.0,-7.0082,11,45.4545,0.026017,5,0.4545,1574.79,0.1575,40.0,0.0435,0.2174,3,0.2727,29908.82,2.9909,66.6667,1.018,3.054,3,0.2727,-6792.84,-0.6793,33.3333,-0.2001,-0.6004
3c5be7d2,bull,s47|s6|s58|s38|s34,5,0.0188407434,0.0124450519,-3.1963,0.0,-6.2569,16,37.5,0.025902,4,0.25,-18731.8,-1.8732,25.0,-0.4624,-1.8494,9,0.5625,-18633.63,-1.8634,33.3333,-0.2016,-1.8148,3,0.1875,24240.65,2.4241,66.6667,0.8412,2.5236
1afba346,bull,s88|s39|s79,3,0.0204613529,0.0097732523,0.4793,0.0,-6.0058,13,38.4615,0.025814,3,0.2308,214.35,0.0214,33.3333,0.0305,0.0915,3,0.2308,30849.07,3.0849,66.6667,1.0383,3.1149,7,0.5385,-8573.26,-0.8573,28.5714,-0.1135,-0.7944
be2d418d,bull,s87|s53|s32,3,0.0190009477,0.0080602696,-0.2311,0.0,-5.2433,14,35.7143,0.025337,4,0.2857,-5906.67,-0.5907,25.0,-0.1295,-0.518,8,0.5714,16209.05,1.6209,37.5,0.2088,1.6701,2,0.1429,10506.54,1.0507,50.0,0.547,1.0941
0af1fb12,bear,s52|s37|s18,3,0.0242886745,0.0108572938,-2.0839,0.0,-7.6393,18,33.3333,0.024749,3,0.1667,38027.54,3.8028,66.6667,1.2573,3.772,12,0.6667,-26149.0,-2.6149,25.0,-0.2071,-2.485,3,0.1667,1945.55,0.1946,33.3333,0.0858,0.2574
4533d0cd,bull,s45|s10|s26,3,0.019773122,0.0084763815,3.9545,0.0,-3.8385,7,57.1429,0.024602,3,0.4286,31101.89,3.1102,66.6667,1.0357,3.107,4,0.5714,22661.28,2.2661,50.0,0.5648,2.2593,0,0.0,0.0,0.0,0.0,0.0,0.0
21a0858c,bull,s88|s69,2,0.0281692232,0.0085780688,5.1317,0.0,-5.7637,9,44.4444,0.024582,1,0.1111,-8700.44,-0.87,0.0,-0.8578,-0.8578,4,0.4444,39588.99,3.9589,50.0,0.9796,3.9182,4,0.4444,38445.43,3.8445,50.0,0.9796,3.9182
cfabcf99,bull,s82|s5|s70|s9,4,0.0223086007,0.0086163188,-2.4068,0.0,-6.4773,20,30.0,0.024376,5,0.25,-11931.81,-1.1932,20.0,-0.2431,-1.2157,11,0.55,-3786.26,-0.3786,27.2727,-0.0182,-0.2005,4,0.2,25891.94,2.5892,50.0,0.6846,2.7385
79cc2dbc,bull,s44|s33|s26,3,0.0192615493,0.0117508321,-3.084,0.0,-8.0902,16,37.5,0.024286,4,0.25,-16403.2,-1.6403,25.0,-0.3998,-1.5991,7,0.4375,9758.3,0.9758,42.8571,0.154,1.0781,5,0.3125,2322.44,0.2322,40.0,0.0654,0.3271
260d97bd,bull,s83|s87|s44,3,0.0227301145,0.01129907,4.2826,0.0,-5.0712,7,57.1429,0.024268,4,0.5714,22715.45,2.2715,50.0,0.5716,2.2862,1,0.1429,23197.09,2.3197,100.0,2.273,2.273,2,0.2857,10677.1,1.0677,50.0,0.5716,1.1431
a0ad3269,bull,s46|s34|s74|s84,4,0.021381726,0.0101487225,3.2757,0.0,-4.4363,8,50.0,0.023967,1,0.125,-10085.54,-1.0086,0.0,-1.0149,-1.0149,5,0.625,12436.63,1.2437,40.0,0.2463,1.2317,2,0.25,41836.39,4.1836,100.0,2.1382,4.2763
09d49965,bull,s53|s92|s43|s69|s87,5,0.0188899765,0.0119356308,-1.0024,0.0,-7.0668,12,41.6667,0.02395,4,0.3333,12052.54,1.2053,50.0,0.3477,1.3909,5,0.4167,2321.29,0.2321,40.0,0.0395,0.1973,3,0.25,-5314.05,-0.5314,33.3333,-0.166,-0.4981
e91f8a30,bull,s38|s40,2,0.022802239,0.0108408704,2.1476,0.0,-3.0063,9,44.4444,0.023923,2,0.2222,-21910.08,-2.191,0.0,-1.0841,-2.1682,5,0.5556,46266.48,4.6266,60.0,0.9345,4.6725,2,0.2222,11578.76,1.1579,50.0,0.5981,1.1961
b35a8f08,bull,s30|s39|s75|s48|s1,5,0.0217722041,0.0108947596,3.224,0.0,-5.2368,8,50.0,0.02355,2,0.25,42820.17,4.282,100.0,2.1772,4.3544,5,0.625,10360.59,1.0361,40.0,0.2172,1.086,1,0.125,-10605.5,-1.0605,0.0,-1.0895,-1.0895
4dc76a9b,bull,s60|s78|s27,3,0.0233263422,0.014649752,1.9619,0.0,-4.4165,8,50.0,0.023136,2,0.25,8759.39,0.8759,50.0,0.4338,0.8677,4,0.5,16188.39,1.6188,50.0,0.4338,1.7353,2,0.25,8240.15,0.824,50.0,0.4338,0.8677
6f1f869d,bull,s65|s41|s8|s7,4,0.0221654673,0.0109472248,-4.9951,0.0,-7.9131,22,31.8182,0.022763,5,0.2273,-20962.93,-2.0963,20.0,-0.4325,-2.1623,11,0.5,9022.64,0.9023,36.3636,0.1094,1.2031,6,0.2727,-245.21,-0.0245,33.3333,0.009,0.0542
