id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct
36b47aa7,bull,s82|s69|s53|s47,4,0.0205267795,0.0121424507,1.6544,0.0,-3.7815,8,50.0,0.023244,2,0.25,7998.72,0.7999,50.0,0.4192,0.8384,1,0.125,20885.37,2.0885,100.0,2.0527,2.0527,5,0.625,4191.93,0.4192,40.0,0.0925,0.4626
d507b3a8,bull,s75|s94|s12,3,0.0182245433,0.0114748239,1.0128,0.0,-3.7387,8,50.0,0.022854,1,0.125,18594.55,1.8595,100.0,1.8225,1.8225,2,0.25,6469.02,0.6469,50.0,0.3375,0.675,5,0.625,1507.77,0.1508,40.0,0.0405,0.2025
11aa923f,bull,s6|s46,2,0.0208285405,0.0121949714,1.6015,0.0,-4.774,8,50.0,0.022733,1,0.125,20807.73,2.0808,100.0,2.0829,2.0829,2,0.25,8624.15,0.8624,50.0,0.4317,0.8634,5,0.625,4711.71,0.4712,40.0,0.1014,0.5072
52e2d31d,bull,s10|s42|s93|s87,4,0.0188357008,0.0107399169,0.2655,0.0,-4.6227,9,44.4444,0.021695,1,0.1111,-10896.23,-1.0896,0.0,-1.074,-1.074,1,0.1111,18816.88,1.8817,100.0,1.8836,1.8836,7,0.7778,13238.76,1.3239,42.8571,0.1935,1.3547
06a694f5,bull,s39|s92|s69,3,0.0184950846,0.0108381108,0.0819,0.0,-4.7019,9,44.4444,0.02152,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333,-3619.47,-0.3619,33.3333,-0.106,-0.3181,6,0.6667,22921.06,2.2921,50.0,0.3828,2.2971
95803438,bull,s53|s92|s43|s69|s87,5,0.0188899765,0.0119356308,-0.3177,0.0,-5.1927,9,44.4444,0.020967,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2222,6817.62,0.6818,50.0,0.3477,0.6954,7,0.7778,8476.35,0.8476,42.8571,0.1275,0.8927
553efdd8,bull,s91|s82|s26,3,0.0220323607,0.0125457172,-0.153,0.0,-5.7707,9,44.4444,0.020774,1,0.1111,-12794.96,-1.2795,0.0,-1.2546,-1.2546,1,0.1111,22010.34,2.201,100.0,2.2032,2.2032,7,0.7778,15254.37,1.5254,42.8571,0.2273,1.5914
febe8f6c,bull,s47|s6|s58|s38|s34,5,0.0188407434,0.0124450519,-0.5936,0.0,-5.4414,9,44.4444,0.020634,1,0.1111,-12723.05,-1.2723,0.0,-1.2445,-1.2445,2,0.2222,6282.31,0.6282,50.0,0.3198,0.6396,6,0.6667,18957.69,1.8958,50.0,0.3198,1.9187
e61a5017,bull,s4|s55|s78,3,0.0186691067,0.0105603287,-0.9664,0.0,-5.7484,10,40.0,0.019778,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2,8069.99,0.807,50.0,0.4054,0.8109,8,0.8,2700.02,0.27,37.5,0.0401,0.3206
5927a5df,bull,s21|s14|s35,3,0.0183790465,0.0082924734,-0.7413,0.0,-5.4534,11,36.3636,0.019748,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.1818,10052.55,1.0053,50.0,0.5043,1.0087,9,0.8182,4990.62,0.4991,33.3333,0.0598,0.5382
96e94afa,bear,s81|s52|s29,3,0.0192801492,0.0117877182,-1.6527,0.0,-6.0379,10,40.0,0.019055,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3,-4488.85,-0.4489,33.3333,-0.1432,-0.4295,7,0.7,9263.95,0.9264,42.8571,0.1527,1.069
43479217,bull,s58|s65|s95,3,0.0188165956,0.0093459689,-1.3076,0.0,-6.1139,11,36.3636,0.018814,1,0.0909,18880.03,1.888,100.0,1.8817,1.8817,3,0.2727,50.85,0.0051,33.3333,0.0042,0.0125,7,0.6364,-9584.1,-0.9584,28.5714,-0.13,-0.9097
3e220937,bear,s37|s86,2,0.0219755408,0.0104682976,3.6107,0.0,-3.5187,6,50.0,0.018466,1,0.1667,-10457.83,-1.0458,0.0,-1.0468,-1.0468,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.8333,44434.32,4.4434,60.0,0.8998,4.499
750ebf8a,bull,s64|s93|s82,3,0.0194587719,0.0114267377,-1.9258,0.0,-6.9256,10,40.0,0.018304,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2,8005.44,0.8005,50.0,0.4016,0.8032,8,0.8,512.91,0.0513,37.5,0.0155,0.1243
a4308c44,bear,s98|s89|s37,3,0.0188561884,0.0090894195,2.8246,0.0,-2.9128,5,60.0,0.018256,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,9967.95,0.9968,50.0,0.4883,0.9767,3,0.6,28229.94,2.823,66.6667,0.9541,2.8623
a4bfc8ea,bear,s18|s28|s51,3,0.0192138629,0.0081671934,-1.7978,0.0,-6.2598,13,30.7692,0.017248,1,0.0769,18428.26,1.8428,100.0,1.9214,1.9214,4,0.3077,-32088.77,-3.2089,0.0,-0.8167,-3.2669,8,0.6154,15367.84,1.5368,37.5,0.2101,1.6806
bc3195e2,bull,s35|s87|s6,3,0.0271368793,0.013147462,1.3477,0.0,-3.9111,7,42.8571,0.017112,1,0.1429,27109.76,2.711,100.0,2.7137,2.7137,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.8571,788.55,0.0789,33.3333,0.0281,0.1684
f2b5fbe0,bull,s84|s6|s44|s46,4,0.0221114522,0.0144247529,1.0073,0.0,-4.0395,6,50.0,0.017029,1,0.1667,22089.36,2.2089,100.0,2.2111,2.2111,1,0.1667,22608.07,2.2608,100.0,2.2111,2.2111,4,0.6667,-22304.69,-2.2305,25.0,-0.5291,-2.1163
4444c73e,bear,s86|s80|s52,3,0.0205622932,0.0133269196,0.8075,0.0,-3.6071,7,42.8571,0.016937,1,0.1429,-13187.15,-1.3187,0.0,-1.3327,-1.3327,1,0.1429,-13313.6,-1.3314,0.0,-1.3327,-1.3327,5,0.7143,33803.16,3.3803,60.0,0.7007,3.5033
972f53d8,bear,s29|s97|s72,3,0.019326602,0.0091008329,0.6921,0.0,-3.5122,7,42.8571,0.016912,2,0.2857,10118.92,1.0119,50.0,0.5113,1.0226,1,0.1429,-9091.73,-0.9092,0.0,-0.9101,-0.9101,4,0.5714,19675.49,1.9675,50.0,0.5113,2.0452
46eb179a,bear,s13|s52|s27,3,0.0186323356,0.0089962178,-2.586,0.0,-6.5054,12,33.3333,0.016834,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.25,27.02,0.0027,33.3333,0.0213,0.064,9,0.75,966.24,0.0966,33.3333,0.0213,0.192
9106e939,bull,s46|s30,2,0.0226764764,0.0112970485,0.7855,0.0,-3.9291,7,42.8571,0.01679,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1429,22653.82,2.2654,100.0,2.2676,2.2676,6,0.8571,-399.43,-0.0399,33.3333,0.0027,0.0165
a94a94dc,bull,s60|s83|s36|s1|s93,5,0.018438615,0.0090405861,-2.3295,0.0,-6.9825,12,33.3333,0.016736,3,0.25,364.81,0.0365,33.3333,0.0119,0.0357,2,0.1667,9500.73,0.9501,50.0,0.4699,0.9398,7,0.5833,-8779.99,-0.878,28.5714,-0.1189,-0.8326
9760ccbb,bear,s13|s50|s72,3,0.0205451272,0.0113031967,0.7131,0.0,-4.2364,7,42.8571,0.01662,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2857,8890.6,0.8891,50.0,0.4621,0.9242,5,0.7143,6661.48,0.6661,40.0,0.1436,0.7181
3272040d,bull,s38|s14|s94|s44,4,0.0184293009,0.0098209671,0.1307,0.0,-4.4817,7,42.8571,0.016191,1,0.1429,-9941.28,-0.9941,0.0,-0.9821,-0.9821,2,0.2857,36984.2,3.6984,100.0,1.8429,3.6859,4,0.5714,-11498.64,-1.1499,25.0,-0.2758,-1.1034
eefbe9c8,bull,s24|s6,2,0.0242511989,0.0142629136,0.0423,0.0,-4.6136,7,42.8571,0.016086,2,0.2857,9737.07,0.9737,50.0,0.4994,0.9988,1,0.1429,24499.64,2.45,100.0,2.4251,2.4251,4,0.5714,-19499.29,-1.9499,25.0,-0.4634,-1.8538
e1a3bdd0,bear,s61|s28|s31,3,0.0184157415,0.0110483544,-0.299,0.0,-4.3454,7,42.8571,0.016007,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2857,6996.45,0.6996,50.0,0.3684,0.7367,5,0.7143,3114.77,0.3115,40.0,0.0737,0.3686
d395c08a,bull,s12|s10|s83,3,0.0204081433,0.0112108169,0.1513,0.0,-4.9788,7,42.8571,0.015994,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2857,9021.32,0.9021,50.0,0.4599,0.9197,5,0.7143,6757.09,0.6757,40.0,0.1437,0.7184
12ca07d8,bull,s87|s58|s45|s82,4,0.0257761012,0.0112357335,0.3859,0.0,-4.7361,8,37.5,0.015974,3,0.375,2760.13,0.276,33.3333,0.1102,0.3305,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.625,17541.72,1.7542,40.0,0.3569,1.7845
e7c04a13,bull,s6|s91|s45|s8,4,0.0247746352,0.0147793049,-0.163,0.0,-4.6112,7,42.8571,0.015972,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2857,9735.97,0.9736,50.0,0.4998,0.9995,5,0.7143,4442.6,0.4443,40.0,0.1042,0.5211
ff6a5ca0,bull,s30|s64|s39|s93|s32,5,0.0239347801,0.0149267161,-0.3193,0.0,-4.5797,7,42.8571,0.015898,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1429,23910.86,2.3911,100.0,2.3935,2.3935,6,0.8571,-12812.73,-1.2813,33.3333,-0.1973,-1.1837
57948666,bull,s96|s45|s65,3,0.0244232194,0.0080063354,0.6177,0.0,-4.7444,9,33.3333,0.015883,1,0.1111,24398.81,2.4399,100.0,2.4423,2.4423,2,0.2222,-16339.88,-1.634,0.0,-0.8006,-1.6013,6,0.6667,16632.47,1.6632,33.3333,0.2804,1.6821
f58961b6,bull,s87|s53|s32,3,0.0190009477,0.0080602696,0.0003,0.0,-4.7628,8,37.5,0.015714,1,0.125,-8216.44,-0.8216,0.0,-0.806,-0.806,2,0.25,10848.04,1.0848,50.0,0.547,1.0941,5,0.625,13671.5,1.3671,40.0,0.2764,1.3821
6fb8259e,bull,s15|s82|s27,3,0.0247485179,0.0139512993,-0.4425,0.0,-5.114,7,42.8571,0.015604,1,0.1429,-14207.44,-1.4207,0.0,-1.3951,-1.3951,1,0.1429,24723.77,2.4724,100.0,2.4749,2.4749,5,0.7143,6967.36,0.6967,40.0,0.1529,0.7643
7c8048cd,bull,s4|s64|s27,3,0.0193925348,0.0117502377,-3.3856,0.0,-8.2991,11,36.3636,0.015543,1,0.0909,-11735.31,-1.1735,0.0,-1.175,-1.175,2,0.1818,7798.92,0.7799,50.0,0.3821,0.7642,8,0.7273,-1333.22,-0.1333,37.5,-0.0072,-0.0574
c1bc4a0b,bull,s35|s58|s68|s8,4,0.0208279625,0.0095950033,-0.2362,0.0,-4.9823,8,37.5,0.015457,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.375,1344.36,0.1344,33.3333,0.0546,0.1638,5,0.625,12611.96,1.2612,40.0,0.2574,1.2871
c0837c65,bull,s33|s87|s47|s7|s96,5,0.0216441051,0.0095683222,0.0081,0.0,-5.3673,8,37.5,0.015429,2,0.25,-19684.37,-1.9684,0.0,-0.9568,-1.9137,2,0.25,11950.44,1.195,50.0,0.6038,1.2076,4,0.5,24313.09,2.4313,50.0,0.6038,2.4152
5cba17a8,bull,s15|s35|s46|s82,4,0.0238123808,0.009268526,-0.3265,0.0,-4.5751,9,33.3333,0.015294,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2222,14454.55,1.4455,50.0,0.7272,1.4544,7,0.7778,717.56,0.0718,28.5714,0.0183,0.1282
1cdc9c42,bull,s46|s34|s74|s84,4,0.021381726,0.0101487225,-0.3528,0.0,-5.1962,8,37.5,0.01528,2,0.25,11116.31,1.1116,50.0,0.5617,1.1233,1,0.125,21360.36,2.136,100.0,2.1382,2.1382,5,0.625,-19747.06,-1.9747,20.0,-0.3843,-1.9213
36f49827,bull,s6|s92|s41,3,0.0233699998,0.0082011935,0.0402,0.0,-5.2517,9,33.3333,0.015193,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333,6675.4,0.6675,33.3333,0.2323,0.6968,6,0.6667,13682.75,1.3683,33.3333,0.2323,1.3935
2d714b02,bull,s69|s48|s32,3,0.0245081294,0.0089914941,0.0445,0.0,-5.3027,9,33.3333,0.015169,1,0.1111,-9288.91,-0.9289,0.0,-0.8991,-0.8991,2,0.2222,15397.45,1.5397,50.0,0.7758,1.5517,6,0.6667,12813.8,1.2814,33.3333,0.2175,1.305
ddc72022,bull,s87|s41,2,0.0232249986,0.0108689335,-0.1762,0.0,-5.7143,8,37.5,0.015144,1,0.125,-10979.97,-1.098,0.0,-1.0869,-1.0869,1,0.125,23201.79,2.3202,100.0,2.3225,2.3225,6,0.75,2379.89,0.238,33.3333,0.0496,0.2974
fa326ce7,bull,s44|s65,2,0.0247557576,0.0121275591,-0.3639,0.0,-5.5223,8,37.5,0.015116,1,0.125,-12419.13,-1.2419,0.0,-1.2128,-1.2128,3,0.375,37989.22,3.7989,66.6667,1.2461,3.7384,4,0.5,-12753.03,-1.2753,25.0,-0.2907,-1.1627
5304d066,bull,s96|s6|s1,3,0.0223614856,0.0141829159,-0.6264,0.0,-6.0402,7,42.8571,0.015112,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1429,22339.14,2.2339,100.0,2.2361,2.2361,6,0.8571,-12858.83,-1.2859,33.3333,-0.2001,-1.2009
aff703da,bull,s83|s82|s27,3,0.0263329321,0.016148465,-0.8685,0.0,-5.8114,7,42.8571,0.015073,1,0.1429,-16411.14,-1.6411,0.0,-1.6148,-1.6148,1,0.1429,26306.62,2.6307,100.0,2.6333,2.6333,5,0.7143,3296.37,0.3296,40.0,0.0844,0.422
b8ce13b3,bull,s46|s54|s78|s43,4,0.0220219993,0.0146450266,-0.7635,0.0,-6.0481,7,42.8571,0.015032,1,0.1429,21999.99,2.2,100.0,2.2022,2.2022,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.8571,-15392.96,-1.5393,33.3333,-0.2423,-1.4536
a95c00d7,bull,s65|s3|s27,3,0.0235834238,0.0082696793,-2.7715,0.0,-6.8951,15,26.6667,0.014469,2,0.1333,15167.74,1.5168,50.0,0.7657,1.5314,2,0.1333,15444.22,1.5444,50.0,0.7657,1.5314,11,0.7333,-28047.26,-2.8047,18.1818,-0.2478,-2.726
5e3f95be,bull,s36|s30|s8|s24,4,0.0253934176,0.0110666895,-0.9496,0.0,-5.4171,9,33.3333,0.014391,1,0.1111,-11241.99,-1.1242,0.0,-1.1067,-1.1067,2,0.2222,14272.69,1.4273,50.0,0.7163,1.4327,6,0.6667,5827.59,0.5828,33.3333,0.1087,0.652
54cc0d6e,bull,s6|s2,2,0.0219408228,0.0120060405,-1.1219,0.0,-6.0309,8,37.5,0.014387,2,0.25,10139.25,1.0139,50.0,0.4967,0.9935,1,0.125,21918.9,2.1919,100.0,2.1941,2.1941,5,0.625,-26992.04,-2.6992,20.0,-0.5217,-2.6083
1e91bc55,bull,s70|s54|s38,3,0.0218577475,0.0106346675,-0.9331,0.0,-6.475,8,37.5,0.014295,1,0.125,-10847.24,-1.0847,0.0,-1.0635,-1.0635,2,0.25,11125.46,1.1125,50.0,0.5612,1.1223,5,0.625,11464.32,1.1464,40.0,0.2362,1.1811
ece3d85f,bull,s2|s8|s48,3,0.0239171034,0.0106708862,-1.1397,0.0,-5.3634,9,33.3333,0.014283,1,0.1111,24015.02,2.4015,100.0,2.3917,2.3917,1,0.1111,23893.19,2.3893,100.0,2.3917,2.3917,7,0.7778,-40991.6,-4.0992,14.2857,-0.573,-4.0108
cb77a8ef,bull,s70|s5|s65,3,0.0191833745,0.0104672085,-1.3012,0.0,-6.0446,8,37.5,0.014266,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.375,-1900.33,-0.19,33.3333,-0.0584,-0.1751,5,0.625,6595.51,0.6596,40.0,0.1393,0.6965
e1eca640,bull,s45|s5|s27,3,0.0191645272,0.0080578229,-0.9547,0.0,-5.6517,9,33.3333,0.014261,2,0.2222,-16353.4,-1.6353,0.0,-0.8058,-1.6116,2,0.2222,11091.61,1.1092,50.0,0.5553,1.1107,5,0.5556,14010.97,1.4011,40.0,0.2831,1.4156
d993ead1,bull,s43|s3|s15|s45|s6,5,0.024964284,0.0086103199,-0.6538,0.0,-5.4091,10,30.0,0.014232,1,0.1,24939.34,2.4939,100.0,2.4964,2.4964,2,0.2,-17366.35,-1.7366,0.0,-0.861,-1.7221,7,0.7,6329.37,0.6329,28.5714,0.0982,0.6877
937b026c,bull,s95|s9|s58|s82,4,0.0263816439,0.0151769165,-1.4245,0.0,-6.0518,8,37.5,0.014183,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.375,-4322.93,-0.4323,33.3333,-0.1324,-0.3972,5,0.625,6423.9,0.6424,40.0,0.1447,0.7233
cc6bb6c9,bull,s69|s42|s33|s36|s24,5,0.0211129675,0.0117439309,-1.2311,0.0,-6.3243,8,37.5,0.014176,1,0.125,-11912.35,-1.1912,0.0,-1.1744,-1.1744,2,0.25,9342.94,0.9343,50.0,0.4685,0.9369,5,0.625,6522.51,0.6523,40.0,0.1399,0.6994
e09f7809,bull,s21|s83|s65,3,0.0237187623,0.0107931522,-1.2704,0.0,-5.4148,9,33.3333,0.014161,4,0.4444,25576.78,2.5577,50.0,0.6463,2.5851,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5556,-20049.05,-2.0049,20.0,-0.3891,-1.9454
aa3bcc9e,bull,s47|s64|s14,3,0.0227616354,0.0095830524,-0.8308,0.0,-6.0244,9,33.3333,0.014149,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2222,13133.07,1.3133,50.0,0.6589,1.3179,7,0.7778,-2973.94,-0.2974,28.5714,-0.0342,-0.2392
8ed8b8ba,bear,s52|s28|s19,3,0.0207434741,0.0090668213,-0.4398,0.0,-6.5759,9,33.3333,0.014132,1,0.1111,20118.02,2.0118,100.0,2.0743,2.0743,2,0.2222,-18015.29,-1.8015,0.0,-0.9067,-1.8134,6,0.6667,4338.71,0.4339,33.3333,0.087,0.522
d4d5f0e4,bull,s1|s39|s35|s43,4,0.0201612897,0.0087476695,-1.0776,0.0,-5.9528,9,33.3333,0.01401,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333,2569.36,0.2569,33.3333,0.0889,0.2666,6,0.6667,4963.51,0.4964,33.3333,0.0889,0.5332
ca16fa15,bull,s41|s94|s74,3,0.0227976833,0.0142458712,-1.9915,0.0,-5.9365,8,37.5,0.013876,2,0.25,8416.19,0.8416,50.0,0.4276,0.8552,1,0.125,22774.9,2.2775,100.0,2.2798,2.2798,5,0.625,-34932.23,-3.4932,20.0,-0.6837,-3.4186
79c9a294,bear,s61|s31|s52,3,0.0182994059,0.008506338,-1.8427,0.0,-5.2548,9,33.3333,0.013836,1,0.1111,17438.47,1.7438,100.0,1.8299,1.8299,2,0.2222,9224.92,0.9225,50.0,0.4897,0.9793,6,0.6667,-23803.79,-2.3804,16.6667,-0.4039,-2.4232
738ddd43,bull,s41|s1|s88|s2|s69,5,0.0243661491,0.0151337267,-1.9826,0.0,-6.2157,8,37.5,0.013748,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.25,9265.12,0.9265,50.0,0.4616,0.9232,6,0.75,-12893.4,-1.2893,33.3333,-0.1967,-1.1803
7a6ec167,bull,s35|s2|s5,3,0.0206936517,0.0124284871,-1.6939,0.0,-6.6362,8,37.5,0.013731,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.25,8288.87,0.8289,50.0,0.4133,0.8265,6,0.75,-8998.76,-0.8999,33.3333,-0.1388,-0.8327
