id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct
746a4777,bull,s69|s6|s59,3,0.0288123975,0.0109217164,2.6757,0.0,-0.5892,1,100.0,0.006179,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,28783.59,2.8784,100.0,2.8812,2.8812
d9a5f1ce,bull,s6|s9|s26,3,0.0286436332,0.0121297816,2.6588,0.0,-0.5892,1,100.0,0.006177,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,28614.99,2.8615,100.0,2.8644,2.8644
5def7aa9,bull,s33|s63|s41|s6,4,0.0285731026,0.0153658835,2.6518,0.0,-0.5892,1,100.0,0.006177,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,28544.53,2.8545,100.0,2.8573,2.8573
7e49ee81,bull,s47|s33|s26,3,0.0280353568,0.0134684669,2.5981,0.0,-0.5892,1,100.0,0.006172,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,28007.34,2.8007,100.0,2.8035,2.8035
026fd8bf,bull,s83|s44|s27,3,0.0279125425,0.0089841318,2.5859,0.0,-0.5892,1,100.0,0.006172,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,27884.63,2.7885,100.0,2.7913,2.7913
049d2d24,bull,s60|s88|s45,3,0.0278541128,0.0153132516,2.58,0.0,-0.5892,1,100.0,0.006171,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,27826.25,2.7826,100.0,2.7854,2.7854
145e978f,bull,s8|s12|s83,3,0.0278619546,0.0168674769,2.5808,0.0,-0.5892,1,100.0,0.006171,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,27834.09,2.7834,100.0,2.7862,2.7862
96a0dfc7,bull,s70|s91,2,0.0278804632,0.0185189201,2.5827,0.0,-0.5892,1,100.0,0.006171,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,27852.6,2.7853,100.0,2.788,2.788
b127aefe,bull,s6|s93|s40,3,0.0276668652,0.0167027876,2.5614,0.0,-0.5892,1,100.0,0.00617,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,27639.19,2.7639,100.0,2.7667,2.7667
ce266b15,bull,s39|s36|s58,3,0.0275743086,0.0143401084,2.5521,0.0,-0.5892,1,100.0,0.006169,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,27546.75,2.7547,100.0,2.7574,2.7574
