id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
74a04880,bull,s5|s10|s54|s93|s4,5,0.0406405939,0.0189274066,-0.4365,0.0,-10.5913,20,35.0,0.028592,9,0.45,123443.9,12.3444,55.5556,1.4166,12.7493,3,0.15,2622.21,0.2622,33.3333,0.0929,0.2786,8,0.4,-95302.19,-9.5302,12.5,-1.1481,-9.1851,-1.3212,-0.4163,-4.7379,1,0.0,-0.00039,1,1.0,-18884.46,-1.8884,0.0,-1.8927,-1.8927,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4108fde8,bull,s82|s59|s26,3,0.0421498459,0.0177818929,3.1537,0.0,-7.1777,10,40.0,0.022216,5,0.5,88780.37,8.878,60.0,1.8177,9.0886,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5,-30298.64,-3.0299,20.0,-0.5796,-2.8978,2.4534,3.8951,-3.4044,2,50.0,0.005984,1,0.5,-17731.39,-1.7731,0.0,-1.7782,-1.7782,1,0.5,41218.1,4.1218,100.0,4.215,4.215,0,0.0,0.0,0.0,0.0,0.0,0.0
647fcbfe,bull,s39|s15|s26,3,0.0381334632,0.01592838,0.046,0.0,-10.1222,21,33.3333,0.029323,9,0.4286,123191.01,12.3191,55.5556,1.4106,12.6954,3,0.1429,-48139.96,-4.814,0.0,-1.5928,-4.7785,9,0.4286,-37510.03,-3.751,22.2222,-0.3915,-3.5232,-3.0681,-6.6623,-5.5175,2,0.0,-0.001153,1,0.5,-15598.36,-1.5598,0.0,-1.5928,-1.5928,1,0.5,-15906.81,-1.5907,0.0,-1.5928,-1.5928,0,0.0,0.0,0.0,0.0,0.0,0.0
768198f2,bull,s32|s11|s88,3,0.0633827149,0.0091689258,9.5378,0.0,-6.3644,27,18.5185,0.040291,2,0.0741,127835.48,12.7835,100.0,6.3383,12.6765,4,0.1481,37333.09,3.7333,25.0,0.8969,3.5876,21,0.7778,-56801.91,-5.6802,9.5238,-0.2259,-4.7444,-9.3449,-73.7705,-10.1707,9,0.0,-0.012221,6,0.6667,-53372.08,-5.3372,0.0,-0.9169,-5.5014,3,0.3333,-25361.08,-2.5361,0.0,-0.9169,-2.7507,0,0.0,0.0,0.0,0.0,0.0,0.0
9a4e793d,bull,s35|s7,2,0.0349670021,0.0167764467,-2.4899,0.0,-10.0538,21,33.3333,0.025149,7,0.3333,33748.42,3.3748,42.8571,0.5399,3.7795,3,0.1429,1287.28,0.1287,33.3333,0.0471,0.1414,11,0.5238,-31288.77,-3.1289,27.2727,-0.2665,-2.9311,-3.2686,-10.3185,-5.944,5,20.0,0.002909,2,0.4,-32966.84,-3.2967,0.0,-1.6776,-3.3553,3,0.6,498.38,0.0498,33.3333,0.0471,0.1414,0,0.0,0.0,0.0,0.0,0.0,0.0
e0329c71,bull,s82|s12|s93|s39,4,0.0335561897,0.0097883475,0.3777,0.0,-7.2325,18,27.7778,0.022733,4,0.2222,46605.88,4.6606,50.0,1.1884,4.7536,7,0.3889,-26314.46,-2.6314,14.2857,-0.3596,-2.5174,7,0.3889,17271.25,1.7271,28.5714,0.2596,1.8171,0.0428,0.6431,-2.963,4,25.0,0.005303,3,0.75,13311.01,1.3311,33.3333,0.466,1.3979,1,0.25,-9775.1,-0.9775,0.0,-0.9788,-0.9788,0,0.0,0.0,0.0,0.0,0.0,0.0
a4b75f06,bull,s43|s7,2,0.061972856,0.0117296744,5.4397,0.0,-10.3043,27,22.2222,0.031057,5,0.1852,13531.04,1.3531,20.0,0.3011,1.5054,7,0.2593,-10381.14,-1.0381,14.2857,-0.1201,-0.8405,15,0.5556,114892.27,11.4892,26.6667,0.7924,11.8865,-3.9464,-8.7926,-7.8496,4,0.0,-0.003147,2,0.5,-22917.35,-2.2917,0.0,-1.173,-2.3459,2,0.5,-22931.57,-2.2932,0.0,-1.173,-2.3459,0,0.0,0.0,0.0,0.0,0.0,0.0
362aa0fe,bull,s7|s21|s40,3,0.0473498965,0.0107002905,1.9252,0.0,-8.8685,30,23.3333,0.030657,8,0.2667,85525.96,8.5526,37.5,1.1069,8.8548,7,0.2333,-16271.62,-1.6272,14.2857,-0.2407,-1.6852,15,0.5,8728.56,0.8729,20.0,0.091,1.3646,-3.4585,-6.6574,-6.8469,4,0.0,-0.00275,1,0.25,-10547.86,-1.0548,0.0,-1.07,-1.07,3,0.75,-31373.91,-3.1374,0.0,-1.07,-3.2101,0,0.0,0.0,0.0,0.0,0.0,0.0
1ccf131d,bull,s21|s46|s64|s87,4,0.0436140395,0.0083076011,8.3822,0.0,-5.038,9,33.3333,0.021315,4,0.4444,19745.13,1.9745,25.0,0.4673,1.8691,1,0.1111,-8898.52,-0.8899,0.0,-0.8308,-0.8308,4,0.4444,69785.12,6.9785,50.0,1.7653,7.0613,3.6397,3.6194,-1.5712,3,33.3333,0.006591,1,0.3333,-8546.01,-0.8546,0.0,-0.8308,-0.8308,2,0.6667,34779.5,3.4779,50.0,1.7653,3.5306,0,0.0,0.0,0.0,0.0,0.0,0.0
b9cd8c88,bull,s60|s91|s27,3,0.0550676297,0.0092870285,4.1195,0.0,-10.2597,36,19.4444,0.031703,4,0.1111,25601.53,2.5602,25.0,0.6802,2.7207,10,0.2778,-32234.83,-3.2235,10.0,-0.2852,-2.8516,22,0.6111,114890.5,11.489,22.7273,0.5339,11.7459,-3.7839,-9.4236,-7.6992,5,0.0,-0.003823,4,0.8,-36331.51,-3.6332,0.0,-0.9287,-3.7148,1,0.2,-8962.81,-0.8963,0.0,-0.9287,-0.9287,0,0.0,0.0,0.0,0.0,0.0,0.0
