id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct
11db25f8,bull,s82|s94|s3|s84,4,0.0060379986,0.0045667123,1.1128,0.0,-3.0355,24,66.6667,0.093766,7,0.2917,10083.39,1.0083,57.1429,0.1493,1.0452,8,0.3333,15942.95,1.5943,62.5,0.2061,1.649,9,0.375,31684.03,3.1684,77.7778,0.3681,3.3133
670f4182,bull,s42|s18|s64,3,0.0086588728,0.0068723828,-3.1546,0.0,-6.0049,35,51.4286,0.086557,16,0.4571,43209.86,4.321,62.5,0.2835,4.5354,4,0.1143,2729.93,0.273,50.0,0.0893,0.3573,15,0.4286,-9551.02,-0.9551,40.0,-0.066,-0.9898
238106a7,bull,s18|s84|s24|s11,4,0.0060044846,0.0047204935,0.5375,0.0,-3.821,23,65.2174,0.085716,12,0.5217,17369.95,1.737,58.3333,0.1536,1.8429,6,0.2609,3640.88,0.3641,50.0,0.0642,0.3852,5,0.2174,28837.64,2.8838,100.0,0.6004,3.0022
f492082d,bull,s41|s36|s4|s7,4,0.0066553285,0.0040581575,-4.9286,0.0,-6.7415,44,45.4545,0.084854,17,0.3864,34539.67,3.454,58.8235,0.2244,3.8146,9,0.2045,-4241.38,-0.4241,33.3333,-0.0487,-0.4383,18,0.4091,2280.22,0.228,38.8889,0.0108,0.1948
f512df16,bull,s15|s34|s36|s58,4,0.0060276832,0.0046942487,-2.2115,0.0,-3.8417,29,55.1724,0.084185,10,0.3448,16807.08,1.6807,60.0,0.1739,1.7389,8,0.2759,4464.21,0.4464,50.0,0.0667,0.5334,11,0.3793,12411.58,1.2412,54.5455,0.1154,1.2695
b68b3e3d,bull,s34|s7|s41|s36,4,0.006174742,0.00448016,-6.3258,0.0,-7.0839,45,46.6667,0.084101,20,0.4444,14990.1,1.499,50.0,0.0847,1.6946,9,0.2,11502.1,1.1502,55.5556,0.1439,1.2953,16,0.3556,-6272.64,-0.6273,37.5,-0.0485,-0.7753
ad9df003,bull,s1|s14|s65|s6,4,0.0064019792,0.0046620461,-1.3946,0.0,-2.4157,27,55.5556,0.083074,12,0.4444,31307.09,3.1307,66.6667,0.2714,3.2568,7,0.2593,614.67,0.0615,42.8571,0.008,0.0558,8,0.2963,6458.32,0.6458,50.0,0.087,0.696
338e0f97,bull,s64|s4|s15|s9,4,0.0061327254,0.0047729561,-4.5295,0.0,-6.0261,36,50.0,0.081939,16,0.4444,9454.7,0.9455,50.0,0.068,1.0878,7,0.1944,8851.32,0.8851,57.1429,0.1459,1.0212,13,0.3611,3636.59,0.3637,46.1538,0.026,0.3386
bbe3ecf0,bull,s34|s10|s24,3,0.0061401279,0.0045559425,-3.0913,0.0,-3.5305,31,51.6129,0.081767,14,0.4516,10722.32,1.0722,50.0,0.0792,1.1089,8,0.2581,16135.05,1.6135,62.5,0.2129,1.7033,9,0.2903,1840.48,0.184,44.4444,0.0198,0.1781
d2e7b6f7,bull,s84|s82,2,0.0092574061,0.0043909744,-1.0754,0.0,-5.2952,36,44.4444,0.081465,15,0.4167,54437.45,5.4437,60.0,0.3798,5.6971,9,0.25,1311.9,0.1312,33.3333,0.0158,0.1426,12,0.3333,1353.86,0.1354,33.3333,0.0158,0.1902
8dc17230,bull,s14|s43|s7|s27,4,0.0066467827,0.0041841122,-3.0504,0.0,-4.1994,33,48.4848,0.079632,15,0.4545,22083.05,2.2083,53.3333,0.1592,2.3885,7,0.2121,-7629.32,-0.7629,28.5714,-0.109,-0.7627,11,0.3333,18083.14,1.8083,54.5455,0.1724,1.896
8a694627,bull,s74|s64|s16,3,0.0083788034,0.006453438,2.1988,0.0,-1.9952,20,65.0,0.079124,11,0.55,59664.7,5.9665,81.8182,0.5682,6.2502,3,0.15,9948.84,0.9949,66.6667,0.3435,1.0304,6,0.3,-8948.81,-0.8949,33.3333,-0.1509,-0.9056
d4a19130,bull,s60|s6|s15|s8,4,0.0061097884,0.0044176971,-2.1658,0.0,-3.655,28,53.5714,0.079008,11,0.3929,14119.44,1.4119,54.5455,0.1325,1.457,8,0.2857,5363.43,0.5363,50.0,0.0846,0.6768,9,0.3214,12584.38,1.2584,55.5556,0.1431,1.2878
f7524b3c,bull,s34|s96|s5|s60,4,0.0065727119,0.0043104939,-1.837,0.0,-3.9081,29,51.7241,0.078938,8,0.2759,29471.93,2.9472,75.0,0.3852,3.0815,7,0.2414,12423.85,1.2424,57.1429,0.1908,1.3359,14,0.4828,-5049.44,-0.5049,35.7143,-0.0424,-0.5931
6e9ec43a,bull,s36|s64|s8,3,0.0101073341,0.0076833673,-0.3696,0.0,-3.6157,26,53.8462,0.077591,10,0.3846,46181.51,4.6182,70.0,0.477,4.7701,4,0.1538,-12667.87,-1.2668,25.0,-0.3236,-1.2943,12,0.4615,13054.98,1.3055,50.0,0.1212,1.4544
2679e7e3,bull,s84|s52|s41|s36,4,0.0069296905,0.0048710636,1.4885,0.0,-2.442,20,65.0,0.077451,11,0.55,27852.36,2.7852,63.6364,0.2639,2.9024,3,0.15,-2773.83,-0.2774,33.3333,-0.0937,-0.2812,6,0.3,28442.91,2.8443,83.3333,0.4963,2.9777
79e9365b,bull,s1|s96|s33,3,0.0063674613,0.0044962294,-3.7842,0.0,-4.7878,33,48.4848,0.07653,13,0.3939,27396.06,2.7396,61.5385,0.2189,2.8459,5,0.1515,9242.48,0.9242,60.0,0.2022,1.011,15,0.4545,-11748.25,-1.1748,33.3333,-0.0875,-1.3125
b1d02fed,bull,s60|s5,2,0.007946816,0.0059392983,-1.235,0.0,-3.1723,26,53.8462,0.076482,7,0.2692,13279.49,1.3279,57.1429,0.1996,1.3969,10,0.3846,9697.35,0.9697,50.0,0.1004,1.0038,9,0.3462,15078.8,1.5079,55.5556,0.1775,1.5977
6415518a,bull,s96|s84|s42|s7,4,0.0066520908,0.0048381945,1.0967,0.0,-2.8381,20,65.0,0.076349,9,0.45,24295.29,2.4295,66.6667,0.2822,2.5398,3,0.15,8273.33,0.8273,66.6667,0.2822,0.8466,8,0.4,17778.93,1.7779,62.5,0.2343,1.8746
b5f1b419,bull,s64|s70|s36|s9,4,0.0065019337,0.0041763547,-5.8232,0.0,-6.9977,43,44.186,0.075914,19,0.4419,24607.35,2.4607,52.6316,0.1444,2.7432,9,0.2093,-15298.51,-1.5299,22.2222,-0.1803,-1.6231,15,0.3488,11901.45,1.1901,46.6667,0.0807,1.2103
