id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct
ea5e4d8e,bull,s68|s43|s10,3,0.0341715066,0.0160442212,-0.1637,0.0,-5.1878,5,40.0,0.010378,1,0.2,34135.69,3.4136,100.0,3.4172,3.4172,1,0.2,-16463.15,-1.6463,0.0,-1.6044,-1.6044,3,0.6,1288.35,0.1288,33.3333,0.0694,0.2083
e5a84b74,bear,s90|s16|s20,3,0.0262787786,0.0167334755,-0.1861,0.0,-5.175,5,40.0,0.010373,1,0.2,-16716.45,-1.6716,0.0,-1.6733,-1.6733,1,0.2,-16403.2,-1.6403,0.0,-1.6733,-1.6733,3,0.6,34196.43,3.4196,66.6667,1.1941,3.5824
d31d90b3,bull,s73|s3|s9|s15|s91,5,0.0344798082,0.0096211232,0.5473,0.0,-4.61,7,28.5714,0.01037,2,0.2857,24434.96,2.4435,50.0,1.2429,2.4859,2,0.2857,-19668.26,-1.9668,0.0,-0.9621,-1.9242,3,0.4286,15098.77,1.5099,33.3333,0.5079,1.5238
c19cea85,bull,s82|s33|s9|s24|s1,5,0.0312444679,0.0082544403,0.6107,0.0,-4.7083,7,28.5714,0.010364,2,0.2857,22742.36,2.2742,50.0,1.1495,2.299,2,0.2857,-16938.6,-1.6939,0.0,-0.8254,-1.6509,3,0.4286,14664.02,1.4664,33.3333,0.4912,1.4736
b5b52119,bull,s91|s95|s84|s42,4,0.0232594691,0.0138169538,-0.5737,0.0,-4.712,5,40.0,0.010357,2,0.4,9068.27,0.9068,50.0,0.4721,0.9443,1,0.2,-13943.45,-1.3943,0.0,-1.3817,-1.3817,2,0.4,9333.1,0.9333,50.0,0.4721,0.9443
80f2bc42,bull,s33|s10,2,0.0332279585,0.0159700965,-0.3756,0.0,-5.0104,5,40.0,0.010347,1,0.2,33192.29,3.3192,100.0,3.3228,3.3228,1,0.2,-16359.42,-1.6359,0.0,-1.597,-1.597,3,0.6,505.7,0.0506,33.3333,0.0429,0.1288
0bdd3555,bull,s53|s87|s63,3,0.0290585239,0.0173946761,-0.5339,0.0,-4.8074,5,40.0,0.010344,2,0.4,11404.45,1.1404,50.0,0.5832,1.1664,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,-6677.7,-0.6678,33.3333,-0.191,-0.5731
e5ac5ae0,bull,s8|s68|s91,3,0.0325116748,0.0119381811,0.1463,0.0,-4.8116,6,33.3333,0.010338,1,0.1667,32476.62,3.2477,100.0,3.2512,3.2512,2,0.3333,-24454.62,-2.4455,0.0,-1.1938,-2.3876,3,0.5,8226.69,0.8227,33.3333,0.2878,0.8635
4d89948c,bull,s42|s70|s5,3,0.0342872449,0.016698756,-0.3407,0.0,-5.1011,5,40.0,0.010333,2,0.4,17133.83,1.7134,50.0,0.8794,1.7588,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,33.21,0.0033,33.3333,0.0297,0.089
d90e8c9f,bull,s8|s32|s7|s64,4,0.0347167552,0.0169029756,-0.2254,0.0,-5.2636,5,40.0,0.010331,1,0.2,34679.32,3.4679,100.0,3.4717,3.4717,1,0.2,-17333.18,-1.7333,0.0,-1.6903,-1.6903,3,0.6,34.66,0.0035,33.3333,0.0304,0.0911
d9ec94dc,bull,s70|s78|s27,3,0.0318463204,0.0122111985,0.0557,0.0,-4.7488,6,33.3333,0.010317,1,0.1667,31814.07,3.1814,100.0,3.1846,3.1846,2,0.3333,-24964.69,-2.4965,0.0,-1.2211,-2.4422,3,0.5,6983.05,0.6983,33.3333,0.2475,0.7424
8edfa8b3,bull,s2|s84|s33,3,0.0303181719,0.0191884454,-0.8355,0.0,-4.5351,5,40.0,0.010305,2,0.4,10867.53,1.0868,50.0,0.5565,1.113,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,-9065.97,-0.9066,33.3333,-0.2686,-0.8059
996d3606,bull,s7|s83|s9,3,0.0249446814,0.0124324646,-0.6859,0.0,-4.7398,5,40.0,0.010304,1,0.2,24918.54,2.4919,100.0,2.4945,2.4945,2,0.4,-25326.64,-2.5327,0.0,-1.2432,-2.4865,2,0.4,12314.71,1.2315,50.0,0.6256,1.2512
cc60a643,bull,s96|s15|s64,3,0.0320704726,0.0159182258,-0.5308,0.0,-4.9504,5,40.0,0.010303,2,0.4,15764.2,1.5764,50.0,0.8076,1.6152,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,-539.28,-0.0539,33.3333,0.0078,0.0234
