id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct
bc3b17d6,bull,s59|s9|s68,3,0.0183775105,0.0088352086,4.9272,0.0,-2.6682,13,53.8462,0.045043,4,0.3077,46141.41,4.6141,75.0,1.1574,4.6297,2,0.1538,37838.32,3.7838,100.0,1.8378,3.6755,7,0.5385,-8216.13,-0.8216,28.5714,-0.106,-0.7421
7842f004,bull,s46|s34|s74|s84,4,0.021381726,0.0101487225,0.6779,0.0,-5.983,20,40.0,0.041905,7,0.35,53990.57,5.3991,57.1429,0.7869,5.5081,6,0.3,1459.11,0.1459,33.3333,0.0361,0.2169,7,0.35,-8708.8,-0.8709,28.5714,-0.114,-0.798
ede046a1,bull,s88|s39|s79,3,0.0204613529,0.0097732523,0.4166,0.0,-6.0566,20,40.0,0.041399,3,0.15,61275.77,6.1276,100.0,2.0461,6.1384,3,0.15,670.71,0.0671,33.3333,0.0305,0.0915,14,0.7,-17543.24,-1.7543,28.5714,-0.1135,-1.5887
9a1252f2,bull,s91|s79|s26,3,0.0222897417,0.0146605314,1.2507,0.0,-6.0245,15,46.6667,0.038079,3,0.2,67680.29,6.768,100.0,2.229,6.6869,2,0.1333,7128.41,0.7128,50.0,0.3815,0.7629,10,0.6667,-38418.59,-3.8419,30.0,-0.3575,-3.5754
2d14639d,bull,s68|s14|s4|s54|s24,5,0.0191042438,0.0088639843,-0.3557,0.0,-3.3519,19,36.8421,0.037638,9,0.4737,30797.75,3.0798,44.4444,0.3566,3.2097,5,0.2632,-16447.61,-1.6448,20.0,-0.327,-1.6352,5,0.2632,11113.92,1.1114,40.0,0.2323,1.1617
8cede394,bear,s52|s37|s18,3,0.0242886745,0.0108572938,0.7775,0.0,-9.5566,21,38.0952,0.037265,5,0.2381,15035.82,1.5036,40.0,0.3201,1.6005,6,0.2857,4521.75,0.4522,33.3333,0.0858,0.5148,10,0.4762,30964.05,3.0964,40.0,0.3201,3.2011
fc72596e,bull,s21|s14|s35,3,0.0183790465,0.0082924734,-4.6186,0.0,-6.8828,30,33.3333,0.036526,13,0.4333,23904.68,2.3905,38.4615,0.1966,2.5555,9,0.3,4553.7,0.4554,33.3333,0.0598,0.5382,8,0.2667,-13275.84,-1.3276,25.0,-0.1625,-1.2997
95246304,bull,s60|s78|s27,3,0.0233263422,0.014649752,3.5042,0.0,-5.1058,12,50.0,0.035688,5,0.4167,41217.7,4.1218,60.0,0.8136,4.068,3,0.25,-45888.55,-4.5889,0.0,-1.465,-4.3949,4,0.3333,55516.23,5.5516,75.0,1.3832,5.5329
c42b6a53,bull,s96|s53|s8,3,0.021474627,0.0080498951,0.4318,0.0,-6.2884,21,33.3333,0.034802,6,0.2857,70273.07,7.0273,66.6667,1.1633,6.9799,7,0.3333,-28415.45,-2.8415,14.2857,-0.3832,-2.6825,8,0.381,-5656.09,-0.5656,25.0,-0.0669,-0.535
9af81af1,bull,s43|s59|s27,3,0.0221471155,0.0132567161,-0.3449,0.0,-6.785,17,41.1765,0.03461,4,0.2353,51825.98,5.1826,75.0,1.3296,5.3185,4,0.2353,-52709.07,-5.2709,0.0,-1.3257,-5.3027,9,0.5294,19896.97,1.9897,44.4444,0.2478,2.2305
c19a8de9,bull,s83|s36|s26,3,0.024394167,0.0152322073,10.9364,0.0,-2.0092,6,83.3333,0.034526,2,0.3333,49451.38,4.9451,100.0,2.4394,4.8788,1,0.1667,25010.15,2.501,100.0,2.4394,2.4394,3,0.5,35400.68,3.5401,66.6667,1.1185,3.3556
f0c4aea4,bull,s83|s1|s26,3,0.0228080952,0.0142159739,10.1984,0.0,-2.3438,6,83.3333,0.034051,2,0.3333,46953.72,4.6954,100.0,2.2808,4.5616,1,0.1667,23698.62,2.3699,100.0,2.2808,2.2808,3,0.5,32263.97,3.2264,66.6667,1.0467,3.14
b1d2472f,bull,s21|s39,2,0.023229793,0.0145852265,8.1873,0.0,-2.409,7,71.4286,0.033573,3,0.4286,70328.27,7.0328,100.0,2.323,6.9689,2,0.2857,-29786.99,-2.9787,0.0,-1.4585,-2.917,2,0.2857,47748.22,4.7748,100.0,2.323,4.646
3384d9e7,bull,s15|s35|s33|s95,4,0.0195924546,0.0113837464,0.4491,0.0,-3.5662,14,42.8571,0.033507,6,0.4286,-7366.87,-0.7367,33.3333,-0.1058,-0.635,5,0.3571,4879.46,0.4879,40.0,0.1007,0.5034,3,0.2143,27147.54,2.7148,66.6667,0.9267,2.7801
fadf0a97,bull,s95|s10|s26,3,0.0264760456,0.0140219503,7.4811,0.0,-2.9394,8,62.5,0.033377,3,0.375,79660.11,7.966,100.0,2.6476,7.9428,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.625,11603.67,1.1604,40.0,0.2177,1.0886
0084234d,bull,s75|s94|s12,3,0.0182245433,0.0114748239,0.8149,0.0,-4.624,13,46.1538,0.033241,6,0.4615,49194.1,4.9194,66.6667,0.8325,4.9949,3,0.2308,-34851.63,-3.4852,0.0,-1.1475,-3.4424,4,0.3077,13176.37,1.3176,50.0,0.3375,1.3499
45d06a44,bull,s60|s83|s36|s1|s93,5,0.018438615,0.0090405861,0.162,0.0,-4.5486,15,40.0,0.032101,9,0.6,55224.32,5.5224,55.5556,0.6226,5.6031,3,0.2,-27428.86,-2.7429,0.0,-0.9041,-2.7122,3,0.2,251.34,0.0251,33.3333,0.0119,0.0357
02421283,bull,s91|s95|s84|s42,4,0.0232594691,0.0138169538,4.8775,0.0,-3.2114,9,55.5556,0.031778,3,0.3333,32389.06,3.2389,66.6667,1.0901,3.2702,2,0.2222,9421.13,0.9421,50.0,0.4721,0.9443,4,0.4444,18845.56,1.8846,50.0,0.4721,1.8885
