id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct
76e99387,bear,s81|s52|s29,3,0.0192801492,0.0117877182,2.9828,0.0,-1.8036,7,57.1429,0.024913,1,0.1429,-11757.21,-1.1757,0.0,-1.1788,-1.1788,1,0.1429,18955.19,1.8955,100.0,1.928,1.928,5,0.7143,33977.79,3.3978,60.0,0.6853,3.4265
ae4fad25,bear,s90|s81|s57,3,0.0195139074,0.0101770771,6.4943,0.0,-0.7966,3,100.0,0.019415,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333,19476.88,1.9477,100.0,1.9514,1.9514,2,0.6667,40000.76,4.0001,100.0,1.9514,3.9028
7529fa78,bear,s62|s89|s72,3,0.0211319631,0.0122205513,5.1654,0.0,-2.1179,4,75.0,0.019145,2,0.5,9385.03,0.9385,50.0,0.4456,0.8911,1,0.25,20783.61,2.0784,100.0,2.1132,2.1132,1,0.25,21179.46,2.1179,100.0,2.1132,2.1132
18531940,bear,s98|s89|s37,3,0.0188561884,0.0090894195,4.7614,0.0,-1.6319,4,75.0,0.019132,1,0.25,19258.44,1.9258,100.0,1.8856,1.8856,2,0.5,9510.12,0.951,50.0,0.4883,0.9767,1,0.25,18898.57,1.8899,100.0,1.8856,1.8856
43ef08ed,bear,s50|s101,2,0.0220648051,0.0110712141,3.3798,0.0,-1.8575,5,60.0,0.018795,1,0.2,-11045.56,-1.1046,0.0,-1.1071,-1.1071,1,0.2,22298.54,2.2299,100.0,2.2065,2.2065,3,0.6,32478.79,3.2479,66.6667,1.1019,3.3058
1bbc9325,bear,s52|s28|s19,3,0.0207434741,0.0090668213,3.0171,0.0,-2.8545,6,50.0,0.018421,1,0.1667,-9054.75,-0.9055,0.0,-0.9067,-0.9067,2,0.3333,11292.47,1.1292,50.0,0.5838,1.1677,3,0.5,32140.57,3.2141,66.6667,1.0807,3.242
2a0610b2,bear,s13|s50|s72,3,0.0205451272,0.0113031967,2.5077,0.0,-2.0376,5,60.0,0.018392,1,0.2,-11277.0,-1.1277,0.0,-1.1303,-1.1303,1,0.2,20719.12,2.0719,100.0,2.0545,2.0545,3,0.6,29237.19,2.9237,66.6667,0.9929,2.9787
1d852a68,bear,s28|s101|s72|s50,4,0.0196338702,0.0090929799,2.489,0.0,-2.7511,6,50.0,0.018204,1,0.1667,-9071.91,-0.9072,0.0,-0.9093,-0.9093,1,0.1667,-8979.75,-0.898,0.0,-0.9093,-0.9093,4,0.6667,49002.35,4.9002,75.0,1.2452,4.9809
0f63ed5e,bear,s61|s31|s52,3,0.0182994059,0.008506338,1.9174,0.0,-2.6355,7,42.8571,0.017967,2,0.2857,9608.81,0.9609,50.0,0.4897,0.9793,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.7143,10596.24,1.0596,40.0,0.2216,1.108
01a8047c,bear,s18|s28|s51,3,0.0192138629,0.0081671934,1.1437,0.0,-4.3019,8,37.5,0.016667,1,0.125,-8149.93,-0.815,0.0,-0.8167,-0.8167,2,0.25,10733.36,1.0733,50.0,0.5523,1.1047,5,0.625,13242.23,1.3242,40.0,0.2785,1.3926
ddc2ce28,bear,s13|s52|s27,3,0.0186323356,0.0089962178,0.2446,0.0,-4.5018,8,37.5,0.015996,1,0.125,-8981.31,-0.8981,0.0,-0.8996,-0.8996,2,0.25,9301.61,0.9302,50.0,0.4818,0.9636,5,0.625,9600.7,0.9601,40.0,0.2055,1.0276
c172a0fb,bear,s100|s50|s22,3,0.0225460839,0.0121857131,4.8846,0.0,-2.6505,2,100.0,0.012463,1,0.5,22966.64,2.2967,100.0,2.2546,2.2546,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,22516.65,2.2517,100.0,2.2546,2.2546
436b0551,bear,s52|s85|s28,3,0.0236358168,0.0121157488,3.8355,0.0,-2.6415,3,66.6667,0.012445,1,0.3333,-12090.14,-1.209,0.0,-1.2116,-1.2116,1,0.3333,23237.44,2.3237,100.0,2.3636,2.3636,1,0.3333,23755.05,2.3755,100.0,2.3636,2.3636
14c12394,bear,s37|s90|s50,3,0.0248228115,0.0129152325,3.0108,0.0,-2.6461,3,66.6667,0.012246,1,0.3333,-12873.78,-1.2874,0.0,-1.2915,-1.2915,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6667,49364.17,4.9364,100.0,2.4823,4.9646
d90f49b5,bear,s29|s18|s85,3,0.0253998887,0.0120377017,2.543,0.0,-2.6413,4,50.0,0.01218,1,0.25,-12016.36,-1.2016,0.0,-1.2038,-1.2038,1,0.25,24971.78,2.4972,100.0,2.54,2.54,2,0.5,13074.54,1.3075,50.0,0.6681,1.3362
ad8ce095,bear,s50|s66|s57,3,0.0203853436,0.0112518796,2.334,0.0,-2.4953,3,66.6667,0.012111,1,0.3333,20443.69,2.0444,100.0,2.0385,2.0385,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6667,8837.63,0.8838,50.0,0.4567,0.9133
5f7b60b9,bear,s50|s25|s71|s100|s76,5,0.0224436515,0.0145646744,2.4014,0.0,-3.0313,3,66.6667,0.012031,2,0.6667,7941.49,0.7941,50.0,0.3939,0.7879,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333,22000.77,2.2001,100.0,2.2444,2.2444
543c0f81,bear,s90|s20|s57|s16|s98,5,0.022406823,0.0082013801,2.0043,0.0,-2.7231,4,50.0,0.011988,1,0.25,-8182.16,-0.8182,0.0,-0.8201,-0.8201,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,36116.9,3.6117,66.6667,1.2204,3.6612
9226f62a,bear,s51|s89|s101,3,0.0247383944,0.0127506021,1.8963,0.0,-2.6457,4,50.0,0.011972,1,0.25,-12721.05,-1.2721,0.0,-1.2751,-1.2751,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,35985.92,3.5986,66.6667,1.2242,3.6726
1cd5df7e,bear,s37|s19|s18|s72|s61,5,0.0209909542,0.0113831916,1.908,0.0,-2.7157,4,50.0,0.011959,1,0.25,-11349.29,-1.1349,0.0,-1.1383,-1.1383,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,30030.27,3.003,66.6667,1.02,3.0599
