id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
ab76509e,bear,s81|s52|s29,3,0.0192801492,0.0117877182,0.5854,0.0,-1.8383,4,50.0,0.011746,1,0.25,-11413.1,-1.1413,0.0,-1.1788,-1.1788,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,24931.33,2.4931,66.6667,0.8924,2.6773,-1.3352,0.0,-1.7752,1,0.0,-0.000213,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-11360.51,-1.1361,0.0,-1.1788,-1.1788
2502bb94,bear,s52|s28|s19,3,0.0207434741,0.0090668213,-1.1651,0.0,-2.9671,6,33.3333,0.010373,1,0.1667,-8781.68,-0.8782,0.0,-0.9067,-0.9067,1,0.1667,-8860.27,-0.886,0.0,-0.9067,-0.9067,4,0.6667,19831.33,1.9831,50.0,0.5838,2.3353,-1.6014,0.0,-1.7129,1,0.0,-0.000231,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-8712.65,-0.8713,0.0,-0.9067,-0.9067
992dafb0,bear,s62|s89|s72,3,0.0211319631,0.0122205513,0.5049,0.0,-1.9185,2,50.0,0.005851,1,0.5,-11836.42,-1.1836,0.0,-1.2221,-1.2221,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,20780.03,2.078,100.0,2.1132,2.1132,-1.6273,0.0,-1.6273,1,0.0,-0.000228,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-11723.47,-1.1723,0.0,-1.2221,-1.2221
e4b1c171,bear,s37|s19|s18|s72|s61,5,0.0209909542,0.0113831916,0.3238,0.0,-1.9972,2,50.0,0.005812,1,0.5,-11028.95,-1.1029,0.0,-1.1383,-1.1383,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,20614.24,2.0614,100.0,2.0991,2.0991,-1.4642,0.0,-1.8054,1,0.0,-0.000225,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-10970.65,-1.0971,0.0,-1.1383,-1.1383
4c15f326,bear,s19|s85|s72|s80|s22,5,0.0207673424,0.0127149783,0.1735,0.0,-2.0705,2,50.0,0.005779,1,0.5,-12312.18,-1.2312,0.0,-1.2715,-1.2715,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,20394.64,2.0395,100.0,2.0767,2.0767,-1.5314,0.0,-1.5314,1,0.0,-0.000214,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-12197.73,-1.2198,0.0,-1.2715,-1.2715
4ce6af5b,bear,s37|s81|s22,3,0.0222456755,0.0082443251,0.0625,0.0,-2.0738,3,33.3333,0.005642,1,0.3333,-7982.32,-0.7982,0.0,-0.8244,-0.8244,1,0.3333,-8038.67,-0.8039,0.0,-0.8244,-0.8244,1,0.3333,20110.11,2.011,100.0,2.2246,2.2246,-0.9934,0.0,-1.4345,1,0.0,-0.000166,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-7945.54,-0.7946,0.0,-0.8244,-0.8244
a5376e00,bear,s86|s80|s52,3,0.0205622932,0.0133269196,0.209,0.0,-2.1517,3,33.3333,0.005663,1,0.3333,-12903.84,-1.2904,0.0,-1.3327,-1.3327,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6667,5700.74,0.5701,50.0,0.3618,0.7235,-1.5122,0.0,-1.6237,1,0.0,-0.000218,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-12821.97,-1.2822,0.0,-1.3327,-1.3327
0d77a92f,bear,s101|s16|s85|s52,4,0.019373722,0.0118308753,0.2183,0.0,-2.2078,3,33.3333,0.005655,1,0.3333,-11451.4,-1.1451,0.0,-1.1831,-1.1831,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6667,7637.28,0.7637,50.0,0.3771,0.7543,-1.6217,0.0,-1.9594,1,0.0,-0.000247,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-11388.28,-1.1388,0.0,-1.1831,-1.1831
80b9ef42,bear,s89|s71|s61,3,0.0202796546,0.0094008412,-0.5633,0.0,-2.3773,3,33.3333,0.005437,2,0.6667,-18231.32,-1.8231,0.0,-0.9401,-1.8802,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333,18280.09,1.828,100.0,2.028,2.028,-1.3917,0.0,-1.3917,1,0.0,-0.000195,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-9018.46,-0.9018,0.0,-0.9401,-0.9401
7ea257a2,bear,s29|s97|s72,3,0.019326602,0.0091008329,-0.5969,0.0,-2.4444,3,33.3333,0.005417,1,0.3333,-8812.53,-0.8813,0.0,-0.9101,-0.9101,1,0.3333,-8868.3,-0.8868,0.0,-0.9101,-0.9101,1,0.3333,17398.11,1.7398,100.0,1.9327,1.9327,-1.7781,0.0,-1.8896,1,0.0,-0.000256,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-8730.61,-0.8731,0.0,-0.9101,-0.9101
88b2782f,bear,s52|s37|s18,3,0.0242886745,0.0108572938,-0.7322,0.0,-3.1351,3,33.3333,0.00526,1,0.3333,-10515.84,-1.0516,0.0,-1.0857,-1.0857,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6667,11347.95,1.1348,50.0,0.6716,1.3431,-1.2765,0.0,-1.7295,1,0.0,-0.000206,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-10463.81,-1.0464,0.0,-1.0857,-1.0857
b04351ea,bear,s18|s28|s51,3,0.0192138629,0.0081671934,-0.4236,0.0,-2.5696,3,33.3333,0.005436,1,0.3333,-7905.81,-0.7906,0.0,-0.8167,-0.8167,1,0.3333,-7968.16,-0.7968,0.0,-0.8167,-0.8167,1,0.3333,17327.52,1.7328,100.0,1.9214,1.9214,-1.996,0.0,-2.1075,2,0.0,-0.000572,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,-15729.33,-1.5729,0.0,-0.8167,-1.6334
684d3972,bear,s77|s13|s49|s16,4,0.019016278,0.0091235534,-0.8835,0.0,-3.2264,3,33.3333,0.005207,2,0.6667,8216.33,0.8216,50.0,0.4946,0.9893,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333,-8902.01,-0.8902,0.0,-0.9124,-0.9124,-2.534,0.0,-2.534,2,0.0,-0.00071,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,-8803.38,-0.8803,0.0,-0.9124,-0.9124,1,0.5,-8752.4,-0.8752,0.0,-0.9124,-0.9124
d83408ac,bear,s28|s101|s72|s50,4,0.0196338702,0.0090929799,-1.6542,0.0,-3.6345,4,25.0,0.004598,1,0.25,-8812.61,-0.8813,0.0,-0.9093,-0.9093,1,0.25,-8871.63,-0.8872,0.0,-0.9093,-0.9093,2,0.5,8788.98,0.8789,50.0,0.527,1.0541,-1.5243,0.0,-1.6358,1,0.0,-0.00022,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-8723.07,-0.8723,0.0,-0.9093,-0.9093
6d456fa1,bear,s61|s28|s49,3,0.0183686053,0.0093246021,-1.8322,0.0,-3.7939,4,25.0,0.004503,2,0.5,7473.57,0.7474,50.0,0.4522,0.9044,1,0.25,-9111.4,-0.9111,0.0,-0.9325,-0.9325,1,0.25,-9046.62,-0.9047,0.0,-0.9325,-0.9325,-1.3187,0.0,-1.3187,1,0.0,-0.000185,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-8994.08,-0.8994,0.0,-0.9325,-0.9325
13dce11f,bear,s50|s22|s19|s25|s28,5,0.0197186943,0.0095081328,-1.7648,0.0,-3.5888,4,25.0,0.004574,1,0.25,-9205.71,-0.9206,0.0,-0.9508,-0.9508,1,0.25,-9266.98,-0.9267,0.0,-0.9508,-0.9508,2,0.5,8469.81,0.847,50.0,0.5105,1.0211,-1.8173,0.0,-1.9287,1,0.0,-0.000261,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-9121.34,-0.9121,0.0,-0.9508,-0.9508
ab3ca274,bear,s86|s56|s50,3,0.0199288176,0.0095603112,-1.765,0.0,-3.7613,4,25.0,0.004532,1,0.25,-9251.13,-0.9251,0.0,-0.956,-0.956,1,0.25,-9312.39,-0.9312,0.0,-0.956,-0.956,2,0.5,8591.53,0.8592,50.0,0.5184,1.0369,-1.7011,0.0,-1.8125,1,0.0,-0.000245,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-9171.39,-0.9171,0.0,-0.956,-0.956
843053c9,bear,s100|s86|s20|s50,4,0.0190876674,0.0086929376,-1.5831,0.0,-3.5072,4,25.0,0.004652,1,0.25,-8411.8,-0.8412,0.0,-0.8693,-0.8693,1,0.25,-8467.51,-0.8468,0.0,-0.8693,-0.8693,2,0.5,8687.88,0.8688,50.0,0.5197,1.0395,-2.234,0.0,-2.234,2,0.0,-0.000626,1,0.5,-8399.89,-0.84,0.0,-0.8693,-0.8693,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,-8339.31,-0.8339,0.0,-0.8693,-0.8693
