2010-06-29 20:00	1.05525	1.05760	1.05515	1.05575	3011
2010-06-29 21:00	1.05575	1.05595	1.05320	1.05440	2703
2010-06-29 22:00	1.05450	1.05500	1.05370	1.05375	1427
2010-06-29 23:00	1.05375	1.05450	1.05360	1.05430	2831
2010-06-30 00:00	1.05440	1.05705	1.05415	1.05580	4510
2010-06-30 01:00	1.05580	1.05645	1.05415	1.05490	2563
2010-06-30 02:00	1.05490	1.05525	1.05330	1.05370	3294
2010-06-30 03:00	1.05370	1.05430	1.05350	1.05360	1922
2010-06-30 04:00	1.05360	1.05370	1.05220	1.05325	3640
2010-06-30 05:00	1.05325	1.05450	1.05255	1.05295	6001
2010-06-30 06:00	1.05295	1.05380	1.04900	1.05025	6006
2010-06-30 07:00	1.05025	1.05045	1.04910	1.04940	4421
2010-06-30 08:00	1.04940	1.05025	1.04895	1.04985	5314
2010-06-30 09:00	1.04985	1.05080	1.04685	1.04750	7456
2010-06-30 10:00	1.04750	1.04960	1.04665	1.04905	10873
2010-06-30 11:00	1.04900	1.05095	1.04810	1.05090	6564
2010-06-30 12:00	1.05090	1.05620	1.04950	1.05620	11155
2010-06-30 13:00	1.05620	1.05955	1.05555	1.05685	11901
2010-06-30 14:00	1.05685	1.06280	1.05685	1.06260	14156
2010-06-30 15:00	1.06255	1.06260	1.05980	1.06055	11099
2010-06-30 16:00	1.06060	1.06200	1.05970	1.06200	8357
2010-06-30 17:00	1.06200	1.06265	1.06055	1.06155	9277
2010-06-30 18:00	1.06155	1.06390	1.06080	1.06295	10592
2010-06-30 19:00	1.06295	1.06475	1.06170	1.06450	8592
2010-06-30 20:00	1.06455	1.06475	1.06315	1.06375	2569
2010-06-30 21:00	1.06340	1.06440	1.06310	1.06315	2247
2010-06-30 22:00	1.06315	1.06315	1.06180	1.06280	3011
2010-06-30 23:00	1.06280	1.06410	1.06270	1.06305	2730
2010-07-01 00:00	1.06315	1.06475	1.06215	1.06445	5351
2010-07-01 01:00	1.06445	1.06725	1.06405	1.06705	5313
2010-07-01 02:00	1.06705	1.06735	1.06650	1.06660	4384
2010-07-01 03:00	1.06665	1.06735	1.06640	1.06705	3628
2010-07-01 04:00	1.06705	1.06730	1.06505	1.06540	5432
2010-07-01 05:00	1.06545	1.06545	1.06325	1.06435	5106
2010-07-01 06:00	1.06430	1.06515	1.06340	1.06425	7624
2010-07-01 07:00	1.06420	1.06705	1.06375	1.06600	11617
2010-07-01 08:00	1.06600	1.06690	1.06420	1.06590	10891
2010-07-01 09:00	1.06595	1.06730	1.06525	1.06660	7359
2010-07-01 10:00	1.06650	1.06670	1.06165	1.06230	7518
2010-07-01 11:00	1.06230	1.06645	1.06225	1.06575	8941
2010-07-01 12:00	1.06575	1.06575	1.05815	1.05920	12459
2010-07-01 13:00	1.05920	1.06060	1.05770	1.06000	15802
2010-07-01 14:00	1.06015	1.06615	1.06015	1.06365	17380
2010-07-01 15:00	1.06365	1.06550	1.06085	1.06220	11022
2010-07-01 16:00	1.06220	1.06465	1.06040	1.06155	10239
2010-07-01 17:00	1.06150	1.06160	1.05795	1.05930	12022
2010-07-01 18:00	1.05930	1.06120	1.05770	1.05975	14411
2010-07-01 19:00	1.05970	1.06000	1.05810	1.05955	13782
2010-07-01 20:00	1.05960	1.06000	1.05900	1.05945	2488
2010-07-01 21:00	1.05905	1.05945	1.05780	1.05805	2725
2010-07-01 22:00	1.05785	1.05950	1.05785	1.05870	2541
2010-07-01 23:00	1.05845	1.05925	1.05820	1.05865	3355
2010-07-02 00:00	1.05865	1.05935	1.05665	1.05805	4887
2010-07-02 01:00	1.05805	1.05850	1.05595	1.05595	4839
2010-07-02 02:00	1.05595	1.05650	1.05565	1.05650	3233
2010-07-02 03:00	1.05650	1.05945	1.05640	1.05940	3945
2010-07-02 04:00	1.05940	1.05990	1.05835	1.05850	3611
2010-07-02 05:00	1.05850	1.06155	1.05810	1.06095	3876
2010-07-02 06:00	1.06085	1.06165	1.05945	1.05985	5013
2010-07-02 07:00	1.05990	1.06100	1.05895	1.06015	9939
2010-07-02 08:00	1.06010	1.06170	1.05920	1.05930	5604
2010-07-02 09:00	1.05930	1.05950	1.05825	1.05890	5931
2010-07-02 10:00	1.05890	1.06045	1.05845	1.06045	6001
2010-07-02 11:00	1.06045	1.06265	1.06015	1.06250	5887
2010-07-02 12:00	1.06255	1.06590	1.05945	1.06410	11220
2010-07-02 13:00	1.06410	1.06465	1.05945	1.06260	12186
2010-07-02 14:00	1.06260	1.06455	1.06140	1.06420	11320
2010-07-02 15:00	1.06415	1.06675	1.06300	1.06470	10735
2010-07-02 16:00	1.06475	1.06550	1.06430	1.06480	10505
2010-07-02 17:00	1.06485	1.06560	1.06340	1.06350	8555
2010-07-02 18:00	1.06350	1.06535	1.06345	1.06375	8262
2010-07-02 19:00	1.06385	1.06400	1.06100	1.06240	4209
2010-07-02 20:00	1.06235	1.06390	1.06150	1.06215	1448
2010-07-04 21:00	1.06148	1.06360	1.06108	1.06245	2011
2010-07-04 22:00	1.06255	1.06275	1.06224	1.06255	1213
2010-07-04 23:00	1.06255	1.06455	1.06245	1.06400	4069
2010-07-05 00:00	1.06405	1.06410	1.06235	1.06250	2993
2010-07-05 01:00	1.06245	1.06250	1.06030	1.06085	3077
2010-07-05 02:00	1.06085	1.06110	1.05963	1.05975	2081
2010-07-05 03:00	1.05975	1.06005	1.05930	1.05995	2704
2010-07-05 04:00	1.05990	1.06000	1.05850	1.05955	3211
2010-07-05 05:00	1.05955	1.06010	1.05895	1.05920	2311
2010-07-05 06:00	1.05925	1.05965	1.05760	1.05845	3718
2010-07-05 07:00	1.05840	1.06235	1.05810	1.06215	8174
2010-07-05 08:00	1.06215	1.06265	1.06165	1.06225	6586
2010-07-05 09:00	1.06225	1.06480	1.06220	1.06430	11571
2010-07-05 10:00	1.06425	1.06560	1.06415	1.06535	10203
2010-07-05 11:00	1.06535	1.06600	1.06510	1.06515	7427
2010-07-05 12:00	1.06515	1.06550	1.06380	1.06385	6826
2010-07-05 13:00	1.06385	1.06580	1.06345	1.06565	7313
2010-07-05 14:00	1.06565	1.06720	1.06415	1.06700	10296
2010-07-05 15:00	1.06700	1.06760	1.06565	1.06570	6356
2010-07-05 16:00	1.06570	1.06575	1.06474	1.06500	2341
2010-07-05 17:00	1.06495	1.06520	1.06420	1.06452	2746
2010-07-05 18:00	1.06480	1.06510	1.06381	1.06495	1748
2010-07-05 19:00	1.06453	1.06520	1.06440	1.06520	1979
2010-07-05 20:00	1.06525	1.06525	1.06300	1.06300	1520
2010-07-05 21:00	1.06290	1.06455	1.06290	1.06345	1113
2010-07-05 22:00	1.06355	1.06490	1.06320	1.06475	3008
2010-07-05 23:00	1.06480	1.06635	1.06435	1.06580	3518
2010-07-06 00:00	1.06585	1.06760	1.06585	1.06730	4188
2010-07-06 01:00	1.06730	1.06730	1.06545	1.06550	5007
2010-07-06 02:00	1.06545	1.06580	1.06480	1.06490	2238
2010-07-06 03:00	1.06485	1.06490	1.06310	1.06330	3079
2010-07-06 04:00	1.06330	1.06480	1.06215	1.06215	4740
2010-07-06 05:00	1.06215	1.06325	1.06210	1.06235	4424
2010-07-06 06:00	1.06240	1.06255	1.06050	1.06150	7663
2010-07-06 07:00	1.06150	1.06160	1.05925	1.06015	7417
2010-07-06 08:00	1.06020	1.06120	1.05970	1.06055	7275
2010-07-06 09:00	1.06050	1.06080	1.05840	1.05915	8683
2010-07-06 10:00	1.05915	1.06010	1.05870	1.05930	7198
2010-07-06 11:00	1.05930	1.05970	1.05770	1.05780	7409
2010-07-06 12:00	1.05785	1.06155	1.05605	1.05630	13690
2010-07-06 13:00	1.05630	1.05650	1.05280	1.05350	15604
2010-07-06 14:00	1.05350	1.05485	1.04850	1.04960	15203
2010-07-06 15:00	1.04960	1.05220	1.04940	1.04970	12483
2010-07-06 16:00	1.04965	1.05400	1.04930	1.05380	12968
2010-07-06 17:00	1.05375	1.05520	1.05305	1.05475	12622
2010-07-06 18:00	1.05475	1.05570	1.05415	1.05565	13037
2010-07-06 19:00	1.05565	1.05680	1.05485	1.05565	10751
2010-07-06 20:00	1.05555	1.05570	1.05305	1.05420	3770
