,time,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,sma_10,sma_20,sma_50,sma_200,ema_9,ema_21,ema_50,ema_200,macd,macd_signal,macd_hist,adx,adx_pos,adx_neg,ichimoku_conversion,ichimoku_base,ichimoku_a,ichimoku_b,psar,psar_up,psar_down,aroon_up,aroon_down,aroon_ind,cci,dpo,vortex_pos,vortex_neg,vortex_diff,trix,mass_index,kst,kst_signal,kst_diff,rsi_14,rsi_7,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,williams_r,roc_9,roc_21,tsi,ultimate_osc,kama,ppo,ppo_signal,ppo_hist,pvo,pvo_signal,pvo_hist,bb_upper,bb_middle,bb_lower,bb_width,bb_pct,bb_hband_ind,bb_lband_ind,atr_14,atr_7,kc_upper,kc_middle,kc_lower,kc_width,kc_pct,kc_hband_ind,kc_lband_ind,dc_upper,dc_middle,dc_lower,dc_width,dc_pct,ulcer_index,obv,vwap,mfi,force_index_13,eom,eom_signal,vpt,nvi,cmf,adi,wma_20,wma_50,rma_14,rma_20,vwma_20,vwma_50,hull_ma_9,hull_ma_20,tema_9,tema_21,gd_10,gd_20,t3_10,t3_20,supertrend,supertrend_direction,wvf,wvf_upper,wvf_lower,wvf_range_high,wvf_range_low,wvf_alert1,wvf_alert2,wt1,wt2,wt_diff,wt1_norm,wt_overbought,wt_oversold,wt_ob_mild,wt_os_mild,wt_cross_up,wt_cross_down,ut_trailing_stop,ut_pos,ut_atr,ut_n_loss,ut_buy,ut_sell,ut_bar_buy,ut_bar_sell,RF_UpperBand,RF_LowerBand,RF_Filter,RF_Trend,RF_BuySignal,RF_SellSignal,IB_IsIB,IB_BoxHigh,IB_BoxLow,IB_GreenArrow,IB_RedArrow,fib_236,fib_382,fib_5,fib_618,fib_786,fib_high,fib_low,delta_normalized,candle_body,candle_body_pct,upper_wick,lower_wick,candle_range,is_bullish,close_vs_sma20,close_vs_ema21,ema9_vs_ema21,return_1,return_3,return_5,return_10,volume_sma_20,volume_ratio,volume_std_20,squeeze
182,2026-03-31 18:30:00,2101.45,2105.22,2096.7,2099.27,6730.48,2102.17167964378,2105.22,2096.7,2100.66,2096.916,2081.4700000000003,2058.4754,,2095.562855773011,2082.5138821962587,2067.290089069156,,13.389111447095729,11.709708406949021,1.679403040146708,25.27702556035423,27.81550340090657,14.014927970567598,2092.6549999999997,2079.785,2086.22,2067.985,2063.715697349793,2063.715697349793,,80.0,0.0,80.0,73.08456841682879,-27.770000000000437,1.2041870581837941,0.891633651829412,0.3125534063543821,0.08327794269054185,27.54613416436561,21.666852738806995,16.42701868947473,5.239834049332266,59.00601948454276,57.85751699051603,64.20664206642063,71.36339260616562,0.6062926783499539,0.6172016264311199,-35.79335793357937,1.6521802290390475,2.035092835617765,20.33361375883514,47.45099386513257,2082.548889980459,0.6441594560112038,0.5649648993874448,0.07919455662375907,-1.3500184213883433,12.731443859746893,-14.081462281135236,2120.8809390905744,2081.4700000000003,2042.0590609094259,3.78683709979719,0.7258256262188,0.0,0.0,17.251640416353336,17.802221729674052,2101.6073333333334,2081.5843333333332,2061.5613333333336,1.9238230879587945,0.9416337878106827,0.0,0.0,2125.46,2080.4,2035.34,4.32963242323935,0.7093874833555257,0.8612950889492806,425432.88999999984,2092.731330621706,76.295020046288,161868.8011632216,-548127.3252427946,96063.9936901029,4147.570030639643,1028.9050101580372,-0.030140514780373894,-102559.40122926852,2088.749761904762,2068.4014274509805,2077.839985019476,2071.293247881556,2083.452734524213,2068.0281338786285,2101.298666666666,2110.3770974025974,2104.473745921323,2107.380789931413,2102.0214406230543,2095.6121186009304,2094.4294895417547,2071.2951517125466,2048.6826964750376,1,0.8113158454951909,2.228781578467262,0.04465780872976732,2.2256934858106114,0.1770802473033219,False,False,51.831746370883785,53.36114860578337,-1.5294022348995853,0.927845561166593,False,False,False,False,False,False,2111.840989104905,-1,17.834191057475913,17.834191057475913,False,False,False,True,2105.292676240779,2063.2974613752867,2084.295068808033,1.0,0,0,True,2116.41,2087.6,False,False,2098.3318,2081.5491,2067.985,2054.4209,2035.1093,2125.46,2010.51,-1722.1181218634752,-2.1799999999998363,-0.10373789526278697,3.769999999999982,2.5700000000001637,8.519999999999982,0,0.8551648594502791,0.8046101371516414,0.6265971952605024,-0.0010373789526278987,0.003177834484999753,-0.0037680155276408334,0.017369137794836842,46282.929,0.1454203557428269,31549.693632390063,0
183,2026-03-31 18:45:00,2099.27,2103.37,2095.63,2099.01,12189.66,2101.4158398218897,2103.37,2095.63,2099.3199999999997,2100.3020000000006,2082.71,2059.3208,,2096.252284618409,2084.013529269326,2068.5340071448754,,12.962188934775895,11.960204512514396,1.0019844222614989,25.720950073310046,26.887565967901665,14.00856818415703,2104.5,2080.4,2092.45,2067.985,2067.4203555088056,2067.4203555088056,,76.0,36.0,40.0,62.66478842528998,-19.2800000000002,1.1552641195338837,0.890088919566366,0.2651751999675177,0.08553052810236472,27.290582399412262,22.486343184005104,17.633807642015356,4.852535541989749,58.877354007224255,57.58148099886189,63.85130517971875,66.17874851235086,0.5255193889790318,0.5842209784114678,-36.14869482028125,0.2608010317403471,1.7889356584486027,20.00003069047112,41.000972236548996,2083.7817952583237,0.6231653159859172,0.5766049827071393,0.04656033327877784,-6.884248162423609,8.808305455312793,-15.692553617736401,2122.6857491487153,2082.71,2042.734250851285,3.838820493368273,0.7038736027105067,0.0,0.0,16.57223752947094,16.364761482577727,2102.4996666666666,2082.9551666666666,2063.4106666666667,1.8766126427269052,0.9107250974272458,0.0,0.0,2125.46,2080.4,2035.34,4.327054654752708,0.7065024411895274,0.8154850007291786,413243.22999999986,2094.2739609526257,78.28449710321408,138291.92791133322,-92704.80062608968,58541.49325041196,4146.060309831935,1028.9050101580372,-0.052834580366197946,-104102.79487267873,2090.420238095238,2069.991019607843,2079.3521289466566,2072.679085487478,2084.1277688654645,2068.3471857160284,2100.426851851852,2111.1195155844157,2102.829717568296,2107.7671532414365,2101.9592668032374,2096.8765174286036,2097.282688544885,2074.1091947832374,2049.025684144781,1,0.8619343851266552,2.2198301044802466,0.08151546969753931,2.2256934858106114,0.1770802473033219,False,False,49.31714441727628,52.22281606022062,-2.905671642944341,0.8882153355509257,False,False,False,False,False,False,2111.840989104905,-1,16.8247719517283,16.8247719517283,False,False,False,True,2105.292676240779,2063.2974613752867,2084.295068808033,1.0,0,0,True,2116.41,2087.6,False,False,2098.3318,2081.5491,2067.985,2054.4209,2035.1093,2125.46,2010.51,-409.4717828924722,-0.25999999999976353,-0.012385257732438587,4.099999999999909,3.380000000000109,7.739999999999782,0,0.78263416414192,0.7195956513742926,0.5872685170798092,-0.00012385257732439037,-0.0037448383881532044,0.0003383691559835089,0.01639590344527031,44656.8185,0.2729630190740077,32459.91718964733,0
184,2026-03-31 19:00:00,2099.01,2103.81,2096.89,2100.65,9564.79,2100.3679199109447,2103.81,2096.89,2100.0899999999997,2101.0119999999997,2083.8195000000005,2060.1806,,2097.1318276947272,2085.5259356993874,2069.7934578450763,,12.610814442960873,12.090326498603691,0.5204879443571819,26.15748190377252,26.248680657688073,13.572609880736,2106.5299999999997,2080.4,2093.465,2067.985,2070.902734178277,2070.902734178277,,72.0,32.0,40.0,61.23207833226667,-18.669500000000426,1.169837797680466,0.8466713442568818,0.3231664534235841,0.08692679461961365,26.97203408494721,22.65345256272292,18.829283373992116,3.824169188730803,59.477582009490604,59.02025461812718,66.09266092660937,64.71686939091623,0.5157318786539765,0.5491813153276542,-33.907339073390624,0.4682283844925037,1.2747021757681265,19.88561600421933,45.91856422308888,2084.0452327359167,0.6058284676433682,0.5824496796943851,0.02337878794898307,-12.34074677850602,4.57849500854903,-16.91924178705505,2124.4875805915535,2083.8195000000005,2043.1514194084477,3.9032248802310257,0.7069251825410134,0.0,0.0,15.882791991651592,15.015509842209491,2103.0718333333334,2084.119833333333,2065.167833333333,1.8187054023365317,0.936106127761363,0.0,0.0,2125.46,2080.4,2035.34,4.32475077615888,0.7247003994673777,0.7542431788318587,422808.01999999984,2095.682735416598,81.60948905042093,120776.83186685688,61496.38413388513,84647.17233583274,4153.533478420936,1029.708914959186,-0.07245505575243784,-103273.47782065511,2092.1288095238097,2071.61177254902,2080.8734054504666,2074.077631213104,2084.777587962423,2068.6015863105804,2099.719592592593,2110.5113086580086,2102.336823827418,2108.3092616171402,2102.2891085667234,2098.186009281382,2099.6504919983263,2076.909250353079,2052.8471157303024,1,0.802327506682122,2.207957709236888,0.1190609897322581,2.2256934858106114,0.1770802473033219,False,False,47.4562856528646,50.6092378887877,-3.1529522359231024,0.8588881282898604,False,False,False,False,False,False,2111.840989104905,-1,15.83429475655548,15.83429475655548,False,False,False,True,2105.292676240779,2063.2974613752867,2084.295068808033,1.0,0,0,True,2116.41,2087.6,False,False,2098.3318,2081.5491,2067.985,2054.4209,2035.1093,2125.46,2010.51,2266.79994186876,1.6399999999998727,0.07813207178621695,3.1599999999998545,2.1200000000003456,6.920000000000073,1,0.8076755208404361,0.7251918588843032,0.5564971308519219,0.0007813207178621884,-0.0003806895239000241,0.0038372948743681246,0.0033913687277591364,41743.251000000004,0.22913380656432342,32882.30228103018,0
185,2026-03-31 19:15:00,2100.65,2103.34,2095.49,2097.2,7480.89,2100.2289599554724,2103.34,2095.49,2099.17,2101.6459999999997,2084.391,2060.8925999999997,,2097.145462155782,2086.5872142721705,2070.8682242040927,,11.916594377374167,12.055580074357787,-0.13898569698361918,26.405179231108463,25.287286070100684,13.7287037091726,2107.26,2080.4,2093.83,2067.985,2074.1761701275805,2074.1761701275805,,68.0,28.000000000000004,40.0,50.66077957782504,9.159000000000106,1.1812993117340935,0.8355296290078897,0.3457696827262038,0.0871909896050375,26.62812559535752,22.82494062492774,19.825243389124697,2.999697235803044,57.5737880838548,54.48466949484586,60.918268565896504,63.62074489074152,0.44031797197090566,0.49385641320130486,-39.081731434103496,-0.7876623223029113,0.9016290907691167,19.280048743594058,47.149081508770394,2084.228165574511,0.5721598657433169,0.5803917169041715,-0.008231851160854564,-17.67664710164632,0.12746658650996023,-17.80411368815628,2125.471810556768,2084.391,2043.310189443232,3.9417566624273497,0.6559000397801239,0.0,0.0,15.309021135105075,13.991865579036759,2103.3543333333337,2084.7703333333334,2066.186333333333,1.7828342722324124,0.8344184961974345,0.0,0.0,2125.46,2080.4,2035.34,4.323565012514452,0.6864181091877477,0.666583767689715,415327.12999999983,2096.7018516193207,82.45441882114758,99835.98867159133,-98113.32608820489,96781.22632723373,4141.2472477304345,1028.0177737616473,-0.0837111935530636,-107495.17752766157,2093.403142857143,2073.0635137254903,2082.039590775433,2075.2337496524488,2084.825408236521,2068.7658212514825,2098.7215925925925,2108.8194034632033,2100.15771736639,2107.7223921148707,2101.469197397925,2098.743634047205,2101.4767384131437,2079.6516773746953,2054.3074041572722,1,0.8685573716205088,2.175611737846804,0.2010582126507915,2.2256934858106114,0.1770802473033219,False,False,44.53925609848347,48.28610813487704,-3.7468520363935696,0.8129156278701231,False,False,False,False,False,False,2111.840989104905,-1,15.035865280899968,15.035865280899968,False,False,False,True,2105.292676240779,2063.2974613752867,2084.295068808033,1.0,0,0,True,2116.41,2087.6,False,False,2098.3318,2081.5491,2067.985,2054.4209,2035.1093,2125.46,2010.51,-3287.7796811099447,-3.450000000000273,-0.164234879680112,2.6900000000000546,1.7100000000000364,7.850000000000364,0,0.6145200204759923,0.5086193213127297,0.5060055870846591,-0.0016423487968011408,-0.0009860570579297567,-0.004603920451848764,0.0030322451048849786,39330.4045,0.19020628175842944,33564.78034916575,0
186,2026-03-31 19:30:00,2097.2,2099.35,2091.0,2095.12,14553.82,2099.6994799777362,2099.6994799777362,2091.0,2095.6674999999996,2099.773,2085.7695000000003,2061.7856,2043.8651,2096.7403697246255,2087.3629220656094,2071.819274235305,2045.7246210937938,11.070962196331493,11.858656498752529,-0.7876943024210359,26.12905537634132,24.269050012089448,15.341134218353309,2102.0299999999997,2080.4,2091.215,2067.985,2077.2531999199255,2077.2531999199255,,64.0,24.0,40.0,34.542897117944676,5.090499999999793,1.161876657257719,0.8571978444957666,0.3046788127619524,0.08631782231994499,26.34178961772945,22.390901143298237,20.527237267591705,1.863663875706532,56.40162729312659,51.69061439000705,53.757049230300126,60.25599290760198,0.32810474099364323,0.42805153053950856,-46.242950769699874,-0.5737444298385137,0.4482756967450826,18.461266866966675,48.82159203370905,2085.1286896380398,0.5313239600963062,0.5705781655425984,-0.03925420544629221,-20.10475216585965,-3.9189771639639623,-16.18577500189569,2126.3444969685906,2085.7695000000003,2045.1945030314102,3.8906501383388905,0.6152249007835765,0.0,0.0,14.811948196883277,13.185884782031495,2103.578166666667,2085.892166666667,2068.206166666667,1.6957731835450567,0.760879603452811,0.0,0.0,2125.46,2080.4,2035.34,4.320707537434031,0.6633377718597414,0.6468933347337152,400773.3099999998,2097.7940700272693,79.62247983263939,81249.14091850702,-243262.59360085317,72045.04426129963,4126.812789595779,1028.0177737616473,-0.04912569309469133,-107686.90449772167,2094.424952380952,2074.405764705882,2082.973905720045,2076.228062169826,2086.1593199168988,2069.3118062970793,2097.11,2106.2559813852813,2097.627995325662,2106.5534134349014,2100.1844238916083,2098.86254562152,2102.7288683807465,2082.293667767144,2054.3074041572722,1,1.0809660098871683,2.173919709369753,0.19760329177304148,2.2256934858106114,0.1770802473033219,False,False,39.23079328339361,45.135869863004494,-5.905076579610885,0.729254045275477,False,False,False,False,False,False,2109.4872787528097,-1,14.36727875280996,14.36727875280996,False,False,False,True,2105.292676240779,2063.2974613752867,2084.295068808033,1.0,0,0,True,2116.41,2087.6,False,False,2098.3318,2081.5491,2067.985,2054.4209,2035.1093,2125.46,2010.51,-3625.3827061525617,-2.0799999999999272,-0.09917985885942818,2.150000000000091,4.119999999999891,8.349999999999909,0,0.44829977617371214,0.37162095064495404,0.4492485499232855,-0.0009917985885943281,-0.0018532546295636498,-0.0030122058578599953,-0.008860609787827878,37589.295999999995,0.3871799035555229,33917.571360687696,0
187,2026-03-31 19:45:00,2095.12,2098.76,2091.6,2095.46,10289.63,2097.683489988868,2098.76,2091.6,2095.2349999999997,2098.598,2088.307,2062.705,2044.3723499999999,2096.4842957797005,2088.0990200596448,2072.746361520195,2046.2195004858954,10.309387556525053,11.548802710307033,-1.2394151537819802,25.872654654057545,23.39897960100253,14.791138773568566,2102.0299999999997,2080.4,2091.215,2067.985,2080.14560792473,2080.14560792473,,60.0,20.0,40.0,30.026781216025757,25.54300000000012,1.132998310444915,0.8799549451977646,0.25304336524715043,0.0845839651282149,26.028937222343636,22.096880665951545,21.139786710035104,0.9570939559164415,56.557323925981365,52.158487322440706,54.275262917238315,56.316860237811625,0.15423718039522225,0.3075532977865905,-45.724737082761685,-0.13534766239337298,1.349906894633738,17.809720113084072,43.377553604948965,2085.6486343005686,0.49456649278994713,0.5553758309920682,-0.06080933820212109,-23.46163738817775,-7.82750920880672,-15.634128179371029,2124.3927229940205,2088.307,2052.221277005979,3.4559787420164447,0.599111219154255,0.0,0.0,14.265380468534493,12.325044098884183,2104.6293333333333,2088.1958333333337,2071.762333333333,1.5739424183954738,0.7210170282248693,0.0,0.0,2125.46,2084.795,2044.13,3.8945423254339486,0.6311324234599776,0.6346042486217093,411062.9399999998,2098.3249366465884,79.6585633517274,70141.90281586339,347.923103170697,23036.81003488687,4128.4826100356595,1028.18460241255,0.0065844412861781046,-106882.12896699553,2095.3478571428573,2075.7263294117647,2083.8657695971847,2077.1896590613346,2092.3386807983225,2069.9161171558526,2095.5246666666662,2103.5506982683983,2096.1264252377578,2105.5190972252153,2099.2541730686485,2098.9788288320456,2103.4577653323704,2084.8044809986936,2054.2403473673908,1,1.0525817820564374,1.918126640974551,0.3168733256802534,2.2256934858106114,0.1770802473033219,False,False,34.54900917214812,41.44383605172245,-6.894826879574332,0.6554689436826282,False,False,False,False,False,False,2109.106550877529,-1,13.646550877528997,13.646550877528997,False,False,False,True,2105.292676240779,2063.2974613752867,2084.295068808033,1.0,0,0,True,2116.41,2087.6,False,False,2098.3318,2081.5491,2067.985,2054.4209,2035.1093,2125.46,2010.51,488.61371501574473,0.3400000000001455,0.01622818740693352,3.300000000000182,3.519999999999982,7.160000000000309,1,0.3425262664924385,0.3525206357380985,0.4015746207196711,0.0001622818740694143,-0.0024706638421441163,-0.0018149166138705652,-0.0055760935075289675,33260.64599999999,0.30936350424462594,31384.56771033337,0
188,2026-03-31 20:00:00,2095.46,2106.0,2095.02,2104.7,13120.83,2096.459244994434,2106.0,2095.02,2100.295,2099.2380000000003,2089.8185000000003,2063.755,2044.9321499999999,2098.1274366237603,2089.6082000542224,2073.999445382148,2046.8013960034489,10.332320387941309,11.30550624583389,-0.9731858578925809,26.147716469403424,25.77682070258315,13.964346803343853,2103.0,2080.4,2091.7,2067.985,2082.864471449246,2082.864471449246,,56.00000000000001,16.0,40.00000000000001,54.53863838935588,17.391499999999724,1.1812045958060695,1.008089030861972,0.1731155649440974,0.08305494418679986,25.688368165680437,22.27120660726745,21.67883537927995,0.5923712279875026,60.66816671178079,63.397872997607344,50.47709923664079,52.836470461393056,0.1804456362349575,0.22092918587460778,-49.52290076335921,0.5772667756209884,2.933912388553867,18.285514832774663,49.520732363077,2086.0825837737516,0.4953116274551628,0.5433629902846872,-0.04805136282952438,-25.261543151322595,-11.314315997309897,-13.947227154012698,2125.991617794866,2089.8185000000003,2053.6453822051344,3.4618430064492105,0.7056983321757194,0.0,0.0,14.030710435067745,12.13289494190073,2105.3488333333335,2090.0258333333336,2074.7028333333337,1.466297665379721,0.9788281233004749,0.0,0.0,2125.46,2088.875,2052.29,3.501260994674899,0.716277162771625,0.6450627354737449,424183.76999999984,2101.842978914079,74.23706029171143,77441.12658502535,446034.2828921593,6263.13892223444,4186.339342781689,1028.18460241255,-0.048417657117433156,-96868.23503256973,2096.9090952380952,2077.373192156863,2085.3539289116716,2078.5651761082677,2094.140248664553,2070.35233920917,2097.1618888888884,2102.121354545455,2099.6806608369375,2106.823704513317,2101.1481977882,2100.479434101142,2103.9612048404906,2087.196708523895,2060.3703126306514,1,0.8907916834212422,1.7523927373633432,0.37204789482646927,2.2256934858106114,0.1770802473033219,False,False,36.47090703826745,38.69749139807316,-2.226584359805713,0.6857581295855144,False,False,False,False,False,False,2109.106550877529,-1,13.3798957897761,13.3798957897761,False,False,False,True,2105.292676240779,2063.2974613752867,2084.295068808033,1.0,0,0,True,2116.41,2087.6,False,False,2098.3318,2081.5491,2067.985,2054.4209,2035.1093,2125.46,2010.51,11041.572785879358,9.239999999999782,0.4409532990369552,1.300000000000182,0.44000000000005457,10.980000000000018,1,0.7120953326807807,0.7222310835775734,0.40769540286628325,0.004409532990369502,0.0035761968338736683,0.0027108017589243527,0.003050088166610898,31222.584499999997,0.42023523068694074,31298.332136935205,0
189,2026-03-31 20:15:00,2104.7,2106.0,2101.1,2102.92,17547.59,2098.377122497217,2106.0,2098.377122497217,2103.68,2100.268,2091.982,2064.7162000000003,2045.4834999999998,2099.0859492990085,2090.8183636856565,2075.133584778927,2047.3597900730663,10.090546163120052,11.062514229291121,-0.971968066171069,26.403131012224595,25.10246439892272,13.599020706615727,2103.0,2080.4,2091.7,2067.985,2085.4202031622913,2085.4202031622913,,52.0,12.0,40.0,58.58792762501023,6.318000000000211,1.098193815355365,0.987138623273499,0.11105519208186598,0.08139655867685777,25.253161533030184,22.056328500967805,22.0570007696612,-0.0006722686933962052,59.50010775299399,60.21835436123162,40.4648705758059,48.40574424322832,0.21270795609283896,0.18246359090767306,-59.5351294241941,-0.18890312781812227,1.3714346314962509,18.391385354719496,51.00372400023366,2086.874733080747,0.48343139288367,0.5313766708044838,-0.04794527792081382,-25.028680326647528,-14.057188863177425,-10.971491463470104,2125.7765809857337,2091.982,2058.187419014266,3.230867281432993,0.6618306793716059,0.0,0.0,13.378516832562912,11.099624235914925,2106.593,2091.9705000000004,2077.348,1.397964263836411,0.8744058813472461,0.0,0.0,2125.46,2088.875,2052.29,3.4976400370557714,0.6919502528358625,0.6588046899484659,406636.1799999998,2103.9970435316286,69.6953130972164,61916.007044308084,84889.1500200318,-5526.851664554511,4171.498885614398,1028.18460241255,-0.023388371650340713,-101380.47246114023,2098.156857142857,2078.9090745098038,2086.608648275124,2079.7829173028545,2095.890315954593,2070.80618847753,2100.185518518518,2101.517370995671,2101.0771831588977,2107.328294496644,2102.0245218471327,2101.4692136152908,2104.344240608042,2089.4696187830614,2065.954281367586,1,0.603164841403127,1.7285573380042367,0.32013491978443764,2.2256934858106114,0.1770802473033219,False,False,38.699065039668355,37.23744363336939,1.461621406298967,0.720873987256822,False,False,False,False,True,False,2109.106550877529,-1,12.5319062107985,12.5319062107985,False,False,False,True,2105.292676240779,2063.2974613752867,2084.295068808033,1.0,0,0,True,2116.41,2087.6,False,False,2098.3318,2081.5491,2067.985,2054.4209,2035.1093,2125.46,2010.51,-6374.4306517592895,-1.7799999999997453,-0.08457262317668768,1.300000000000182,1.8200000000001637,4.900000000000091,0,0.5228534471137946,0.5787990255170219,0.39542342639357553,-0.0008457262317669301,0.0037229371110008014,0.0010806179039821728,0.004922059427894254,30762.395,0.5704234016889778,31434.898988477857,0
190,2026-03-31 20:30:00,2102.92,2107.5,2100.32,2103.73,9686.55,2101.0285612486086,2107.5,2100.32,2103.6175,2099.951,2094.254,2065.7294,2046.01295,2100.014759439207,2091.9921488051423,2076.255012826812,2047.9206876842798,9.850745318452482,10.820160447123396,-0.9694151286709136,26.74972810299906,24.935509268633034,13.059867861659699,2099.25,2080.4,2089.825,2067.985,2087.822590972554,2087.822590972554,,48.0,8.0,40.0,59.97418237754134,-1.6340000000000146,1.0809160305343526,1.056679389312976,0.024236641221376587,0.07963877124338715,24.84785305421383,21.40882949109166,22.206192835448828,-0.7973633443571693,59.87866275820795,61.250091757046576,40.3021978021979,43.74805587154818,0.343440803006182,0.24553146511132629,-59.6978021978021,0.10849651431155632,2.1401694462651384,18.57551586903931,49.12786933892892,2087.180174871358,0.47166726975885626,0.5194347905953584,-0.0477675208365021,-27.62638907259699,-16.77102890506134,-10.85536016753565,2124.6184314289167,2094.254,2063.889568571083,2.899784976312975,0.6560378303506763,0.0,0.0,12.935765630236977,10.539677916498485,2108.587,2094.1515,2079.716,1.3786490614456546,0.8317689030515065,0.0,0.0,2125.46,2088.875,2052.29,3.4938455411807774,0.7030203635369687,0.6602815577508339,416322.7299999998,2103.515024439138,63.307045561360084,54191.73539512114,26684.4232466756,-27989.090225315627,4175.229938388635,1028.5806372250745,-0.006726998372445868,-101866.14906281173,2099.275714285714,2080.43902745098,2087.8316019697577,2080.980271437712,2097.276922400442,2071.120205005764,2103.331222222222,2101.4831432900437,2102.3172604961624,2107.8193924523553,2102.8723744205627,2102.4186003503164,2104.675230463811,2091.6238485808926,2067.9198532308274,1,0.6400643375830709,1.6800203397378954,0.2887027456780159,2.2256934858106114,0.1770802473033219,False,False,40.35094157386368,37.517480705986905,2.8334608678767736,0.74690762635643,False,False,False,False,False,False,2109.106550877529,-1,11.996715589718635,11.996715589718635,False,False,False,True,2105.292676240779,2063.2974613752867,2084.295068808033,1.0,0,0,True,2116.41,2087.6,False,False,2098.3318,2081.5491,2067.985,2054.4209,2035.1093,2125.46,2010.51,1092.7723536082,0.8099999999999454,0.038517870389741186,3.769999999999982,2.599999999999909,7.179999999999836,1,0.45247615618736375,0.5610848588299868,0.3834914312965684,0.00038517870389731534,0.003946627470817754,0.003113675376692937,-0.001504580188903204,30232.794499999996,0.32039876432858366,31708.85276208582,0
191,2026-03-31 20:45:00,2103.73,2111.0,2102.01,2106.81,13937.56,2102.323030624304,2111.0,2102.01,2105.8875,2100.487,2096.9095,2066.7986,2046.5653,2101.3738075513656,2093.339226186493,2077.4532476179174,2048.506650990904,9.796305963588111,10.61538955041634,-0.8190835868282296,27.326574575176917,25.645790117745825,12.397124828303673,2101.0,2080.4,2090.7,2067.985,2090.0808355142008,2090.0808355142008,,44.0,4.0,40.0,78.05132243725947,9.990499999999884,0.9709543568464732,1.098360655737705,-0.12740629889123178,0.07802305385778158,24.37058113829434,20.473584790136645,22.073607507818792,-1.6000227176821475,61.35773071573966,65.24837892314724,68.42713955281404,49.731402643605925,0.49189118428139417,0.34934664779347185,-31.572860447185956,0.359172474241044,2.3572965908594017,19.104138175074603,50.52665201100937,2087.921587169222,0.46875613160484014,0.5092990587972547,-0.040542927192414535,-28.011122037961695,-19.019047531641412,-8.992074506320282,2121.3307452385516,2096.9095,2072.488254761449,2.3292607753030223,0.7027026038862837,0.0,0.0,12.653925228077176,10.318295356998672,2110.938166666667,2096.6461666666664,2082.3541666666665,1.3633201660079963,0.8555777124731733,0.0,0.0,2125.46,2089.3050000000003,2053.15,3.4484082407943664,0.7420826994883127,0.654923764993801,430260.2899999998,2100.7926069644122,54.17696728533409,52582.58531010369,167382.59781482324,-42605.16064269422,4195.635448981724,1028.5806372250745,0.01144770318443258,-100920.44143211143,2100.471523809524,2082.0500313725493,2089.1872018290605,2082.271757865826,2098.445667690416,2071.505297960651,2106.048185185185,2102.1285043290045,2104.55157187422,2108.869224099508,2104.3490236830885,2103.6867686268306,2105.0504737389197,2093.6697833854796,2071.416867907745,1,0.5601154291931637,1.5872435855771432,0.2769747825759935,2.2256934858106114,0.1770802473033219,False,False,43.38003393694258,39.72523689718552,3.6547970397570637,0.7946462410454447,False,False,False,False,False,False,2109.106550877529,-1,11.69604403074675,11.69604403074675,False,False,False,True,2105.292676240779,2063.2974613752867,2084.295068808033,1.0,0,0,True,2116.41,2087.6,False,False,2098.3318,2081.5491,2067.985,2054.4209,2035.1093,2125.46,2010.51,4775.048364318685,3.0799999999999272,0.14640662062146412,4.190000000000055,1.7199999999998,8.989999999999782,1,0.4721472242841066,0.6435064916854045,0.38381650065907674,0.0014640662062146426,0.0010025181736115218,0.005579632670205115,0.0025506198101312716,30270.267499999998,0.4604372921382343,31688.08550673613,0
