id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score
20476831,bear,s13|s23|s28|s18|s31,5,0.0403128679,0.0171728965,0.5722,0.0,-10.6596,30,36.6667,0.048186
f1790aa8,bear,s28|s20|s37|s23|s19|s13,6,0.0403509323,0.015211785,0.1697,0.0,-10.9097,32,34.375,0.045488
a2c35b6b,bear,s28|s19|s13|s23|s22|s18,6,0.0355498539,0.0121328144,0.1279,0.0,-9.0314,30,33.3333,0.04405
5991b0d9,bear,s22|s28|s25|s37|s29|s13,6,0.0510777325,0.0160294623,8.3112,0.0,-9.3506,19,36.8421,0.043973
19cae050,bear,s13|s28|s26,3,0.0551055397,0.0144483716,26.9309,0.0,-3.8883,7,71.4286,0.043448
f978a2e8,bear,s22|s28|s20|s16|s31|s13,6,0.050324454,0.0181641985,4.7923,0.0,-10.1034,22,36.3636,0.043098
2ec0dad4,bear,s31|s37|s17|s22|s13,5,0.0501632656,0.0157846984,2.4279,0.0,-9.7441,28,32.1429,0.043068
01e90637,bear,s13|s22|s17|s31,4,0.0521445011,0.0194342372,3.7981,0.0,-10.2971,22,36.3636,0.041092
c9a35895,bear,s13|s31|s22|s37|s29|s17,6,0.0474756973,0.0179880547,2.9865,0.0,-10.1375,22,36.3636,0.039875
facd0032,bear,s23|s31|s37,3,0.0519985669,0.0155563488,2.9191,0.0,-9.4758,25,32.0,0.039624
63d27c9e,bear,s31|s28|s26,3,0.0316062229,0.0114926259,2.4906,0.0,-6.7147,17,41.1765,0.038538
dad4683d,bear,s22|s13|s28|s16|s23|s19,6,0.0401813726,0.0119251305,0.8762,0.0,-10.2595,29,31.0345,0.038181
69504222,bear,s13|s23|s26,3,0.0482254414,0.0121086015,4.7777,0.0,-9.4599,23,30.4348,0.037736
7e071b49,bear,s22|s16|s13|s37|s28|s31,6,0.0540777941,0.0131518365,5.6724,0.0,-7.5845,20,30.0,0.035974
9b356c27,bear,s28|s17|s31|s19|s23,5,0.0428328479,0.0130100323,0.3521,0.0,-12.8394,33,30.303,0.035507
0a77cf56,bear,s23|s13|s22|s31|s28|s37|s17,7,0.0570276021,0.016016509,4.019,0.0,-7.8855,19,31.5789,0.033119
7181fbeb,bear,s28|s23|s22|s37|s19,5,0.0724037388,0.0169511928,9.6318,0.0,-9.7544,16,31.25,0.032964
35e970fe,bear,s25|s28|s19|s22|s17|s23,6,0.0561699928,0.0174721207,3.2513,0.0,-12.9073,22,31.8182,0.030685
1d3570ef,bear,s31|s23|s13|s28|s37,5,0.0588551019,0.0163880831,3.4134,0.0,-9.3289,20,30.0,0.030267
ac0ebdea,bear,s17|s23|s22,3,0.0581898055,0.0191797663,4.8618,0.0,-12.1414,17,35.2941,0.030228
f762e693,bear,s23|s31|s25|s20|s28|s13,6,0.058935573,0.0192294944,3.059,0.0,-9.9365,18,33.3333,0.029674
949fd144,bear,s37|s17|s23|s13|s28|s31|s19,7,0.0656571869,0.0194010394,4.4046,0.0,-12.1,19,31.5789,0.028901
15cbd8ff,bear,s16|s29|s19|s23|s22|s28,6,0.0560420493,0.0157821981,3.458,0.0,-10.5598,20,30.0,0.028861
d9dd14af,bear,s22|s29|s26,3,0.0548903094,0.0172166189,4.9826,0.0,-7.9997,14,35.7143,0.028861
cb1eaa61,bear,s17|s23|s13|s22|s37,5,0.0610052294,0.0189024717,4.8013,0.0,-13.0907,18,33.3333,0.028776
aec0f6e6,bear,s37|s25|s22|s13|s28|s31,6,0.0521976583,0.0173138172,1.7594,0.0,-9.1697,18,33.3333,0.02863
ac468200,bear,s37|s22|s28|s31|s29|s13,6,0.0731840246,0.0175995189,12.0465,0.0,-9.2827,11,36.3636,0.028474
65ddc60c,bear,s23|s17|s18|s31|s20|s13,6,0.0717298019,0.0188163153,7.1053,0.0,-11.1432,16,31.25,0.028397
d4eb6340,bear,s22|s28|s23,3,0.0624994338,0.017663839,5.7771,0.0,-9.5433,15,33.3333,0.028344
fd43c249,bear,s23|s17|s26,3,0.067749315,0.0186646659,5.7457,0.0,-9.5421,16,31.25,0.028194
6ed418ca,bear,s13|s29|s37|s25|s31|s28,6,0.0502544098,0.0179356075,1.4879,0.0,-13.0608,21,33.3333,0.028043
437deb71,bear,s19|s31|s25|s17,4,0.0622035195,0.0191243999,1.8771,0.0,-13.1572,23,30.4348,0.027297
1b58bafb,bear,s20|s22|s23|s25|s28|s13,6,0.0560068606,0.0194339535,2.4525,0.0,-11.4721,18,33.3333,0.027142
d84be797,bear,s17|s13|s23,3,0.0652725845,0.0192884567,4.8058,0.0,-14.2686,19,31.5789,0.027039
f41ab5ca,bear,s28|s31|s13|s17|s37|s22,6,0.05314439,0.0169037571,1.2014,0.0,-9.5613,19,31.5789,0.026926
58ada7c5,bear,s22|s25|s18|s31|s17,5,0.0665662685,0.0187611305,3.9958,0.0,-13.0567,20,30.0,0.026725
