,time,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,sma_10,sma_20,sma_50,sma_200,ema_9,ema_21,ema_50,ema_200,macd,macd_signal,macd_hist,adx,adx_pos,adx_neg,ichimoku_conversion,ichimoku_base,ichimoku_a,ichimoku_b,psar,psar_up,psar_down,aroon_up,aroon_down,aroon_ind,vortex_pos,vortex_neg,cci,rsi_14,rsi_7,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,williams_r,roc_9,roc_21,ultimate_osc,at_line,at_trend_up,at_trend_down,at_buy_signal,at_sell_signal,at_confirmed_buy,at_confirmed_sell,at_price_above,at_price_below,ce_long_stop,ce_short_stop,ce_direction,ce_buy_signal,ce_sell_signal,ce_is_long,ce_is_short,ce_price_above_stop,ce_price_below_stop,qqe_rsi_ma,qqe_fast_tl,qqe_trend,qqe_long,qqe_short,qqe_is_bull,qqe_is_bear,qqe_rsi_above50,ht_line,ht_trend,ht_atr_high,ht_atr_low,ht_buy_signal,ht_sell_signal,ht_is_bull,ht_is_bear,rmi_rsi_mfi,rmi_positive,rmi_negative,rmi_buy,rmi_sell,rmi_rwma,rmi_band,rmi_above_pmom,rmi_below_nmom,fvg_bull,fvg_bear,fvg_in_bull,fvg_in_bear,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,lsw_bull_sweep,lsw_bear_sweep,lsw_bull_outbreak,lsw_bear_outbreak,ob_bull_created,ob_bear_created,ob_in_bull,ob_in_bear,ob_bull_top,ob_bull_bot,ob_bear_top,ob_bear_bot,smc_sw_bull_bos,smc_sw_bull_choch,smc_sw_bear_bos,smc_sw_bear_choch,smc_sw_trend,smc_int_bull_bos,smc_int_bull_choch,smc_int_bear_bos,smc_int_bear_choch,smc_int_trend,smc_eq_high,smc_eq_low,smc_sw_is_bull,smc_sw_is_bear,smc_int_is_bull,smc_int_is_bear,ict_mss_bull,ict_mss_bear,ict_bos_bull,ict_bos_bear,ict_ms_trend,ict_fvg_bull,ict_fvg_bear,ict_fvg_in_bull,ict_fvg_in_bear,ict_ob_in_bull,ict_ob_in_bear,ict_ob_bull_breaker,ict_ob_bear_breaker,ict_liq_buy_swept,ict_liq_sell_swept,ict_vim_bull,ict_vim_bear,ict_displacement_up,ict_displacement_dn,ict_kz_ny,ict_kz_london_open,ict_kz_london_close,ict_kz_asian,ict_nwog_present,ict_ndog_present,ict_price_in_nwog,ict_price_in_ndog,bb_upper,bb_middle,bb_lower,bb_width,bb_pct,bb_hband_ind,bb_lband_ind,atr_14,atr_7,kc_upper,kc_middle,kc_lower,kc_width,kc_pct,kc_hband_ind,kc_lband_ind,dc_upper,dc_middle,dc_lower,dc_width,dc_pct,obv,vwap,mfi,adi,hull_ma_9,tema_9,vwma_20,wma_20,supertrend,supertrend_direction,tema_21,hull_ma_20,tsi,cmf,wvf,wvf_upper,wvf_lower,wvf_range_high,wvf_range_low,wvf_alert1,wvf_alert2,wt1,wt2,wt_diff,wt1_norm,wt_overbought,wt_oversold,wt_ob_mild,wt_os_mild,wt_cross_up,wt_cross_down,ut_trailing_stop,ut_pos,ut_atr,ut_n_loss,ut_buy,ut_sell,ut_bar_buy,ut_bar_sell,RF_Filter,RF_UpperBand,RF_LowerBand,RF_Trend,RF_BuySignal,RF_SellSignal,IB_IsIB,IB_BoxHigh,IB_BoxLow,IB_GreenArrow,IB_RedArrow,fib_236,fib_382,fib_5,fib_618,fib_786,fib_high,fib_low,delta_normalized,candle_body,candle_range,is_bullish,volume_sma_20,volume_ratio,return_1,squeeze,gainzy_color,gainzy_trend,gainzy_strong_bull,gainzy_any_bull,gainzy_momentum,gainzy_strong_bear,gainzy_any_bear,gainzy_bull_flip,gainzy_bear_flip
257,2024-05-01,60655.9,60820.0,56505.0,58298.5,254425.925,62754.472348297146,62754.472348297146,56505.0,59069.85,63492.58,63851.605,66630.44399999999,49330.905999999995,62411.827118940826,64050.97837107764,64128.917094111275,51867.4534761125,-1439.9897162945708,-916.7358849324582,-523.2538313621126,29.28202177366885,8.761254648139152,29.24324891349645,61825.35,64679.75,63252.55,65227.0,66985.42599999999,56505.0,66985.42599999999,8.0,100.0,-92.0,0.9233265398998793,1.0905216763291716,-258.3419637746579,33.40172566088327,21.1862490460408,16.771243419145502,30.58426052095547,0.1746559485622702,0.2933451676930205,-83.2287565808545,-12.687976540467846,-17.48943469609006,49.96196286270545,63707.94285714286,0,1,0,0,0,0,0,1,60719.17616119373,68235.12383880626,-1,0,0,0,1,0,1,39.53800768514631,37.14105424047679,1,0,0,1,0,0,64336.8,1,66849.27554410613,61824.32445589387,0,0,0,1,39.20814146349688,1,0,0,0,63689.021543682175,840.462,0,0,0,1,1,0,60460.9,57699.0,70144.1,69610.5,0,0,0,1,0,0,0,0,60820.0,56505.0,72919.6,66923.0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67865.82627963825,63851.605,59837.38372036175,12.573595541218573,-0.191678984933839,0.0,1.0,3265.6751347709937,3179.047541923744,67355.59166666666,63791.431666666664,60227.27166666667,11.17441608341391,-0.2705787151343752,0.0,1.0,71281.1,63893.05,56505.0,23.14131336244407,0.12137844221411599,4341438.862000004,62942.30616873689,45.01455725402759,3162038.2177045806,60511.37962962963,59988.07489016519,63481.40139001779,63329.16523809524,52674.02595345519,1,60872.80658601345,62664.98162337664,-14.267343971346735,0.08475313092858135,20.027796727232587,19.244330504569632,7.576352260366891,17.0236272181477,2.417934448197124,True,True,-47.36819946329562,-34.72444080876925,-12.643758654526366,-1.0,False,False,False,False,False,False,61503.387213962946,-1,3204.8872139629457,3204.8872139629457,False,False,False,True,60309.17321291429,63101.668430296464,57516.677995532125,-1.0,0,1,False,60820.0,56505.0,False,True,69832.216,67285.39199999999,65227.0,63168.608,60238.016,73949.0,56505.0,-138999.69306949276,-2357.4000000000015,4315.0,0,144857.81889999998,1.7563837902021595,-0.03886513925273549,0,black,0,0,0,0,0,0,0,0
258,2024-05-02,58298.5,59581.0,56887.3,59030.4,131444.898,60912.16117414857,60912.16117414857,56887.3,58449.299999999996,62718.590000000004,63447.1,66348.39199999999,49490.36149999999,61735.541695152664,63594.56215552513,63928.97524728338,51938.726575852685,-1646.689577702884,-1062.7266234865435,-583.9629542163404,31.039991484189922,8.238519085785786,27.498466142106192,61794.75,64679.75,63237.25,65227.0,66566.20895999999,56505.0,66566.20895999999,4.0,96.0,-92.0,0.9025652259302344,1.1154477563085723,-225.5801722233114,35.93316014838999,27.53340937105706,23.61533210521889,19.75911713700411,0.046042094672097744,0.16907979986005742,-76.38466789478112,-11.095849561280646,-15.717212675885403,50.78864927013991,62417.84285714286,0,1,0,0,0,0,0,1,60186.21815386674,68150.78184613326,-1,0,0,0,1,0,1,38.33639184328814,37.14105424047679,1,0,0,1,0,0,60820.0,1,63334.28778866507,58305.71221133493,0,0,0,1,36.450565696195966,1,0,0,0,63121.38259374661,805.446,0,0,0,0,1,0,60460.9,57699.0,70144.1,69610.5,0,0,0,0,0,0,0,0,60820.0,56505.0,72919.6,66923.0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67686.33860239082,63447.1,59207.86139760917,13.363064986077616,-0.020930810253177015,0.0,1.0,3224.819768001637,3109.71217879178,66700.13999999998,63331.9,59963.659999999996,10.63678809573057,-0.13853822767973725,0.0,1.0,67937.6,62221.3,56505.0,18.019105680165058,0.22089463464128897,4472883.760000004,62620.36744200813,36.96797123282014,3239747.6879740986,58891.89444444445,59090.89233306051,63026.30594927287,62870.002857142856,49047.83835810967,1,60057.26234633429,61518.6248874459,-16.41634035891705,0.13169379603173545,18.777101165787386,19.898868739713937,7.822131934820875,17.0236272181477,2.951324322212665,False,True,-53.08516850773775,-41.429102235857854,-11.656066271879894,-1.0,False,False,False,True,False,False,61503.387213962946,-1,3153.7684925666513,3153.7684925666513,False,False,False,True,60309.17321291429,63101.668430296464,57516.677995532125,-1.0,0,1,True,60820.0,56505.0,False,False,69832.216,67285.39199999999,65227.0,63168.608,60238.016,73949.0,56505.0,35714.63817283461,731.9000000000015,2693.699999999997,1,141742.67234999998,0.9273488062608832,0.012554353885606107,0,black,0,0,0,0,0,0,0,0
259,2024-05-03,59030.4,63343.7,58780.0,62843.7,150514.932,59680.730587074286,63343.7,58780.0,60999.45,62363.17999999999,63394.02999999999,66175.804,49662.175500000005,61957.17335612213,63526.30195956829,63886.41543366443,52047.233774102904,-1485.6733485760342,-1147.3159685044418,-338.3573800715924,30.465830215942294,15.523922642035245,24.79886225637282,60888.65,64679.75,62784.2,65227.0,66163.76060159999,56505.0,66163.76060159999,0.0,92.0,-92.0,0.9806695925941371,1.0544154747508445,-70.10717669121219,47.19507108338541,51.349143655867664,59.27397862332733,33.22018471589724,0.296917445751514,0.1725384963286274,-40.726021376672676,-2.202645228457917,-6.371823809417395,56.72394013694111,62417.84285714286,0,1,0,0,0,0,1,0,57093.726419600076,68150.78184613326,-1,0,0,0,1,0,1,41.28928492585263,37.14105424047679,1,0,0,1,0,0,60820.0,1,63354.781910778416,58285.218089221584,0,0,0,1,40.33573741077356,1,0,0,0,62995.529839846175,766.8612,0,0,0,0,0,0,62512.8,59581.0,70144.1,69610.5,0,0,0,1,0,0,0,0,60820.0,56505.0,72919.6,66923.0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,67635.57968618788,63394.02999999999,59152.48031381211,13.381542981848234,0.4351263051577488,0.0,0.0,3320.454070287234,3317.424724678668,66409.05333333332,63221.21333333333,60033.37333333334,10.084716290375919,0.4407885381114908,0.0,0.0,67198.9,61851.95,56505.0,16.868938605102084,0.5927397862332733,4623398.692000004,62490.84013116051,33.476403730565536,3357281.7202655287,59016.869259259256,60461.730737436,62946.043261830535,62812.53619047619,51177.56507006883,1,60357.3748723287,60800.045177489184,-14.727332218082648,0.17653624003762233,12.426158923130787,19.576724090451272,7.725420598013257,17.0236272181477,2.951324322212665,False,False,-49.05996399803025,-46.50202678249706,-2.5579372155331868,-0.9392729218135155,False,False,False,False,False,False,59548.938356690014,1,3294.761643309986,3294.761643309986,True,False,True,False,60128.20333300686,62929.68947676549,57326.71718924824,-1.0,0,1,False,64499.9,62512.8,True,False,68996.018,66608.991,64679.75,62750.509,60003.793,72854.5,56505.0,125766.0648586616,3813.2999999999956,4563.699999999997,1,138209.17925,1.089037159592278,0.0645989185233371,0,black,0,0,0,0,0,0,0,0
260,2024-05-04,62843.7,64499.9,62512.8,63860.0,83894.05,60340.09029353714,64499.9,60340.09029353714,63429.100000000006,62323.27,63306.085,66062.52799999999,49839.572,62337.73868489771,63556.63814506208,63885.37953430504,52164.77373654964,-1261.5179172250791,-1170.1563582485694,-91.36155897650974,29.385420260528786,17.401370604679254,23.707510274991062,60651.5,64159.5,62405.5,65227.0,65777.41017753599,56505.0,65777.41017753599,0.0,88.0,-88.0,0.9861614922528575,1.023878467524126,20.470250388591992,49.731264562256506,55.85969111328269,68.77752737541967,50.555612701321955,0.5939214487226693,0.3122936630487604,-31.22247262458033,-0.937879084024408,-0.07057339711540792,56.60888255062041,62417.84285714286,0,0,0,0,0,0,1,0,57093.726419600076,68140.47932674538,-1,0,0,0,1,0,1,44.10327814028192,38.52983610227575,1,0,0,1,0,0,60820.0,1,63349.305091670634,58290.694908329366,0,0,0,1,41.60450747388443,1,0,0,0,62860.65685461558,787.4268,0,0,1,0,0,0,62512.8,59581.0,70144.1,69610.5,0,0,0,0,0,0,0,0,60820.0,56505.0,72919.6,66923.0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67430.79380827975,63306.085,59181.37619172026,13.031002654104249,0.5671459520837077,0.0,0.0,3225.2144938381457,3127.378335438858,66277.32833333334,63176.89833333334,60076.46833333334,9.815075072668309,0.610162407580023,0.0,0.0,67198.9,61851.95,56505.0,16.892372984366343,0.6877752737541967,4707292.742000004,62450.34082745069,33.47775037862836,3387143.4592645722,60720.633703703694,61901.93163413479,62803.215421716784,62856.91428571429,54014.363563061954,1,60883.81715226402,60643.76833333333,-12.533980405268554,0.13637611156106919,6.376337982606038,20.06308237071747,6.53930089539891,17.0236272181477,2.951324322212665,False,False,-39.48248753660898,-47.248954876418146,7.766467339809168,-0.7947803474612604,False,False,False,False,True,False,60696.004521021016,1,3163.9954789789876,3163.9954789789876,False,False,True,False,60698.827802118976,63549.89649225516,57847.759111982785,1.0,1,0,False,64499.9,62512.8,False,False,68996.018,66608.991,64679.75,62750.509,60003.793,72854.5,56505.0,42907.51497909385,1016.3000000000029,1987.0999999999985,1,133818.7527,0.6269229708640081,0.01617186766533485,0,green,1,0,1,0,0,0,1,0
261,2024-05-05,63860.0,64630.0,62866.1,63997.8,70925.504,61884.59514676857,64630.0,61884.59514676857,63838.475000000006,62276.590000000004,63335.29,66035.86,50018.0155,62669.750947918175,63596.74376823826,63889.788180018564,52282.51529140985,-1060.5286998734664,-1148.2308265735487,87.70212670008232,28.32046241354212,16.99661907753364,22.750401980691866,60605.15,63923.35,62264.25,64679.75,65406.51377043455,56505.0,65406.51377043455,4.0,84.0,-80.0,0.9651339984682902,1.0278164771197582,30.93255652958381,50.08135694850005,56.49769759691699,70.06611245663422,66.03920615179373,0.8512508877127075,0.5806965940622969,-29.933887543365778,0.3950051767954113,-2.4704772557906205,58.48387454240516,62417.84285714286,0,0,0,0,0,0,1,0,57135.151551743045,67933.64844825696,-1,0,0,0,1,0,1,46.09597107861745,40.451831355073224,1,0,0,1,0,0,60820.0,1,63341.65104075393,58298.34895924607,0,0,0,1,41.813330311092805,1,0,0,0,62857.04065962822,760.9644,0,0,0,0,0,0,62512.8,59581.0,70144.1,69610.5,0,0,0,0,1,0,0,0,60820.0,56505.0,72919.6,66923.0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67470.89016873011,63335.29,59199.68983126989,13.059386540205658,0.5800984105051231,0.0,0.0,3120.834887135421,2932.59571609045,66118.6,63160.62000000001,60202.64,9.366532500789267,0.641512112996031,0.0,0.0,67198.9,61851.95,56505.0,16.884583618390305,0.7006611245663422,4778218.246000004,62407.325787059046,33.54530366689711,3407228.095155496,62886.45592592592,62920.51698057336,62793.73530302947,62922.79190476191,54676.092206755755,1,61375.479587053385,60915.2087012987,-10.683689854757137,0.18353557953984243,5.847210511260252,20.474078393473903,5.394228696306534,17.0236272181477,2.951324322212665,False,False,-30.907465402298413,-43.13377136116885,12.226305958870434,-0.6654115071091082,False,False,False,False,False,False,60973.81406891892,1,3023.9859310810893,3023.9859310810893,False,False,True,False,60957.654169596826,63848.49883075172,58066.809508441926,1.0,1,0,True,64499.9,62512.8,False,False,68996.018,66608.991,64679.75,62750.509,60003.793,72854.5,56505.0,5540.866518053551,137.8000000000029,1763.9000000000015,1,128431.35399999998,0.552244462049353,0.002157845286564486,0,green,1,0,1,0,0,0,0,0
262,2024-05-06,63997.8,65540.0,62669.0,63149.3,141354.736,62861.53507338429,65540.0,62669.0,63839.024999999994,62216.92,63304.14,65930.202,50190.2775,62765.66075833455,63556.06706203478,63860.749427860974,52390.6425024406,-958.6593278757791,-1110.3165268339949,151.65719895821576,26.89478798631014,17.968094813505044,21.24686567223384,61022.5,63923.35,62472.925,64679.75,56505.0,56505.0,72061.7,0.0,80.0,-80.0,0.9532702490812152,1.043208284822012,27.15283979897284,47.87060053381944,51.18315163554659,62.44232052402571,67.0953201186932,0.8774087364390003,0.7741936909581257,-37.55767947597428,-0.4156882905528663,-0.41694460345318785,52.34114657149534,62417.84285714286,0,0,0,0,0,0,1,0,57181.61284484563,67887.18715515437,-1,0,0,0,1,0,1,46.68751423261017,40.99842180998936,1,0,0,1,0,0,60820.0,1,63345.14453034639,58294.85546965361,0,0,0,1,37.10646554105823,1,0,0,0,62829.01867475992,765.2676,0,0,0,0,0,0,62512.8,59581.0,70144.1,69610.5,0,0,0,0,0,0,0,0,60820.0,56505.0,72919.6,66923.0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67435.48728310275,63304.14,59172.792716897246,13.05237629988418,0.48126035051164906,0.0,0.0,3102.98953805432,2923.7963280775284,66148.49333333333,63189.21833333334,60229.943333333336,9.366392172757523,0.4932553863136526,0.0,0.0,67198.9,61851.95,56505.0,16.892891997269047,0.6213168254799472,4636863.510000004,62292.70746165478,26.342330541520866,3313168.851806698,64169.265185185184,63158.937353404464,62744.64520126543,62905.078571428574,55078.43798608018,1,61589.46166105263,61322.42652380953,-9.781270647278602,0.10759888944342502,6.142401636655823,20.629063984832996,4.435696722789137,17.0236272181477,2.951324322212665,False,False,-23.889175412690008,-35.83477308740691,11.9455976747169,-0.5595286273929316,False,False,False,False,False,False,60973.81406891892,1,3008.6873379729805,3008.6873379729805,False,False,True,False,60957.654169596826,63848.49883075172,58066.809508441926,1.0,1,0,True,64499.9,62512.8,False,False,68996.018,66608.991,64679.75,62750.509,60003.793,72854.5,56505.0,-41776.208114231355,-848.5,2871.0,0,126581.01649999998,1.1167135476432204,-0.013258268252971162,0,green,1,0,1,0,0,0,0,0
263,2024-05-07,63149.3,64398.7,62230.0,62314.5,105874.296,63350.280036692144,64398.7,62230.0,63023.125,62107.08,63357.615000000005,65823.614,50353.586500000005,62675.42860666764,63443.19732912252,63800.11219539584,52489.38735316258,-934.5159814060753,-1075.156417748411,140.64043634233576,25.747694871143562,17.051377797430714,21.195625907380336,61022.5,63893.05,62457.775,64679.75,56685.7,56685.7,72061.7,0.0,76.0,-76.0,0.9101263592749853,1.070137184963527,-12.87737892109638,45.73166781599331,46.19533041397265,54.912803062526585,62.47374534772883,0.8268119020376519,0.85182384206312,-45.087196937473415,-1.2335797428549737,-2.2859454653509483,52.603317558912174,62417.84285714286,0,0,0,0,0,0,0,1,57321.730442807195,67747.06955719281,-1,0,0,0,1,0,1,46.368898762650886,40.99842180998936,1,0,0,1,0,0,60820.0,1,63341.58008504293,58298.41991495707,0,0,0,1,33.425915880512036,1,0,0,0,62937.99000492093,734.94,0,0,0,0,1,0,62512.8,59581.0,70144.1,69610.5,0,0,0,0,0,0,0,0,60820.0,56505.0,72919.6,66923.0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67407.85672477403,63357.615000000005,59307.373275225975,12.785335195379519,0.37122805614050114,0.0,0.0,3036.2545710504396,2815.9254240664523,66073.405,63249.43999999999,60425.475,8.929612657440131,0.33446324582634723,0.0,0.0,67198.9,61851.95,56505.0,16.878634083685114,0.54325363057444,4530989.214000004,62146.84189288115,21.120163938291768,3215545.0081624873,64143.76481481482,62891.48204214695,62842.610239492504,62810.82714285714,55078.43798608018,1,61574.65127318485,61633.43976190477,-9.637012515809102,0.0968489969163419,6.79987958718173,20.246774724005615,3.8140533235363456,17.0236272181477,2.951324322212665,False,False,-20.753077190264545,-28.758051385465485,8.00497419520094,-0.5122152346213517,False,False,False,False,False,False,60973.81406891892,1,2924.6886041756825,2924.6886041756825,False,False,True,False,60957.654169596826,63848.49883075172,58066.809508441926,1.0,1,0,False,63405.5,60544.5,False,True,68996.018,66608.991,64679.75,62750.509,60003.793,72854.5,56505.0,-40754.30548289744,-834.8000000000029,2168.699999999997,0,122362.9125,0.8652482507720629,-0.013219465615612602,0,black,0,0,0,0,0,0,0,0
264,2024-05-08,62314.5,63024.5,60850.0,61164.0,105337.308,63186.70251834607,63186.70251834607,60850.0,61838.25,61914.2,63243.56,65807.464,50509.948500000006,62373.14288533412,63235.99757192957,63696.7352465568,52575.70190686245,-996.728277118913,-1059.4707896225116,62.74251250359862,25.2159648290874,16.16105482047233,23.402573322853463,61022.5,62221.3,61621.9,64679.75,56862.786,56862.786,72061.7,0.0,72.0,-72.0,0.9282735789437501,1.1073542982704323,-69.18394358003225,42.88754528051748,39.93760074848061,51.5661317100166,56.3070850988563,0.7130092994081147,0.8057433126282557,-48.4338682899834,-4.173566731789705,-0.1322556943423953,51.50037065869213,62417.84285714286,0,0,0,0,0,0,0,1,57454.68814995232,67614.11185004769,-1,0,0,0,1,0,1,45.20844760415679,40.99842180998936,1,0,0,1,0,0,60820.0,1,63338.1092841925,58301.8907158075,0,0,0,1,32.16176606291724,1,0,0,0,62822.82063033262,761.3412,0,0,0,0,1,0,62512.8,59581.0,70144.1,69610.5,0,0,0,0,0,0,0,0,60820.0,56505.0,72919.6,66923.0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67404.48327321719,63243.56,59082.6367267828,13.158409403952575,0.25010834573836094,0.0,0.0,2974.7006731182655,2724.2932206283876,65956.18000000001,63193.94499999999,60431.71000000001,8.742087552850201,0.13255389204756174,0.0,0.0,67198.9,61851.95,56505.0,16.909073429768966,0.43566893275605745,4425651.906000004,61911.984577639094,21.435986838665897,3140629.3278580494,63099.98666666667,62147.3370766696,62730.26396971393,62601.91142857143,54540.28418747216,1,61290.89348402755,61740.06801731603,-10.335377735871393,0.030575522954161286,8.866666766511463,19.899425307553308,3.5248756403403103,17.0236272181477,2.951324322212665,False,False,-23.36900723993209,-24.729681311296265,1.3606740713641763,-0.5516810029502455,False,False,False,False,False,False,60973.81406891892,1,2849.6697437581142,2849.6697437581142,False,False,True,False,60957.654169596826,63848.49883075172,58066.809508441926,1.0,1,0,False,63405.5,60544.5,False,False,68996.018,66608.991,64679.75,62750.509,60003.793,72854.5,56505.0,-55732.6157065736,-1150.5,2174.5,0,119938.90190000001,0.878258065826097,-0.018462797583226997,0,black,0,0,0,0,0,0,0,0
265,2024-05-09,61164.0,63405.5,60544.5,63035.5,108058.166,62512.47625917304,63405.5,60544.5,62037.375,61834.96000000001,63206.594999999994,65711.164,50675.2325,62505.6143082673,63217.77051993597,63670.80445257418,52679.77949982899,-884.817930146135,-1024.5402177272363,139.72228758110123,24.51689649106876,15.96513946517604,21.79045286240297,61022.5,61851.95,61437.225,64679.75,57036.33028,57036.33028,72061.7,32.0,68.0,-36.0,0.9423184789503206,1.0489298239176361,-37.24546911337051,48.49852643897921,52.22071214045556,72.28002213613725,59.58631896956013,0.7376774285621179,0.7591662100026282,-27.719977863862756,3.923113827344081,-0.6455975323547423,52.98909379585844,62417.84285714286,0,0,0,0,0,0,1,0,57487.98868859085,67580.81131140915,-1,0,0,0,1,0,1,46.305140550900404,40.99842180998936,1,0,0,1,0,0,60820.0,1,63341.53819135057,58298.46180864943,0,0,0,1,38.33494836274251,1,0,0,0,62745.47808540397,765.2976000000001,0,0,0,0,0,0,62512.8,59581.0,70144.1,69610.5,0,0,0,0,0,0,1,0,60820.0,56505.0,72919.6,66923.0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,67361.11440011121,63206.594999999994,59052.075599888776,13.14584150628971,0.4794085688954282,0.0,0.0,2966.579196466961,2743.822760538618,65774.69166666667,63164.90166666666,60555.11166666667,8.263418231132096,0.47520841395923263,0.0,0.0,67198.9,61851.95,56505.0,16.918962332965407,0.6106752447657079,4533710.072000004,61771.681671932885,28.171370281097367,3220738.1604641313,62435.321481481486,62583.73538802798,62634.995029626116,62582.09619047619,53422.59169185245,1,61536.31578254144,61930.33880952381,-9.269644713357707,0.02146499764403878,9.324205522515253,19.19386909503241,3.467309784595506,17.0236272181477,2.951324322212665,False,False,-22.449570488532512,-22.615207582854786,0.1656370943222747,-0.5378097307316256,False,False,False,False,False,False,60973.81406891892,1,2850.802769382303,2850.802769382303,False,False,True,False,60957.654169596826,63848.49883075172,58066.809508441926,1.0,1,0,False,63405.5,60544.5,False,False,68996.018,66608.991,64679.75,62750.509,60003.793,72854.5,56505.0,70685.3749279725,1871.5,2861.0,1,113418.41624999998,0.9527391544757179,0.030598064220783483,0,green,1,0,1,0,0,0,1,0
266,2024-05-10,63035.5,63447.8,60111.0,60789.1,127069.119,62274.92562958652,63447.8,60111.0,61845.85,61848.280000000006,63001.05,65616.22600000001,50813.7135,62162.31144661384,62996.98229085088,63557.796434826174,52760.469256049604,-966.2554881572432,-1012.8832718132378,46.62778365599456,24.042408476980434,14.693790641888299,21.08976668514198,61213.65,61851.95,61532.8,64679.75,57206.403674400004,57206.403674400004,72061.7,28.000000000000004,64.0,-36.0,0.9208795828287175,1.033785068711153,-67.39638734098588,43.03345167248844,40.59494292243702,47.416712783619246,57.087622209924355,0.6837550506834161,0.7114805928845497,-52.583287216380754,4.272151084504745,-4.681629734628732,43.40371587779047,62417.84285714286,0,0,0,0,0,0,0,1,57487.98868859085,67580.81131140915,-1,0,0,0,1,0,1,45.21457759319916,40.99842180998936,1,0,0,1,0,0,60820.0,1,63349.69080943707,58290.30919056293,0,0,0,1,35.346675713424055,1,0,0,0,62516.92488466247,778.8000000000001,0,0,0,0,1,0,62512.8,59581.0,70144.1,69610.5,0,0,0,0,0,0,1,0,60820.0,56505.0,72919.6,66923.0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,67206.56646935314,63001.05,58795.53353064686,13.350623424064011,0.23701803142145,0.0,0.0,2993.0235395764644,2828.5337947473868,65673.14666666665,63014.941666666666,60356.73666666667,8.436745094714942,0.08132618314489079,0.0,0.0,67198.9,61851.95,56505.0,16.97416154175207,0.40061156360167954,4406640.953000004,61631.982655858745,27.659899749051448,3145314.671764958,61653.41444444445,61767.90134964078,62452.48874804371,62351.85857142857,53422.59169185245,1,61194.25707477029,61984.74598701298,-10.026362894823507,-0.032031760402340986,9.973446277761223,19.10495588793292,3.348688332026785,17.0236272181477,2.951324322212665,False,False,-25.774603233576997,-23.086564538076534,-2.688038695500463,-0.5879735231535939,False,False,False,False,False,True,63688.50249244407,-1,2899.402492444073,2899.402492444073,False,True,False,True,60957.654169596826,63848.49883075172,58066.809508441926,1.0,1,0,True,63405.5,60544.5,False,False,68996.018,66608.991,64679.75,62750.509,60003.793,72854.5,56505.0,-85545.45340491322,-2246.4000000000015,3336.800000000003,0,115632.44024999999,1.098905451837509,-0.03563706165573366,0,black,0,0,0,0,0,0,0,0
