,time,open,high,low,close,volume
185,1775656800000,2234.65,2237.23,2234.31,2235.97,3074.45
186,1775656860000,2235.97,2239.0,2235.46,2238.88,396.03
187,1775656920000,2238.88,2240.0,2236.33,2238.39,1152.28
188,1775656980000,2238.39,2238.59,2235.01,2236.54,559.26
189,1775657040000,2236.54,2238.3,2234.41,2234.41,986.01
190,1775657100000,2234.41,2236.4,2232.1,2234.73,1221.41
191,1775657160000,2234.73,2236.5,2232.41,2233.63,1158.66
192,1775657220000,2233.63,2235.6,2233.06,2233.5,1932.5
193,1775657280000,2233.5,2234.07,2225.24,2228.34,6903.82
194,1775657340000,2228.34,2229.41,2220.9,2222.25,9184.29
195,1775657400000,2222.25,2224.31,2221.51,2223.05,3017.78
196,1775657460000,2223.05,2229.48,2219.13,2228.44,8391.44
197,1775657520000,2228.44,2230.55,2227.2,2229.45,1845.72
198,1775657580000,2229.45,2233.0,2229.07,2232.24,1093.69
199,1775657640000,2232.24,2232.67,2230.15,2230.44,1021.63
200,1775657700000,2230.44,2232.93,2229.82,2231.3,1084.93
201,1775657760000,2231.3,2233.56,2230.69,2232.12,989.82
202,1775657820000,2232.12,2232.9,2229.88,2230.69,724.31
203,1775657880000,2230.69,2231.94,2227.01,2227.66,891.72
204,1775657940000,2227.66,2227.86,2223.77,2225.15,2533.48
205,1775658000000,2225.15,2229.16,2224.75,2225.11,1469.65
206,1775658060000,2225.11,2228.21,2224.74,2227.0,879.63
207,1775658120000,2227.0,2229.04,2226.97,2228.3,708.11
208,1775658180000,2228.3,2228.38,2225.42,2225.8,281.26
209,1775658240000,2225.8,2227.22,2223.41,2226.8,1047.53
210,1775658300000,2226.8,2228.61,2225.25,2227.04,947.39
211,1775658360000,2227.04,2227.99,2225.7,2227.94,1787.26
212,1775658420000,2227.94,2228.0,2226.05,2226.62,512.77
213,1775658480000,2226.62,2228.49,2225.79,2226.14,356.17
214,1775658540000,2226.14,2226.83,2224.05,2224.68,552.53
215,1775658600000,2224.68,2226.86,2216.25,2219.12,7490.29
216,1775658660000,2219.12,2219.95,2212.6,2214.01,10709.94
217,1775658720000,2214.01,2214.01,2203.82,2206.78,17672.38
218,1775658780000,2206.78,2209.29,2206.09,2207.71,6359.96
219,1775658840000,2207.71,2210.13,2204.28,2204.67,8846.85
220,1775658900000,2204.67,2209.67,2202.41,2203.62,9264.11
221,1775658960000,2203.62,2208.21,2201.16,2206.39,5042.69
222,1775659020000,2206.39,2210.93,2205.61,2210.51,3112.24
223,1775659080000,2210.51,2211.99,2208.39,2209.77,2258.2
224,1775659140000,2209.77,2210.32,2205.9,2208.42,2159.25
225,1775659200000,2208.42,2210.32,2206.42,2208.85,1951.96
226,1775659260000,2208.85,2209.94,2207.7,2208.88,1289.74
227,1775659320000,2208.88,2210.0,2206.13,2209.95,1340.22
228,1775659380000,2209.95,2210.69,2205.53,2206.74,1792.5
229,1775659440000,2206.74,2206.95,2205.56,2205.65,863.85
230,1775659500000,2205.65,2207.66,2205.26,2206.44,1246.38
231,1775659560000,2206.44,2208.0,2204.62,2204.91,4404.82
232,1775659620000,2204.91,2204.91,2196.0,2198.2,12966.24
233,1775659680000,2198.2,2205.0,2197.2,2204.92,4366.58
234,1775659740000,2204.92,2204.92,2201.54,2203.0,3195.31
235,1775659800000,2203.0,2203.14,2198.82,2200.2,1499.6
236,1775659860000,2200.2,2200.8,2195.59,2195.98,2744.26
237,1775659920000,2195.98,2195.99,2188.8,2192.8,11812.13
238,1775659980000,2192.8,2193.31,2190.72,2192.6,2240.33
239,1775660040000,2192.6,2196.5,2192.4,2194.86,1978.03
240,1775660100000,2194.86,2196.42,2190.76,2191.11,3774.61
241,1775660160000,2191.11,2191.65,2185.62,2190.27,7691.27
242,1775660220000,2190.27,2190.65,2187.45,2189.7,3327.67
243,1775660280000,2189.7,2191.86,2189.07,2191.5,3689.72
244,1775660340000,2191.5,2194.53,2191.22,2194.26,4426.01
245,1775660400000,2194.26,2196.25,2192.0,2193.59,6623.65
246,1775660460000,2193.59,2195.26,2193.46,2193.73,3008.52
247,1775660520000,2193.73,2197.4,2192.94,2196.59,2992.49
248,1775660580000,2196.59,2198.86,2195.57,2196.61,3571.32
249,1775660640000,2196.61,2199.26,2196.26,2198.41,2395.85
250,1775660700000,2198.41,2201.26,2196.7,2196.71,2361.28
251,1775660760000,2196.71,2198.13,2195.42,2197.45,3001.77
252,1775660820000,2197.45,2203.51,2197.45,2203.34,2441.71
253,1775660880000,2203.34,2203.34,2198.0,2198.89,2498.18
254,1775660940000,2198.89,2199.24,2195.94,2196.35,2363.99
255,1775661000000,2196.35,2197.86,2195.0,2197.62,928.54
256,1775661060000,2197.62,2201.0,2197.44,2201.0,1106.43
257,1775661120000,2201.0,2202.0,2199.78,2202.0,1018.66
258,1775661180000,2202.0,2203.0,2201.86,2202.28,936.46
259,1775661240000,2202.28,2204.17,2200.44,2204.17,2148.98
260,1775661300000,2204.17,2205.0,2203.4,2204.06,1355.78
261,1775661360000,2204.06,2204.12,2200.19,2203.54,2212.89
262,1775661420000,2203.54,2203.54,2201.75,2201.98,612.05
263,1775661480000,2201.98,2201.99,2199.74,2200.21,1452.71
264,1775661540000,2200.21,2205.29,2199.69,2204.51,733.78
265,1775661600000,2204.51,2206.52,2203.55,2206.52,2504.59
266,1775661660000,2206.52,2207.81,2203.86,2204.25,1220.41
267,1775661720000,2204.25,2207.81,2204.25,2205.76,1735.07
268,1775661780000,2205.76,2207.45,2204.86,2207.45,370.08
269,1775661840000,2207.45,2207.99,2205.5,2206.71,1977.46
270,1775661900000,2206.71,2206.76,2205.41,2205.66,494.87
271,1775661960000,2205.66,2206.96,2204.67,2206.96,253.9
272,1775662020000,2206.96,2207.4,2204.41,2204.42,596.91
273,1775662080000,2204.42,2205.59,2203.61,2204.12,1350.45
274,1775662140000,2204.12,2205.71,2203.56,2205.44,1205.53
275,1775662200000,2205.44,2205.69,2202.64,2204.64,870.33
276,1775662260000,2204.64,2204.99,2203.9,2204.44,345.16
277,1775662320000,2204.44,2206.86,2203.42,2206.86,889.02
278,1775662380000,2206.86,2206.86,2203.7,2204.22,735.68
279,1775662440000,2204.22,2207.0,2203.61,2206.75,651.89
280,1775662500000,2206.75,2218.91,2206.74,2210.36,31071.91
281,1775662560000,2210.36,2215.66,2209.65,2214.42,4538.23
282,1775662620000,2214.42,2216.56,2213.11,2216.1,7991.54
283,1775662680000,2216.1,2217.02,2213.3,2213.31,7756.27
284,1775662740000,2213.31,2214.14,2211.91,2213.34,1119.91
285,1775662800000,2213.34,2213.35,2211.41,2212.61,1739.39
286,1775662860000,2212.61,2213.63,2211.44,2213.26,637.27
287,1775662920000,2213.26,2214.07,2213.05,2213.75,830.52
288,1775662980000,2213.75,2213.75,2210.43,2210.57,835.87
289,1775663040000,2210.57,2211.0,2208.56,2210.66,1423.97
290,1775663100000,2210.66,2212.49,2210.39,2211.4,619.72
291,1775663160000,2211.4,2212.99,2211.22,2212.98,617.48
292,1775663220000,2212.98,2213.99,2212.74,2213.44,707.84
293,1775663280000,2213.44,2215.49,2212.01,2212.41,828.37
294,1775663340000,2212.41,2214.62,2212.4,2212.67,1032.04
295,1775663400000,2212.67,2214.0,2212.1,2213.76,280.34
