time,open,high,low,close,volume
1692316800000,21.656,22.183,20.852,21.326,10014750.3
1692403200000,21.326,22.175,21.276,21.875,5195750.9
1692489600000,21.875,22.023,21.544,21.756,3140322.6
1692576000000,21.756,21.764,20.268,21.182,9825743.5
1692662400000,21.182,21.261,19.2,20.573,11085031.3
1692748800000,20.573,21.849,20.297,21.713,12012004.3
1692835200000,21.713,21.995,20.63,21.04,9358163.6
1692921600000,21.04,21.047,20.076,20.406,8446482.4
1693008000000,20.406,20.433,20.173,20.275,2811966.8
1693094400000,20.275,20.918,20.234,20.777,4774474.4
1693180800000,20.777,20.786,20.001,20.551,7229959.4
1693267200000,20.551,22.048,20.094,21.77,14833453.8
1693353600000,21.77,21.999,20.571,20.811,8441054.5
1693440000000,20.811,21.082,19.369,19.728,11994697.4
1693526400000,19.728,19.924,19.006,19.322,9027751.2
1693612800000,19.322,19.7,19.113,19.488,4994994.3
1693699200000,19.488,19.648,19.214,19.558,3735245.7
1693785600000,19.558,20.035,19.138,19.518,7498199.5
1693872000000,19.518,20.595,19.019,20.257,13008331.2
1693958400000,20.257,20.387,19.102,19.615,11826635.4
1694044800000,19.615,19.99,19.319,19.902,7525637.6
1694131200000,19.902,20.282,19.341,19.6,7848542.4
1694217600000,19.6,19.6,19.361,19.424,2801368.7
1694304000000,19.424,19.425,17.725,18.218,19815765.9
1694390400000,18.218,18.44,17.312,17.718,25372363.0
1694476800000,17.718,18.85,17.55,17.906,21631149.0
1694563200000,17.906,18.608,17.678,18.391,21845162.3
1694649600000,18.391,19.319,18.374,18.832,17392188.4
1694736000000,18.832,19.527,18.534,19.134,11553710.8
1694822400000,19.134,19.467,18.847,19.11,6868332.7
1694908800000,19.11,19.121,18.603,18.8,5279549.4
1694995200000,18.8,20.148,18.566,19.626,17894058.5
1695081600000,19.626,20.434,19.551,20.016,10948511.2
1695168000000,20.016,20.546,19.768,20.275,12411879.2
1695254400000,20.275,20.285,19.273,19.437,11708324.9
1695340800000,19.437,19.785,19.133,19.418,7468403.4
1695427200000,19.418,19.57,19.276,19.47,3520548.0
1695513600000,19.47,19.673,19.165,19.352,5008265.7
1695600000000,19.352,19.726,19.061,19.383,7179572.1
1695686400000,19.383,19.518,18.816,19.012,7016481.3
1695772800000,19.012,19.463,18.708,19.123,8810917.0
1695859200000,19.123,19.984,19.081,19.95,8794012.5
1695945600000,19.95,20.455,19.835,20.26,8512559.0
1696032000000,20.26,21.787,20.062,21.346,13010638.1
1696118400000,21.346,24.567,21.113,23.869,22508301.7
1696204800000,23.869,24.794,22.859,23.37,26509783.7
1696291200000,23.37,24.835,23.169,23.594,24659821.5
1696377600000,23.594,23.853,22.555,23.109,17362949.6
1696464000000,23.109,23.74,22.475,22.681,14422606.7
1696550400000,22.681,23.786,22.65,23.392,14812235.6
1696636800000,23.392,24.233,23.059,23.28,8442666.6
