time,open,high,low,close,volume
1746057600000,2.1897,2.1964,2.1858,2.1956,13659580.0
1746061200000,2.1957,2.2037,2.1948,2.2007,12131586.1
1746064800000,2.2007,2.2193,2.2,2.2029,22390031.8
1746068400000,2.2029,2.214,2.202,2.2032,13428473.9
1746072000000,2.2033,2.2077,2.196,2.2059,9937700.1
1746075600000,2.206,2.2146,2.2033,2.2109,9350105.2
1746079200000,2.211,2.214,2.1954,2.1957,15170120.8
1746082800000,2.1956,2.2047,2.1918,2.1992,14942381.3
1746086400000,2.1991,2.2105,2.1971,2.2099,11417449.2
1746090000000,2.21,2.218,2.2026,2.214,18019853.3
1746093600000,2.2139,2.2455,2.2133,2.2349,47555220.2
1746097200000,2.2348,2.2394,2.2287,2.2365,18998636.9
1746100800000,2.2364,2.2443,2.2315,2.2374,19475875.8
1746104400000,2.2374,2.2427,2.215,2.2157,34054407.3
1746108000000,2.2158,2.2444,2.2158,2.2429,31615152.6
1746111600000,2.243,2.2559,2.2349,2.2356,37480589.7
1746115200000,2.2356,2.2522,2.2355,2.2405,18940169.2
1746118800000,2.2405,2.2459,2.2268,2.2338,19255886.2
1746122400000,2.2337,2.2346,2.221,2.2326,16530408.6
1746126000000,2.2327,2.2329,2.2157,2.2172,16527782.8
1746129600000,2.2172,2.2244,2.2095,2.2145,21733193.2
1746133200000,2.2145,2.2275,2.2145,2.221,7733119.9
1746136800000,2.221,2.2258,2.213,2.2149,8731154.0
1746140400000,2.2149,2.2176,2.2083,2.2114,11041970.6
1746144000000,2.2113,2.2219,2.2066,2.216,16903299.8
1746147600000,2.216,2.2244,2.2115,2.2155,14076504.2
1746151200000,2.2155,2.2299,2.211,2.2267,12048002.2
1746154800000,2.2268,2.2331,2.223,2.2235,11325116.3
1746158400000,2.2236,2.2319,2.22,2.2233,10514795.3
1746162000000,2.2234,2.2296,2.2078,2.2112,18332724.3
1746165600000,2.2111,2.2161,2.2024,2.2098,22859072.0
1746169200000,2.2097,2.213,2.1903,2.1937,32188918.7
1746172800000,2.1938,2.215,2.1928,2.2123,18768468.0
1746176400000,2.2123,2.2132,2.2038,2.2079,10560849.0
1746180000000,2.2078,2.2155,2.2072,2.2112,10881851.4
1746183600000,2.2112,2.2192,2.2112,2.2142,11726900.2
1746187200000,2.2143,2.2218,2.2047,2.2216,25225882.9
1746190800000,2.2215,2.2227,2.2104,2.2167,22762288.7
1746194400000,2.2168,2.2402,2.2166,2.2333,38107051.3
1746198000000,2.2334,2.2368,2.2078,2.2156,29235721.0
1746201600000,2.2156,2.2356,2.2155,2.2253,24489938.0
1746205200000,2.2253,2.2253,2.209,2.2132,22558383.4
1746208800000,2.2132,2.2178,2.2089,2.2113,14626312.7
1746212400000,2.2113,2.2113,2.1981,2.2077,18198053.2
1746216000000,2.2078,2.2153,2.2003,2.214,11050330.0
1746219600000,2.214,2.2145,2.1961,2.2018,8973304.7
1746223200000,2.2019,2.204,2.1935,2.1982,10582919.0
1746226800000,2.1981,2.2088,2.197,2.2083,10500291.4
1746230400000,2.2083,2.2126,2.2003,2.2054,11406351.0
1746234000000,2.2054,2.207,2.1958,2.2015,9794495.6
1746237600000,2.2015,2.2195,2.2013,2.2177,12797061.4
1746241200000,2.2177,2.2191,2.21,2.2115,10789683.9
1746244800000,2.2114,2.218,2.2098,2.2166,5931438.9
1746248400000,2.2165,2.2169,2.209,2.2112,5268486.1
1746252000000,2.2111,2.2115,2.2023,2.2034,8470768.6
1746255600000,2.2033,2.2043,2.1989,2.2023,11026997.7
1746259200000,2.2024,2.2064,2.1967,2.2027,8938284.8
1746262800000,2.2028,2.2033,2.1923,2.1983,10726120.7
1746266400000,2.1982,2.1983,2.1825,2.1838,18141306.5
1746270000000,2.1839,2.1926,2.1824,2.1871,10904125.9
1746273600000,2.1872,2.1986,2.187,2.1959,11197309.5
1746277200000,2.1959,2.2025,2.195,2.2015,11064902.3
1746280800000,2.2015,2.2136,2.1971,2.2106,18705581.8
1746284400000,2.2107,2.2147,2.2054,2.2087,17103901.1
1746288000000,2.2088,2.2105,2.194,2.1998,16803126.2
1746291600000,2.1999,2.2,2.1744,2.1898,36176486.7
1746295200000,2.1899,2.1958,2.1783,2.1815,14830958.7
1746298800000,2.1815,2.1946,2.178,2.1925,9378234.5
1746302400000,2.1924,2.195,2.1868,2.1916,7134125.7
1746306000000,2.1915,2.1986,2.1815,2.1904,10781006.4
1746309600000,2.1905,2.196,2.1854,2.1931,6990081.0
1746313200000,2.1931,2.1951,2.1832,2.186,9448005.1
1746316800000,2.186,2.1959,2.1833,2.1867,9786918.0
1746320400000,2.1867,2.2038,2.1838,2.2027,16641756.4
1746324000000,2.2026,2.2182,2.1946,2.2002,24568822.8
1746327600000,2.2001,2.2033,2.1888,2.1977,15199999.6
1746331200000,2.1977,2.2051,2.1905,2.1966,9740512.7
1746334800000,2.1966,2.2121,2.1956,2.2072,14519224.2
1746338400000,2.2071,2.2116,2.2008,2.2086,9655043.5
1746342000000,2.2085,2.2113,2.202,2.2103,8502473.3
1746345600000,2.2102,2.2107,2.1904,2.1908,16034108.0
1746349200000,2.1908,2.1908,2.1766,2.1787,26340325.5
