time,open,high,low,close,volume
1692316800000,26610.1,26820.0,25572.9,26040.5,183621.321
1692403200000,26040.5,26263.3,25785.7,26088.8,64301.32
1692489600000,26088.8,26307.0,25940.2,26176.5,50738.24
1692576000000,26176.5,26279.7,25794.2,26112.9,82183.661
1692662400000,26112.9,26127.4,25267.3,26044.0,118180.893
1692748800000,26044.0,26823.8,25801.0,26422.9,152407.643
1692835200000,26422.9,26573.6,25834.0,26161.6,109799.866
1692921600000,26161.6,26301.3,25755.0,26045.9,104937.761
1693008000000,26045.9,26115.0,25974.3,26008.5,24080.421
1693094400000,26008.5,26170.0,25957.3,26085.4,53404.483
1693180800000,26085.4,26243.5,25842.0,26102.4,79527.366
1693267200000,26102.4,28140.8,25910.9,27702.6,276545.164
1693353600000,27702.6,27756.2,26969.5,27282.7,122130.804
1693440000000,27282.7,27627.5,25627.2,25924.1,230575.976
1693526400000,25924.1,26145.0,25305.4,25793.7,148689.968
1693612800000,25793.7,25975.0,25742.5,25857.7,33745.877
1693699200000,25857.7,26133.0,25783.0,25959.9,47583.256
1693785600000,25959.9,26089.0,25616.3,25811.9,65625.431
1693872000000,25811.9,25900.0,25542.0,25781.9,60842.836
1693958400000,25781.9,26052.4,25342.4,25749.5,93493.249
1694044800000,25749.5,26450.0,25601.7,26245.2,99199.976
1694131200000,26245.2,26436.3,25631.9,25896.9,92708.169
1694217600000,25896.9,25939.8,25784.8,25889.7,17249.297
1694304000000,25889.7,26020.0,25543.1,25826.4,55650.038
1694390400000,25826.4,25890.0,24853.4,25154.7,172002.657
1694476800000,25154.7,26584.0,25122.0,25825.0,219432.334
1694563200000,25825.0,26397.0,25740.5,26207.8,126346.889
1694649600000,26207.8,26863.2,26105.5,26510.0,128898.613
1694736000000,26510.0,26890.9,26204.8,26588.9,93787.138
1694822400000,26588.9,26765.4,26430.0,26550.0,41608.69
1694908800000,26550.0,26609.3,26380.0,26514.6,33314.109
1694995200000,26514.6,27400.0,26350.3,26749.3,184832.863
1695081600000,26749.3,27484.9,26651.1,27193.0,152346.585
1695168000000,27193.0,27383.1,26710.5,27110.6,129859.238
1695254400000,27110.6,27149.9,26363.0,26554.5,132916.233
1695340800000,26554.5,26732.9,26455.3,26565.7,55278.125
1695427200000,26565.7,26620.0,26496.1,26565.6,15215.509
1695513600000,26565.6,26724.9,26079.0,26232.9,52046.107
1695600000000,26232.9,26437.0,25971.3,26287.5,103955.422
1695686400000,26287.5,26382.5,26075.6,26207.4,64863.984
1695772800000,26207.4,26838.7,26087.5,26359.5,137145.594
1695859200000,26359.5,27312.7,26322.0,27010.7,166833.291
1695945600000,27010.7,27238.9,26641.0,26894.7,105074.223
1696032000000,26894.7,27082.0,26876.2,26953.5,27217.005
1696118400000,26953.5,28350.0,26942.9,27979.0,92312.113
1696204800000,27979.0,28591.7,27253.6,27484.1,230561.084
1696291200000,27484.1,27662.0,27150.5,27413.2,105579.967
1696377600000,27413.2,27825.0,27175.6,27764.7,109483.596
1696464000000,27764.7,28115.0,27336.6,27397.3,138162.855
1696550400000,27397.3,28285.0,27132.0,27912.5,169373.774
1696636800000,27912.5,28020.8,27817.5,27942.3,36960.951
1696723200000,27942.3,28077.7,27665.1,27899.0,60590.687
1696809600000,27899.0,27971.5,27250.0,27579.2,127589.173
1696896000000,27579.2,27721.7,27282.3,27378.0,97856.074
1696982400000,27378.0,27465.4,26523.0,26865.5,164050.793
1697068800000,26865.5,26932.0,26540.1,26746.4,83182.287
1697155200000,26746.4,27120.1,26670.2,26846.7,94437.728
1697241600000,26846.7,26978.8,26780.0,26841.6,24675.898
1697328000000,26841.6,27283.1,26800.0,27139.3,58245.981
1697414400000,27139.3,30625.8,27098.0,28480.9,367390.427
1697500800000,28480.9,28600.0,28026.0,28380.7,117600.787
1697587200000,28380.7,28993.7,28125.0,28309.1,115382.253
1697673600000,28309.1,28922.1,28074.0,28696.9,124173.792
1697760000000,28696.9,30260.0,28555.6,29652.7,213127.039
1697846400000,29652.7,30382.0,29450.3,29891.6,100368.078
1697932800000,29891.6,30321.0,29605.9,29978.7,78161.779
1698019200000,29978.7,36743.5,29875.0,33092.9,397499.899
1698105600000,33092.9,35299.9,32843.3,33935.8,318075.969
1698192000000,33935.8,35184.8,33685.0,34505.0,182268.981
1698278400000,34505.0,34845.1,33751.0,34166.1,120771.122
1698364800000,34166.1,34276.3,33350.0,33911.0,106620.956
1698451200000,33911.0,34592.7,33881.0,34097.4,54426.813
1698537600000,34097.4,34795.0,33936.1,34535.8,64826.587
1698624000000,34535.8,34913.2,34026.4,34501.6,100478.788
1698710400000,34501.6,34761.0,34041.4,34667.1,94084.316
1698796800000,34667.1,35749.8,34058.0,35442.4,196036.327
1698883200000,35442.4,36084.2,34295.7,34958.5,188074.069
1698969600000,34958.5,34959.7,34131.7,34720.1,159625.647
1699056000000,34720.1,35279.0,34588.2,35075.0,67541.282
1699142400000,35075.0,35449.0,34415.8,35035.8,114892.324
1699228800000,35035.8,35310.9,34750.0,35072.9,89574.04
1699315200000,35072.9,35927.9,34526.6,35424.5,147118.124
1699401600000,35424.5,36187.7,35075.0,35641.7,142056.786
