time,open,high,low,close,volume
1776862800000,2403.7,2414.84,2400.86,2408.43,37144.73
1776864600000,2408.43,2422.64,2399.72,2416.33,64521.61
1776866400000,2416.33,2423.64,2407.76,2410.08,31627.35
1776868200000,2410.08,2411.19,2390.52,2401.74,57581.39
1776870000000,2401.74,2402.59,2389.05,2397.59,32986.13
1776871800000,2397.59,2412.99,2393.2,2402.54,38213.16
1776873600000,2402.54,2412.69,2390.99,2392.65,28808.41
1776875400000,2392.65,2395.0,2382.04,2384.84,35773.02
1776877200000,2384.84,2396.42,2384.84,2390.81,20102.65
1776879000000,2390.81,2401.65,2390.01,2397.76,19854.12
1776880800000,2397.76,2403.51,2395.0,2396.67,17753.14
1776882600000,2396.67,2403.46,2393.4,2395.69,19375.76
1776884400000,2395.69,2406.27,2387.28,2403.47,28708.93
1776886200000,2403.47,2404.63,2389.93,2396.22,23513.18
1776888000000,2396.22,2401.29,2389.85,2396.35,18377.63
1776889800000,2396.35,2397.94,2389.0,2390.31,16419.55
1776891600000,2390.31,2396.92,2390.12,2395.33,6371.04
1776893400000,2395.33,2404.8,2395.33,2401.13,8967.78
1776895200000,2401.13,2404.18,2394.57,2395.74,6434.56
1776897000000,2395.74,2399.64,2392.5,2398.64,7952.62
1776898800000,2398.64,2399.35,2378.02,2384.72,30181.73
1776900600000,2384.72,2384.73,2372.01,2372.85,26499.4
1776902400000,2372.85,2377.81,2340.97,2372.33,108143.85
1776904200000,2372.33,2381.3,2366.67,2371.53,28123.31
1776906000000,2371.53,2371.53,2359.03,2361.57,16446.69
1776907800000,2361.57,2369.18,2359.37,2365.44,15185.39
1776909600000,2365.44,2365.65,2346.22,2353.96,44556.9
1776911400000,2353.96,2356.4,2342.5,2350.6,28535.28
1776913200000,2350.6,2352.24,2335.2,2337.86,27550.62
1776915000000,2337.86,2344.94,2330.0,2340.05,41326.51
1776916800000,2340.05,2344.84,2335.81,2342.27,17316.02
1776918600000,2342.27,2347.8,2342.16,2346.55,11377.76
1776920400000,2346.55,2351.74,2345.0,2345.35,15184.18
