time,open,high,low,close,volume
1777762800000,84.42,84.42,84.25,84.33,18856.7
1777763700000,84.33,84.44,84.32,84.43,13803.6
1777764600000,84.43,84.47,84.32,84.33,19685.3
1777765500000,84.33,84.45,84.19,84.23,88187.3
1777766400000,84.23,84.27,83.93,83.96,79901.7
1777767300000,83.96,84.1,83.72,84.1,152279.2
1777768200000,84.1,84.16,84.01,84.04,28631.2
1777769100000,84.04,84.06,83.91,84.06,19401.8
1777770000000,84.06,84.06,83.76,83.95,30822.9
1777770900000,83.95,83.98,83.75,83.83,35762.9
1777771800000,83.83,83.83,83.67,83.73,19242.3
1777772700000,83.73,83.79,83.69,83.7,20807.2
1777773600000,83.7,83.78,83.56,83.65,46604.5
1777774500000,83.65,83.68,83.56,83.56,21064.6
1777775400000,83.56,83.67,83.56,83.6,12192.5
1777776300000,83.6,83.68,83.59,83.63,18632.9
1777777200000,83.63,83.63,83.54,83.54,15588.8
1777778100000,83.54,83.61,83.53,83.59,13403.6
1777779000000,83.59,83.69,83.56,83.57,19247.1
1777779900000,83.57,83.65,83.54,83.6,22001.5
1777780800000,83.6,83.65,83.53,83.57,27855.5
1777781700000,83.57,83.63,83.55,83.63,12409.4
1777782600000,83.63,83.69,83.62,83.64,26931.3
1777783500000,83.64,83.67,83.6,83.64,30197.0
1777784400000,83.64,83.78,83.63,83.75,27802.1
1777785300000,83.75,83.78,83.68,83.72,21739.3
1777786200000,83.72,83.74,83.61,83.61,19981.7
1777787100000,83.61,83.7,83.59,83.7,9517.2
1777788000000,83.7,83.7,83.58,83.59,22136.7
1777788900000,83.59,83.62,83.53,83.57,30372.6
1777789800000,83.57,83.63,83.56,83.63,10253.1
1777790700000,83.63,83.82,83.61,83.69,44084.6
1777791600000,83.69,83.93,83.68,83.78,41985.7
1777792500000,83.78,83.93,83.78,83.86,18082.0
1777793400000,83.86,83.96,83.86,83.87,18328.2
1777794300000,83.87,83.94,83.8,83.82,23380.0
1777795200000,83.82,83.94,83.82,83.92,11423.0
1777796100000,83.92,84.0,83.79,83.81,55378.4
1777797000000,83.81,83.88,83.76,83.87,10788.0
1777797900000,83.87,83.9,83.83,83.84,5879.5
1777798800000,83.84,83.92,83.82,83.9,15660.4
1777799700000,83.9,84.01,83.86,83.96,32757.0
1777800600000,83.96,84.0,83.86,83.96,207683.9
1777801500000,83.96,84.0,83.91,84.0,16606.9
1777802400000,84.0,84.0,83.86,83.95,18304.6
1777803300000,83.95,83.96,83.85,83.87,30272.6
1777804200000,83.87,83.97,83.87,83.87,24914.2
1777805100000,83.87,83.88,83.74,83.75,21890.8
1777806000000,83.75,83.91,83.67,83.83,39498.7
1777806900000,83.83,83.86,83.78,83.8,5757.7
1777807800000,83.8,84.08,83.8,84.01,97649.6
1777808700000,84.01,84.13,83.87,83.87,56548.7
1777809600000,83.87,84.18,83.87,84.12,47596.6
1777810500000,84.12,84.12,84.01,84.06,16082.4
1777811400000,84.06,84.08,84.0,84.06,15483.1
1777812300000,84.06,84.11,84.0,84.04,10195.2
1777813200000,84.04,84.15,83.99,84.14,27011.0
1777814100000,84.14,84.15,83.96,84.02,29853.0
1777815000000,84.02,84.1,83.93,83.98,15829.7
1777815900000,83.98,84.07,83.92,84.04,13176.1
1777816800000,84.04,84.19,84.03,84.19,20906.2
1777817700000,84.19,84.28,84.09,84.21,64116.4
1777818600000,84.21,84.29,84.18,84.28,23980.2
1777819500000,84.28,84.39,84.2,84.31,36724.2
1777820400000,84.31,84.38,84.2,84.24,27578.1
1777821300000,84.24,84.31,84.19,84.3,15657.7
1777822200000,84.3,84.35,84.13,84.15,16337.8
1777823100000,84.15,84.16,84.06,84.11,20259.8
1777824000000,84.11,84.17,83.96,83.99,52739.0
1777824900000,83.99,84.11,83.93,84.1,29558.4
1777825800000,84.1,84.24,84.08,84.14,15433.0
1777826700000,84.14,84.18,84.08,84.09,5693.7
1777827600000,84.09,84.14,83.95,84.12,19960.4
1777828500000,84.12,84.26,84.12,84.19,50714.5
1777829400000,84.19,84.33,84.17,84.21,52918.7
1777830300000,84.21,84.21,84.13,84.15,7648.5
1777831200000,84.15,84.16,84.08,84.11,8456.3
1777832100000,84.11,84.22,84.05,84.16,7835.9
1777833000000,84.16,84.2,84.09,84.19,8760.2
1777833900000,84.19,84.28,84.17,84.23,11121.0
1777834800000,84.23,84.31,84.21,84.23,4338.7
1777835700000,84.23,84.27,84.21,84.24,4565.7
1777836600000,84.24,84.47,84.24,84.41,33198.6
1777837500000,84.41,84.42,84.31,84.34,6852.3
1777838400000,84.34,84.42,84.31,84.31,17294.9
1777839300000,84.31,84.54,84.29,84.46,45595.9
1777840200000,84.46,84.71,84.4,84.41,134810.0
1777841100000,84.41,84.44,84.21,84.3,36313.4
1777842000000,84.3,84.43,84.2,84.41,29925.1
1777842900000,84.41,84.42,84.25,84.27,13458.5
1777843800000,84.27,84.35,83.81,83.93,81023.3
1777844700000,83.93,84.1,83.77,84.09,61081.7
1777845600000,84.09,84.81,84.09,84.73,190309.6
1777846500000,84.73,84.93,84.43,84.54,109182.2
1777847400000,84.54,84.76,84.42,84.7,20693.2
1777848300000,84.7,84.85,84.57,84.64,53616.4
1777849200000,84.64,84.75,84.43,84.51,28604.1
1777850100000,84.51,84.53,83.93,84.02,101778.4
1777851000000,84.02,84.11,83.91,83.97,149219.0
1777851900000,83.97,83.97,83.82,83.85,82415.0
1777852800000,83.85,83.86,83.57,83.74,126236.9
1777853700000,83.74,83.76,83.3,83.41,115135.3
1777854600000,83.41,83.52,83.35,83.42,160154.2
1777855500000,83.42,83.84,83.42,83.76,49258.4
1777856400000,83.76,83.88,83.59,83.67,30940.4
1777857300000,83.67,83.74,83.4,83.55,154092.3
1777858200000,83.55,84.43,83.54,83.99,202149.6
1777859100000,83.99,84.91,83.97,84.75,268477.8
1777860000000,84.75,85.29,84.75,84.98,442017.4
1777860900000,84.98,85.2,84.7,85.04,199065.3
1777861800000,85.04,85.61,85.03,85.47,336551.4
1777862700000,85.47,85.55,85.23,85.23,65124.0
1777863600000,85.23,85.57,85.17,85.54,70363.3
1777864500000,85.54,85.55,85.21,85.28,38200.8
1777865400000,85.28,85.34,85.08,85.21,39682.6
1777866300000,85.21,85.39,85.15,85.39,36171.0
1777867200000,85.39,85.52,85.35,85.5,93502.2
1777868100000,85.5,85.77,85.47,85.64,173541.3
1777869000000,85.64,85.89,85.64,85.77,112586.6
1777869900000,85.77,85.83,85.66,85.72,39335.0
