id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score
eb0b439c,bull,s9|s68|s21|s58,4,0.0629722129,0.0162335826,37.3965,0.0,-8.2775,30,40.0,0.146852
cf701113,bull,s43|s59|s4|s21|s87,5,0.0472226137,0.0185366148,16.7388,0.0,-12.725,56,39.2857,0.146637
189af967,bear,s17|s81|s52|s76|s99,5,0.0759445055,0.0127873142,35.8948,0.0,-12.6523,38,28.9474,0.146273
d7241b51,bull,s9|s54|s68,3,0.0418669707,0.0143258936,22.7885,0.0,-12.0792,40,42.5,0.145933
0c427b92,bull,s70|s59|s7|s95|s54,5,0.0511016498,0.0153900053,22.2518,0.0,-17.0586,50,36.0,0.145831
acce5c38,bull,s92|s21|s60|s14,4,0.078495322,0.010670025,50.3838,0.0,-6.0334,25,36.0,0.145717
f64ddd97,bull,s21|s48|s64|s14,4,0.0634189522,0.0109149405,39.4776,0.0,-9.9355,31,35.4839,0.145424
d9baa2ee,bull,s82|s21|s33|s59,4,0.0576203448,0.0120427969,39.6372,0.0,-12.0803,30,40.0,0.145385
9d6df729,bear,s17|s61|s26,3,0.0674237834,0.0104094688,30.059,0.0,-17.6785,50,26.0,0.145201
011c46e3,bull,s9|s54|s12|s78|s48,5,0.0561225269,0.0183849231,23.5758,0.0,-18.7817,49,36.7347,0.145199
69d3dbf8,bull,s21|s93|s41|s58|s48,5,0.0709044813,0.0190900079,43.3974,0.0,-7.1972,26,42.3077,0.145039
69aa0a11,bull,s96|s94|s15|s21|s42,5,0.0613849143,0.0199703588,34.4675,0.0,-30.9995,123,33.3333,0.144871
7a8fa4fa,bull,s60|s95|s78|s33,4,0.0783949046,0.0169352066,30.5818,0.0,-10.4406,40,30.0,0.144804
bd257e53,bull,s30|s63|s94,3,0.0731919189,0.0180163868,39.5922,0.0,-16.2272,33,36.3636,0.144393
befd32b6,bull,s21|s58|s68,3,0.0730273293,0.0116325417,44.1728,0.0,-10.3988,29,34.4828,0.144387
ac8d8429,bull,s30|s45|s75|s15|s43,5,0.0596776423,0.0148162314,23.5513,0.0,-14.0328,62,30.6452,0.144042
b43392e4,bull,s34|s94|s54|s84,4,0.0507939846,0.0118549854,20.6002,0.0,-11.5146,50,32.0,0.143857
bad06f5f,bull,s73|s10|s21|s14,4,0.0711815121,0.0141414149,41.4911,0.0,-13.5604,31,35.4839,0.143676
d38dcfb7,bull,s70|s88|s96|s73,4,0.0797049059,0.0184179579,41.5184,0.0,-13.9744,31,35.4839,0.142973
a82e31ed,bull,s69|s39|s21|s59,4,0.0456097568,0.0179781379,32.3199,0.0,-6.7711,27,51.8519,0.142842
80e2ea65,bull,s54|s44|s3|s94,4,0.0659376639,0.0171734836,20.8876,0.0,-11.0531,52,30.7692,0.142699
f0565fd1,bull,s1|s87|s78,3,0.0659860868,0.019287697,23.2534,0.0,-16.1692,55,32.7273,0.142688
2d1f651f,bull,s21|s47|s14|s60,4,0.0607593073,0.0193562979,39.0887,0.0,-6.8129,26,46.1538,0.142676
b141e1f7,bull,s42|s68|s21,3,0.0662067117,0.0199337496,25.3189,0.0,-13.4598,43,34.8837,0.142371
f83a664e,bull,s10|s30|s91|s96,4,0.0750669321,0.0158204281,31.7214,0.0,-20.0759,119,25.2101,0.142288
e786f7cb,bull,s33|s60|s21|s48,4,0.0741144022,0.0186684206,52.6796,0.0,-4.9387,21,47.619,0.142279
3e8f637a,bull,s54|s9|s21,3,0.0450981937,0.016806598,19.5628,0.0,-16.8757,76,38.1579,0.142098
0efc70e8,bull,s75|s21|s78|s39,4,0.0687652528,0.0130352078,34.1083,0.0,-8.1939,34,32.3529,0.142059
ae22d6a1,bull,s39|s91|s63|s78,4,0.0552706412,0.0195799683,27.7947,0.0,-7.7958,33,42.4242,0.141942
a9a580ff,bear,s86|s17|s89|s99|s101,5,0.0709721628,0.0097682809,32.2169,0.0,-18.7441,65,23.0769,0.141866
05d50cc1,bull,s78|s73|s70|s36,4,0.075513853,0.0185132409,29.9155,0.0,-22.4473,57,29.8246,0.141794
9c69d379,bull,s94|s10|s55,3,0.0615375839,0.0187909118,24.4376,0.0,-17.8508,83,32.5301,0.141788
bf163bbe,bull,s36|s92|s1|s78,4,0.0577095288,0.0197239909,21.1289,0.0,-13.779,46,36.9565,0.141724
c6332479,bull,s84|s59|s94|s91|s45,5,0.0520766879,0.0170103497,22.4063,0.0,-15.1693,45,37.7778,0.141706
81c079b1,bear,s80|s89|s86|s56|s77,5,0.0522810637,0.0133558604,32.3245,0.0,-9.9571,32,40.625,0.141633
96127fdf,bear,s61|s101|s97|s86|s51,5,0.076094962,0.0186002031,27.6456,0.0,-19.6508,50,30.0,0.14163
f9b70b05,bull,s59|s54|s10,3,0.0352290557,0.0150684022,20.4855,0.0,-12.2326,37,48.6486,0.141481
0e857051,bear,s99|s52|s29|s86,4,0.0416050222,0.0132447376,15.6201,0.0,-11.0569,51,37.2549,0.141074
a164fcbd,bull,s21|s58|s68|s64,4,0.0628077308,0.011529205,38.974,0.0,-10.3307,30,36.6667,0.140942
dcb3f4ed,bear,s101|s81|s26,3,0.0494138831,0.0159773379,24.8791,0.0,-10.3541,37,40.5405,0.140656
f4faee1f,bull,s14|s2|s21|s95,4,0.0782354339,0.0164792418,43.6476,0.0,-8.4853,27,37.037,0.140533
00cef2d3,bull,s93|s10|s78|s83|s41,5,0.065229208,0.0174887078,23.3424,0.0,-15.0704,65,30.7692,0.140466
91126e78,bull,s34|s42|s21|s75|s30,5,0.0758663705,0.0189569705,34.1396,0.0,-27.8185,79,29.1139,0.140445
bf7d2919,bull,s48|s24|s4|s73|s54,5,0.0454198799,0.0131829776,29.0215,0.0,-9.3022,32,43.75,0.140435
965b7730,bull,s21|s78|s64,3,0.0656038935,0.0167314143,30.0251,0.0,-22.3678,103,29.1262,0.140376
40d7aa49,bear,s77|s86|s89|s57|s101,5,0.053333922,0.0114351256,28.7375,0.0,-10.3048,37,35.1351,0.140186
55917d7b,bull,s59|s43|s34|s94,4,0.0695828072,0.0149663199,29.9396,0.0,-22.6558,51,29.4118,0.140026
b25b5f76,bear,s25|s89|s86,3,0.0773364926,0.0183315635,35.9904,0.0,-16.5071,36,33.3333,0.139997
96f11b83,bull,s9|s47|s32|s63|s54,5,0.0456769265,0.0157663781,28.6166,0.0,-12.9062,33,45.4545,0.139993
7d55db37,bull,s54|s21|s14|s69,4,0.0705393781,0.0175771553,28.0881,0.0,-11.6238,40,32.5,0.139985
39c6ccd7,bear,s29|s28|s101,3,0.0672990915,0.0147872042,33.9158,0.0,-9.0329,34,32.3529,0.139824
49a9dd30,bull,s43|s54|s21,3,0.0562539889,0.0169257164,21.799,0.0,-15.806,69,33.3333,0.139778
50caab9e,bull,s21|s59|s34|s69,4,0.0611575609,0.0118518373,40.2012,0.0,-9.8529,28,39.2857,0.139498
84507102,bull,s15|s30|s68|s36|s54,5,0.0385132741,0.0136887758,14.6841,0.0,-12.075,59,38.9831,0.139461
f6e0c9bc,bull,s78|s38|s53|s58,4,0.0725544593,0.018401665,25.2147,0.0,-13.0803,45,31.1111,0.139456
cf0cc9b7,bull,s68|s35|s10|s46,4,0.0774194231,0.0186019757,27.1913,0.0,-18.9508,55,29.0909,0.139186
9886a754,bull,s41|s47|s78|s11,4,0.0457458102,0.019690634,17.1754,0.0,-17.5409,61,40.9836,0.13903
eb273c51,bull,s21|s92|s96|s7,4,0.0751180444,0.0090009649,44.4258,0.0,-8.7152,28,32.1429,0.138872
279e15de,bull,s60|s73|s21,3,0.0599796608,0.0164500337,35.0638,0.0,-8.3511,29,41.3793,0.138817
d7b19df7,bull,s7|s21|s63,3,0.0739010348,0.0133238127,30.0671,0.0,-20.2332,53,26.4151,0.138814
23dd14f7,bull,s96|s82|s54|s40,4,0.0503943548,0.0140497219,29.7343,0.0,-6.9875,31,41.9355,0.138744
0b2a9f2a,bear,s57|s19|s18|s100|s86,5,0.0770395636,0.01219797,30.1281,0.0,-18.506,53,24.5283,0.138579
07b62973,bear,s85|s99|s17|s101|s51,5,0.076633345,0.0086121513,42.1388,0.0,-10.7766,31,29.0323,0.13846
fec161d1,bull,s59|s33|s4|s21,4,0.0523740136,0.0137373548,25.9302,0.0,-10.7023,38,36.8421,0.138427
5cae3003,bear,s86|s99|s17|s56|s80,5,0.0793732854,0.0154290908,30.1895,0.0,-14.5081,43,27.907,0.138421
6cb61ed9,bull,s87|s43|s94|s33,4,0.0652802447,0.0193146149,26.2321,0.0,-21.6554,64,32.8125,0.1384
3b40b9df,bull,s92|s8|s82|s21,4,0.0703741301,0.0158168332,30.8991,0.0,-11.341,37,32.4324,0.138284
af3993c9,bull,s82|s54|s87,3,0.0488512548,0.0193252492,17.1314,0.0,-15.7708,59,38.9831,0.138162
706a3cdf,bull,s94|s82|s73|s4|s83,5,0.0708956746,0.0188404031,28.2124,0.0,-22.3507,65,30.7692,0.138105
7bca69af,bull,s10|s7|s44|s68,4,0.0607713393,0.0199380701,24.6203,0.0,-19.5937,122,32.7869,0.138061
b11c6036,bear,s101|s19|s86|s98,4,0.0694737926,0.0185249125,42.7064,0.0,-10.7513,26,42.3077,0.138057
1a5541c2,bull,s40|s54|s96|s11,4,0.0589274315,0.0165616283,29.3805,0.0,-9.8856,34,38.2353,0.137748
23443450,bull,s21|s6|s94,3,0.0625516723,0.0146145864,24.1169,0.0,-15.2306,69,28.9855,0.137732
1deeda5c,bull,s73|s11|s1|s78,4,0.0636021285,0.0184120455,23.3247,0.0,-13.0855,44,34.0909,0.137557
ce81f699,bull,s88|s42|s47|s59|s15,5,0.0404799113,0.0196406027,22.2921,0.0,-12.2958,34,50.0,0.137551
d21fd942,bull,s83|s33|s78|s6,4,0.0602645268,0.0196831625,25.5165,0.0,-17.9927,43,37.2093,0.137356
0b6558ae,bear,s76|s98|s52|s101|s86,5,0.0725800432,0.0125980302,27.6502,0.0,-12.7049,45,26.6667,0.137238
071cbbef,bull,s43|s94|s58|s87,4,0.0571031618,0.0155804176,21.907,0.0,-16.2461,55,32.7273,0.137072
071313db,bear,s17|s86|s77|s31|s99,5,0.0766874407,0.0184712805,31.5101,0.0,-12.7319,37,32.4324,0.137005
3dd1579b,bull,s83|s33|s68|s14|s21,5,0.0469333896,0.0171924875,24.8943,0.0,-10.1882,34,44.1176,0.136928
4d1af1e7,bull,s41|s21|s59|s69,4,0.0424874673,0.0130209234,24.4108,0.0,-4.9958,32,43.75,0.1369
cc1f51d1,bull,s48|s2|s14|s54|s21,5,0.0739878303,0.0157367342,28.6832,0.0,-11.2587,40,30.0,0.136765
52b5c7bf,bull,s96|s68|s21|s94|s43,5,0.0769175438,0.0083406544,43.7052,0.0,-32.9453,84,20.2381,0.136699
9afb627a,bull,s21|s59|s24,3,0.0602090129,0.0171413923,32.5771,0.0,-13.8225,33,39.3939,0.136635
ab120c86,bull,s4|s59|s21,3,0.045592205,0.0168420735,15.3265,0.0,-10.0683,46,39.1304,0.136613
3f51e8c0,bull,s7|s42|s54|s68|s83,5,0.0603832389,0.0150673087,30.8497,0.0,-14.0429,36,36.1111,0.136514
99718402,bear,s56|s86|s26,3,0.0674648534,0.0100323794,32.4643,0.0,-13.1613,39,28.2051,0.136491
c05f0b5f,bull,s21|s78|s4|s84,4,0.0522357726,0.0173413159,25.4368,0.0,-8.2236,34,41.1765,0.136412
d596fb70,bull,s92|s4|s78|s96,4,0.0551223841,0.0193570026,21.2098,0.0,-19.8522,54,37.037,0.136394
fad38f5c,bull,s47|s83|s7|s15|s78,5,0.0298367995,0.0161561993,6.3539,0.0,-10.0915,51,47.0588,0.136318
05618af0,bull,s54|s47|s69,3,0.0461348266,0.0192684002,26.5073,0.0,-15.6218,34,47.0588,0.136231
e757af56,bull,s30|s6|s21|s59|s33,5,0.0640476218,0.0145490784,21.8184,0.0,-10.5792,47,29.7872,0.136204
ca787eab,bull,s11|s1|s21|s59|s92,5,0.0630084625,0.0139888383,37.7629,0.0,-8.6345,28,39.2857,0.136083
e3cbd27a,bull,s87|s11|s42|s21,4,0.0593397725,0.0189825815,29.319,0.0,-8.8455,32,40.625,0.136073
aef64ad3,bull,s59|s21|s65,3,0.0529961669,0.0108546741,31.41,0.0,-8.548,32,37.5,0.135997
04839ebe,bear,s52|s17|s99|s80|s76,5,0.078854387,0.0099806013,33.0009,0.0,-13.1145,41,24.3902,0.135981
ebbcc774,bull,s33|s42|s88|s21,4,0.0542091933,0.0199870683,19.6402,0.0,-17.8481,65,36.9231,0.135786
2912bb60,bull,s94|s83|s41,3,0.065017404,0.0196095493,31.3118,0.0,-29.4154,79,32.9114,0.135735
98b4031e,bull,s78|s96|s36|s48,4,0.0518852401,0.0170367139,17.893,0.0,-14.4905,53,35.8491,0.135648
ac93aa4c,bull,s63|s78|s8|s75,4,0.0783757371,0.0184976649,42.1117,0.0,-7.6824,26,38.4615,0.135608
7a7818d6,bull,s70|s21|s63,3,0.0584441425,0.0100131514,30.6767,0.0,-13.1006,38,31.5789,0.135388
f8a58d98,bull,s6|s33|s30|s21,4,0.0761735328,0.0157690161,29.1244,0.0,-13.0785,41,29.2683,0.135355
77d62a80,bull,s94|s59|s91|s8,4,0.0373168658,0.0175698844,9.1733,0.0,-10.2813,51,43.1373,0.135261
07423dba,bull,s9|s32|s63|s54|s68,5,0.0406557082,0.0192697109,24.7771,0.0,-12.0412,31,51.6129,0.135051
1057ff33,bull,s21|s35|s26,3,0.0678314164,0.0153239196,26.3375,0.0,-7.4724,38,31.5789,0.135029
c743185f,bull,s30|s78|s41|s15,4,0.0611529087,0.0196511798,22.2723,0.0,-19.2221,58,34.4828,0.134871
7a8037d8,bull,s84|s78|s24|s73,4,0.0470248132,0.0193303788,36.3295,0.0,-7.2538,23,56.5217,0.134836
578564a1,bull,s91|s83|s68|s8|s94,5,0.0337696227,0.0175478158,8.24,0.0,-11.5417,55,45.4545,0.134698
0822166a,bear,s18|s77|s57|s86|s71,5,0.0739289946,0.0098961755,32.5494,0.0,-17.4133,44,25.0,0.134603
b56bb5cf,bull,s34|s21|s14|s83,4,0.0604332977,0.0183624331,34.3892,0.0,-8.6035,28,42.8571,0.134578
d4cd7259,bear,s17|s99|s26,3,0.0344650315,0.0174549225,13.6936,0.0,-6.2928,37,48.6486,0.134563
3aec9045,bull,s84|s45|s78,3,0.0606151374,0.0199254379,34.4456,0.0,-7.4227,27,44.4444,0.134378
06b25e42,bull,s54|s39|s59|s35,4,0.0358628548,0.0171492011,19.5735,0.0,-13.9529,36,50.0,0.134233
02706719,bull,s78|s43|s24|s63,4,0.0775626279,0.0193649838,26.6044,0.0,-13.1614,42,30.9524,0.134224
7b8aa5f8,bull,s78|s33|s14|s93,4,0.0452923429,0.018656486,16.8937,0.0,-18.55,54,40.7407,0.134147
de4d4433,bear,s16|s56|s86|s62|s99,5,0.0772166101,0.0184206531,30.1596,0.0,-22.0491,46,30.4348,0.134132
03371ebe,bull,s34|s55|s69|s21,4,0.0694845752,0.0196601377,35.5911,0.0,-14.072,31,38.7097,0.134092
b67b6707,bull,s21|s14|s95|s54|s3,5,0.0604442269,0.0176648272,21.8789,0.0,-8.3466,40,35.0,0.133981
fb4fc06b,bull,s88|s21|s44|s47|s10,5,0.0434957711,0.0194831417,13.1255,0.0,-14.8717,50,42.0,0.133887
9916cadf,bull,s88|s44|s9|s54,4,0.0500213739,0.0148942908,16.5775,0.0,-11.3064,49,34.6939,0.133743
3c592f1c,bull,s96|s21|s73,3,0.0441720433,0.0135117057,23.9303,0.0,-6.7945,33,42.4242,0.133723
286a54a9,bull,s87|s84|s34|s58,4,0.049174975,0.018612917,21.3011,0.0,-23.1209,56,39.2857,0.133699
aea6be8c,bull,s21|s59|s35|s33,4,0.0505745313,0.011813737,31.5068,0.0,-6.5915,29,41.3793,0.133627
8de29fab,bull,s1|s21|s59,3,0.0591754203,0.0158096323,32.6875,0.0,-9.4703,30,40.0,0.133403
bfd0a394,bull,s94|s59|s27,3,0.0701031721,0.0198223763,34.4038,0.0,-32.5309,90,31.1111,0.133356
5fc966dc,bull,s54|s95|s21|s15|s82,5,0.0580242224,0.0134962113,29.5652,0.0,-8.433,33,36.3636,0.133355
8c6a2a3f,bull,s96|s33|s55|s21|s45,5,0.0600817513,0.0195407805,17.9178,0.0,-13.2435,49,34.6939,0.133302
e1b6476a,bull,s54|s65|s41|s83|s47,5,0.0454041739,0.0162120761,24.5341,0.0,-11.5024,34,44.1176,0.133268
23451db3,bull,s74|s69|s21|s54,4,0.0688896881,0.0133659515,29.9891,0.0,-14.5167,40,30.0,0.133125
de36cf1e,bull,s60|s78|s21|s14,4,0.0630605489,0.0158465331,22.9833,0.0,-16.4288,63,30.1587,0.133123
268457f0,bull,s87|s73|s14|s7|s54,5,0.0495636055,0.0136448474,23.7463,0.0,-17.7002,44,36.3636,0.132858
e3dbe4c3,bull,s96|s94|s87|s7,4,0.0725618855,0.0168907861,36.805,0.0,-32.5178,101,27.7228,0.132835
f57d61ed,bull,s21|s83|s96,3,0.0503601584,0.0146790076,28.1855,0.0,-8.2658,31,41.9355,0.132526
1f23dcb0,bull,s92|s21|s41,3,0.0605201825,0.018856712,18.5777,0.0,-14.6159,50,34.0,0.132463
82ee3693,bull,s45|s95|s94|s6|s35,5,0.0604137171,0.0193727504,19.1523,0.0,-15.1799,49,34.6939,0.132448
36c2a1d7,bull,s88|s54|s41|s96,4,0.039077401,0.0132024951,14.0597,0.0,-11.6461,73,36.9863,0.132259
73823754,bull,s59|s39|s42|s78,4,0.0590983577,0.0178341193,19.6226,0.0,-15.4946,57,33.3333,0.132006
5e75ab62,bull,s83|s75|s78|s8,4,0.0432385182,0.0199064835,23.7464,0.0,-8.3295,30,50.0,0.131998
d97f6f4c,bear,s52|s86|s97|s101|s23,5,0.0427073804,0.0185816457,16.2426,0.0,-14.8988,44,43.1818,0.131841
7469d675,bull,s34|s92|s21|s58,4,0.0733226801,0.0198568103,46.0105,0.0,-6.9583,22,45.4545,0.131793
2f7df574,bull,s60|s21|s95|s33,4,0.0651981491,0.0198675796,36.8078,0.0,-5.2443,25,44.0,0.131749
2b97575c,bull,s60|s21|s63,3,0.0639232817,0.0175070636,36.6492,0.0,-6.7555,26,42.3077,0.131692
10a2c4f2,bull,s15|s95|s54,3,0.0380263968,0.0165496863,25.9285,0.0,-9.8118,28,53.5714,0.131596
041dea87,bull,s14|s73|s46|s42|s54,5,0.0377660368,0.0149761914,17.0058,0.0,-19.7018,71,40.8451,0.131453
4ef768c4,bear,s71|s19|s86,3,0.0644959691,0.0190583285,32.9763,0.0,-10.9878,30,40.0,0.131365
e377205e,bull,s64|s78|s1|s59,4,0.0580578817,0.0196289665,17.0291,0.0,-14.2121,51,35.2941,0.131362
775081f6,bull,s73|s21|s70|s9,4,0.0572420269,0.0085661017,27.3252,0.0,-12.9318,42,28.5714,0.131224
3356de11,bull,s24|s59|s21|s39,4,0.0609274313,0.0127930046,35.3206,0.0,-9.6159,29,37.931,0.131212
d59f4a22,bull,s45|s21|s58,3,0.0701658281,0.0121518632,34.5879,0.0,-7.8803,31,32.2581,0.131121
630a7bc9,bull,s93|s21|s88,3,0.0679753656,0.0173747984,36.7752,0.0,-10.2748,28,39.2857,0.131115
a5c2d0f1,bull,s5|s87|s21,3,0.0791190551,0.010369643,33.4126,0.0,-6.9542,34,26.4706,0.130696
6d2902ba,bull,s96|s21|s87|s82,4,0.0650263586,0.0141040859,30.5053,0.0,-7.0131,32,34.375,0.130628
c7069fb4,bull,s94|s59|s43,3,0.0683818893,0.018959561,26.0941,0.0,-23.0344,60,31.6667,0.130273
62699bab,bull,s59|s10|s54|s96,4,0.0516759794,0.0163079827,29.7474,0.0,-16.3341,33,42.4242,0.130192
da6c9103,bull,s45|s9|s54|s73|s36,5,0.0489568815,0.0108994269,23.3689,0.0,-7.6575,37,35.1351,0.130172
ba58fe7f,bull,s69|s48|s21,3,0.0641751895,0.0140746326,41.2786,0.0,-4.2336,23,43.4783,0.13011
5f702316,bull,s21|s95|s4|s1,4,0.0708793493,0.0144017445,39.0686,0.0,-8.8247,27,37.037,0.130092
a7cb30e9,bull,s41|s21|s26,3,0.0625049542,0.0179456171,19.5946,0.0,-14.9148,56,32.1429,0.130063
748a4781,bull,s11|s92|s78|s64,4,0.0515220212,0.0175948975,15.2026,0.0,-12.6431,56,35.7143,0.130024
14354107,bull,s63|s47|s60|s21|s14,5,0.0634668584,0.0178206815,35.4201,0.0,-6.3743,26,42.3077,0.12973
82559226,bull,s83|s36|s4|s21,4,0.0770759275,0.0157730916,32.9371,0.0,-6.5111,31,32.2581,0.129573
49c1916a,bull,s73|s10|s21,3,0.0699014635,0.0107133784,31.068,0.0,-14.9776,40,27.5,0.129471
3d086b71,bull,s70|s54|s59,3,0.0341694503,0.016415178,17.6415,0.0,-13.5974,36,50.0,0.129437
94a3f9b4,bull,s83|s9|s21|s96,4,0.0535209013,0.0147777425,31.6561,0.0,-8.0504,28,42.8571,0.129385
56f335ef,bear,s90|s80|s86|s19|s99,5,0.0597157141,0.0188728015,28.4005,0.0,-16.8681,36,38.8889,0.129358
85c8c9e8,bull,s54|s69|s35|s73,4,0.0481042774,0.0129902061,28.5588,0.0,-10.4674,31,41.9355,0.129356
9f16320e,bull,s21|s54|s11|s41,4,0.0440018724,0.0119250465,15.3908,0.0,-11.3668,53,33.9623,0.12935
6d3cc605,bull,s59|s78|s14|s84,4,0.032051495,0.0174082836,19.9157,0.0,-6.7084,28,57.1429,0.129341
c1729bc6,bull,s1|s54|s73,3,0.0437020682,0.0158842697,24.7204,0.0,-13.1644,33,45.4545,0.129196
fde2c0b6,bull,s78|s59|s53|s4,4,0.0506971985,0.0197632887,22.4497,0.0,-11.276,35,42.8571,0.129179
ada975cd,bull,s60|s38|s10|s1,4,0.0750032752,0.0183652125,31.009,0.0,-25.7323,113,27.4336,0.12914
f560c695,bear,s23|s101|s18|s97|s86,5,0.0574127872,0.0190086971,18.3701,0.0,-16.8059,51,35.2941,0.128945
37a3966b,bear,s52|s62|s99|s23|s86,5,0.0438536469,0.0147444185,20.9447,0.0,-13.9174,39,41.0256,0.128781
a2288523,bull,s78|s93|s11,3,0.0425650063,0.0191827541,11.6072,0.0,-13.9284,58,41.3793,0.128781
21d2e763,bull,s78|s33|s96|s47|s15,5,0.0618395495,0.0191656162,33.3767,0.0,-34.3032,110,32.7273,0.128779
2dc4eeeb,bull,s10|s78|s59|s91,4,0.0586859327,0.0196343733,22.733,0.0,-17.6428,43,37.2093,0.128683
cdfd7e3d,bull,s33|s45|s4|s21,4,0.0794539821,0.014056439,31.0222,0.0,-8.6682,35,28.5714,0.128659
ead497a1,bull,s58|s36|s78|s73,4,0.0592834186,0.0193419885,17.8885,0.0,-15.5819,52,34.6154,0.128655
89db58c5,bull,s21|s65|s14|s87,4,0.0770270375,0.0089838279,34.0336,0.0,-9.8851,35,25.7143,0.128535
08b66332,bull,s54|s94|s74|s30,4,0.0425830982,0.0183499602,13.1336,0.0,-14.554,48,41.6667,0.128518
b6c42c3c,bear,s89|s100|s17|s77|s52,5,0.0584266316,0.014689868,27.1016,0.0,-7.5919,33,36.3636,0.128516
5900ada0,bull,s95|s14|s21|s58,4,0.0702430822,0.0139331635,39.3946,0.0,-10.2338,27,37.037,0.128514
3fbf7bb7,bull,s3|s21|s44|s36,4,0.0742019493,0.0194260357,27.403,0.0,-22.4386,94,28.7234,0.128466
cffd09d9,bull,s54|s39|s24|s59|s48,5,0.0347771603,0.0161332541,18.3225,0.0,-11.4813,34,50.0,0.128415
74ca2050,bear,s66|s86|s62|s101|s99,5,0.0625259576,0.0181681393,35.1585,0.0,-14.4968,29,41.3793,0.128343
940c5af0,bull,s87|s96|s21,3,0.0726580909,0.0199642551,23.049,0.0,-9.7664,40,32.5,0.128317
1182571b,bull,s94|s14|s42|s87,4,0.0588804466,0.0196042523,25.1509,0.0,-26.1641,65,35.3846,0.128265
378df022,bull,s87|s54|s15,3,0.043184106,0.0145599926,26.7267,0.0,-11.0625,30,46.6667,0.128232
