id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score
de042182,bear,s23|s100|s37|s28|s81,5,0.0294392605,0.0154275217,8.9881,0.0,-14.9643,41,48.7805,0.112669
5ce60b55,bear,s23|s56|s76|s99|s72,5,0.0289971822,0.0189876369,8.6142,0.0,-9.2313,33,54.5455,0.112464
0c5a223a,bear,s19|s62,2,0.0214965433,0.0132533701,1.8473,0.0,-10.039,43,51.1628,0.112454
61d509ac,bear,s18|s71|s29|s86,4,0.0338522379,0.0122104842,11.1709,0.0,-7.8941,39,41.0256,0.112381
e718dd1e,bear,s62|s81|s86|s72|s100,5,0.0335239735,0.0131459133,11.2638,0.0,-10.5939,39,43.5897,0.112353
68bb1ba1,bear,s51|s23|s81|s99|s28,5,0.0342542558,0.0140214291,15.818,0.0,-9.1073,31,48.3871,0.112289
2fba9be6,bear,s52|s98|s71|s29|s17,5,0.0301272711,0.0189023834,20.8209,0.0,-5.4639,21,66.6667,0.112095
0e376708,bear,s29|s86|s97|s72|s31,5,0.0337618695,0.0183222945,10.826,0.0,-9.5076,34,50.0,0.112051
5b4f217c,bear,s57|s86|s62|s19|s71,5,0.0305818123,0.0154101229,14.5676,0.0,-10.5597,30,53.3333,0.111955
99b0bd46,bear,s72|s90|s86|s50,4,0.0329343259,0.0180081589,10.7886,0.0,-9.5118,34,50.0,0.111941
26cd34b7,bear,s76|s62|s52|s99|s37,5,0.0327369701,0.0152560997,9.6235,0.0,-13.6723,42,45.2381,0.111881
847408cc,bear,s56|s66|s81|s71|s61,5,0.0197392897,0.0111897616,0.2272,0.0,-9.8131,46,50.0,0.111752
73401761,bear,s16|s81|s67|s37,4,0.0180316163,0.0090482165,5.8238,0.0,-5.8195,32,56.25,0.111735
92f8de9b,bear,s51|s81|s20|s99|s66,5,0.0231544498,0.0138276226,7.7746,0.0,-4.9577,30,56.6667,0.111735
82d35164,bear,s62|s99|s89,3,0.0364550759,0.0111302421,16.4204,0.0,-8.4092,34,41.1765,0.111509
a2efd147,bear,s61|s13|s76|s23|s18,5,0.0292013247,0.0185452737,9.0741,0.0,-7.0096,31,54.8387,0.111466
7652d959,bear,s98|s86|s49|s25|s61,5,0.0332232498,0.0152119062,13.4141,0.0,-10.1539,33,48.4848,0.111308
f8c9af2f,bear,s20|s81|s72|s51|s86,5,0.0311072464,0.0172845336,6.359,0.0,-11.9355,42,47.619,0.111289
7db2ff65,bear,s23|s98|s52,3,0.0283156065,0.0135814929,20.7395,0.0,-6.9903,22,63.6364,0.111274
91dd423f,bear,s16|s52|s86|s23|s71,5,0.034388081,0.0164480769,14.4943,0.0,-11.4599,32,50.0,0.111102
86150a06,bear,s52|s81|s20|s13,4,0.0370338497,0.0151093565,25.477,0.0,-10.1796,23,56.5217,0.11083
22398f85,bear,s86|s67|s99|s90|s51,5,0.0246547768,0.0116141732,6.8086,0.0,-7.8161,37,48.6486,0.110802
c1db13d3,bear,s29|s86|s62|s81,4,0.0250872073,0.0108697484,12.7562,0.0,-4.6731,28,53.5714,0.110723
a97a6660,bear,s28|s80|s29|s62,4,0.0217684899,0.0139507529,16.5967,0.0,-5.6967,21,71.4286,0.110705
2a17ddf1,bear,s18|s28|s50|s62,4,0.0241469363,0.0159544556,6.9698,0.0,-7.8926,32,56.25,0.110689
44c72770,bear,s62|s19|s90|s52,4,0.0254764864,0.0108533148,10.4993,0.0,-6.3806,32,50.0,0.110627
0706c23c,bear,s99|s17|s18|s51|s85,5,0.0261343203,0.0161145613,6.4819,0.0,-12.8035,38,52.6316,0.110513
267fabc3,bear,s90|s16|s100|s52|s66,5,0.0389967828,0.0116217343,13.856,0.0,-9.7615,39,38.4615,0.110389
483526ff,bear,s28|s52|s29|s71|s98,5,0.0296643682,0.0118971348,16.5798,0.0,-5.2318,26,53.8462,0.110324
cd874e96,bear,s52|s16|s62|s28|s23,5,0.0288754862,0.0107196277,11.6889,0.0,-8.7647,35,45.7143,0.110323
126936dd,bear,s72|s62,2,0.0278795463,0.0175270498,4.5029,0.0,-12.4925,41,51.2195,0.110038
c62a3f85,bear,s25|s51|s62|s86|s17,5,0.0247387609,0.0162856547,8.2835,0.0,-10.0307,32,56.25,0.109947
bec56a3e,bear,s98|s37|s86|s23|s101,5,0.0251530625,0.0143714649,4.4144,0.0,-10.1018,40,50.0,0.109882
388b59a6,bear,s37|s51|s28|s99|s13,5,0.0287262084,0.0093014725,6.8838,0.0,-11.5422,54,38.8889,0.109575
1084becc,bear,s98|s16|s86|s52,4,0.0253396319,0.0163901593,11.5081,0.0,-7.0482,27,59.2593,0.109439
c30bdb11,bear,s19|s90|s62|s86|s76,5,0.0198584685,0.0112466619,5.502,0.0,-6.618,33,54.5455,0.109422
b8bf25e6,bear,s16|s71|s81|s50|s99,5,0.0230758165,0.0133401968,-0.8757,0.0,-10.3841,50,48.0,0.109345
dfb273ae,bear,s51|s86|s100|s19|s62,5,0.0301694059,0.0103871954,16.1507,0.0,-6.9969,29,48.2759,0.109295
8254805d,bear,s52|s101|s86|s23,4,0.0247429256,0.0160350098,1.7367,0.0,-9.1731,41,51.2195,0.109131
4a6fc07f,bear,s99|s77|s71|s13|s86,5,0.0328225054,0.0164329216,15.1291,0.0,-8.8892,28,53.5714,0.108955
050bcc52,bear,s49|s62|s18|s80,4,0.0281555271,0.009836174,11.8526,0.0,-9.6356,35,45.7143,0.108953
f5b76d6c,bear,s18|s98|s31|s72,4,0.0228740947,0.0148988224,2.7701,0.0,-12.8586,42,52.381,0.108904
6359e317,bear,s81|s61|s49|s56,4,0.0253217822,0.0131383085,7.4281,0.0,-9.5044,35,51.4286,0.10884
b1b5ac4a,bear,s90|s100|s56|s99|s86,5,0.0247295496,0.0120452724,2.0138,0.0,-10.7495,48,45.8333,0.108774
2c65c74c,bear,s76|s80|s100|s29,4,0.0180907953,0.010859677,10.6655,0.0,-5.3939,24,66.6667,0.108711
a2c4678c,bear,s89|s86|s77|s16,4,0.0318488073,0.0139709261,13.7779,0.0,-7.9984,30,50.0,0.10867
bf4dc82f,bear,s31|s86|s76|s18,4,0.0310342263,0.0180785179,15.5525,0.0,-8.789,26,57.6923,0.108638
3b987927,bear,s31|s99|s16|s90|s28,5,0.0253529843,0.0131322746,4.6707,0.0,-12.819,44,47.7273,0.108599
df5c285e,bear,s13|s86|s62|s97|s29,5,0.0269934014,0.0153574765,9.9857,0.0,-6.3711,30,53.3333,0.108498
af84609a,bear,s13|s57|s18|s76,4,0.0182075532,0.010055964,1.3116,0.0,-9.0995,40,52.5,0.108358
610d35b5,bear,s37|s57|s89|s16,4,0.0303156655,0.0096333654,10.5771,0.0,-8.823,39,41.0256,0.108355
93fa55e8,bear,s86|s89|s62|s29,4,0.02144445,0.0124414841,9.3239,0.0,-5.0915,28,57.1429,0.108332
033a9983,bear,s17|s62|s86|s100|s31,5,0.0200815346,0.0104533706,10.0178,0.0,-5.7547,27,59.2593,0.108316
cba554d3,bear,s29|s13|s86|s72,4,0.0299138224,0.0160221605,7.3862,0.0,-9.7074,37,48.6486,0.108313
f4c1b6d8,bear,s19|s86|s67,3,0.0253112869,0.0158174458,1.6634,0.0,-11.2073,44,50.0,0.108268
1599e2b7,bear,s52|s76|s56|s67|s81,5,0.0290903729,0.0178623621,11.7689,0.0,-8.7131,29,55.1724,0.108143
2cfa2083,bear,s90|s99|s57|s51|s28,5,0.0315804941,0.019582172,15.3808,0.0,-13.3106,28,57.1429,0.108091
6176f751,bear,s67|s61|s81|s28|s16,5,0.0326624977,0.0170068441,16.9524,0.0,-6.6768,25,56.0,0.10789
90dd26b8,bear,s100|s16|s99,3,0.0256452956,0.0149011889,-0.1029,0.0,-11.0001,51,47.0588,0.107765
02e2dd17,bear,s17|s52|s23|s89,4,0.0297081191,0.0134087395,14.8495,0.0,-4.6359,26,53.8462,0.107655
13011655,bear,s85|s16|s20|s76|s23,5,0.0283303997,0.0186931283,10.1903,0.0,-6.6763,28,57.1429,0.10761
8f1eea5e,bear,s50|s86|s80|s61,4,0.0254971868,0.0155960075,-0.8456,0.0,-9.4461,48,47.9167,0.107548
80384748,bear,s16|s56|s52|s81,4,0.0285271708,0.0139180615,4.5439,0.0,-10.8019,44,45.4545,0.107477
e552447c,bear,s23|s81|s20,3,0.0185316082,0.0101947926,-1.7531,0.0,-10.1127,49,48.9796,0.107397
5c772e96,bear,s37|s99|s100|s81|s23,5,0.0196157824,0.0129677105,-2.2561,0.0,-8.3455,45,51.1111,0.107345
b0b7de72,bear,s23|s90|s86|s16|s22,5,0.0314138307,0.0149193259,14.8047,0.0,-4.7904,26,53.8462,0.107321
2f8b2dc0,bear,s66|s62|s16|s86|s22,5,0.0312341,0.0186621144,17.7504,0.0,-6.7802,23,60.8696,0.107304
c5e18131,bear,s66|s61|s86|s81,4,0.0285923639,0.01725357,7.7611,0.0,-10.6922,35,51.4286,0.107278
44738f65,bear,s51|s29|s99|s13|s86,5,0.0298155344,0.0122686556,6.6087,0.0,-6.613,40,42.5,0.107277
96702137,bear,s67|s86|s98|s29|s25,5,0.0312291503,0.016209383,17.9926,0.0,-7.8296,24,58.3333,0.107271
210318b4,bear,s37|s99|s23|s81,4,0.0185177632,0.0112816131,-3.1497,0.0,-10.0864,52,50.0,0.107142
ac157a3c,bear,s80|s86|s19|s97|s13,5,0.0305326842,0.0198936099,11.5501,0.0,-8.7793,28,57.1429,0.107123
02146942,bear,s28|s86|s52|s23,4,0.0296779026,0.0148351483,3.3283,0.0,-13.8954,51,45.098,0.106921
235525ca,bear,s100|s81|s71|s99|s20,5,0.0256363908,0.0153368105,5.1687,0.0,-7.5025,35,51.4286,0.106717
b6f88007,bear,s86|s66|s99|s28|s37,5,0.0338408644,0.0160936246,9.2937,0.0,-12.9951,39,46.1538,0.106588
117dce0f,bear,s101|s31|s62|s89|s49,5,0.0206115237,0.0122825913,2.2565,0.0,-8.7427,39,51.2821,0.106582
5a73dbb3,bear,s62|s86|s22,3,0.0257625521,0.009610999,9.2718,0.0,-10.3726,37,45.9459,0.106417
c16a1664,bear,s97|s18|s62|s19,4,0.02607162,0.0119367753,4.9742,0.0,-9.6496,42,45.2381,0.106396
6227c2d8,bear,s52|s28|s101|s66,4,0.0256694675,0.0133247201,8.0526,0.0,-8.5672,33,51.5152,0.106296
1e242abc,bear,s86|s16|s13|s62,4,0.0327132242,0.0161561885,12.893,0.0,-8.1507,30,50.0,0.106272
29dcfdb0,bear,s100|s99|s29|s80|s62,5,0.0249706517,0.0151344544,0.7682,0.0,-12.2993,47,48.9362,0.106204
e89763e3,bear,s20|s56|s81|s62|s86,5,0.0274262545,0.016408058,5.6863,0.0,-11.1099,37,51.3514,0.106168
1ec0da6b,bear,s71|s25|s52|s86,4,0.0330523344,0.0192589759,16.855,0.0,-7.0984,24,58.3333,0.10614
a00aa501,bear,s71|s62|s16|s86|s76,5,0.0199729174,0.0125709629,0.2021,0.0,-10.3321,43,51.1628,0.106038
5819c523,bear,s100|s18|s37|s62|s76,5,0.0255537341,0.0158158468,5.8957,0.0,-11.592,36,52.7778,0.105941
d4b0d33f,bear,s71|s86|s51|s29|s99,5,0.0336174086,0.0198874181,13.8031,0.0,-9.0305,28,53.5714,0.105748
42b63e27,bear,s52|s86|s22|s20|s66,5,0.035270878,0.0167863425,20.3432,0.0,-7.0604,23,56.5217,0.105688
f07aa15a,bear,s19|s62|s97|s52,4,0.0193761634,0.0108862071,8.1542,0.0,-4.8946,27,59.2593,0.105684
c16c8419,bear,s99|s66|s28|s90|s71,5,0.0344952781,0.0180879095,16.5512,0.0,-12.7427,28,53.5714,0.105667
9fd5a020,bear,s57|s17|s28|s37|s99,5,0.0343888866,0.0102061981,10.3508,0.0,-12.4594,45,37.7778,0.105623
fae5b53c,bear,s72|s31|s86|s98,4,0.0309473328,0.015955746,15.758,0.0,-6.6223,25,56.0,0.105583
e92677cf,bear,s86|s22|s28|s99,4,0.0194766815,0.0127606426,0.7512,0.0,-11.8054,41,53.6585,0.105423
9db2f8ed,bear,s86|s62|s17|s18,4,0.0321130448,0.0160335456,11.636,0.0,-10.6807,32,50.0,0.105281
60c728c8,bear,s72|s52|s99|s67,4,0.0272018894,0.0179101515,7.9255,0.0,-8.8722,31,54.8387,0.105153
d1bd69bf,bear,s86|s62|s18|s51,4,0.0324529582,0.0170952212,21.1092,0.0,-6.6854,21,61.9048,0.10504
90d08faa,bear,s72|s37|s13|s99,4,0.0297005061,0.019717982,7.06,0.0,-10.9439,34,52.9412,0.104878
1f42b210,bear,s18|s86|s51|s76|s16,5,0.0338694504,0.0182477373,7.8231,0.0,-9.0911,35,48.5714,0.104813
3106728b,bear,s28|s17|s99|s86,4,0.0251766942,0.0156129904,7.5049,0.0,-8.6448,31,54.8387,0.104533
672a9f73,bear,s72|s86|s28|s29,4,0.0244397817,0.0151312556,0.5283,0.0,-11.112,44,50.0,0.104524
860d84ae,bear,s56|s66|s97|s52|s81,5,0.0294757476,0.0167529651,13.0448,0.0,-8.4641,27,55.5556,0.104465
1043534e,bear,s28|s99|s23|s76|s52,5,0.0186076655,0.0121462953,-2.1104,0.0,-14.1047,58,51.7241,0.104417
a98373ab,bear,s20|s86|s81|s66|s99,5,0.0447247795,0.0084545329,19.0651,0.0,-6.6083,34,32.3529,0.104376
2a2953f5,bear,s86|s50|s31|s90|s97,5,0.0297628823,0.0175705404,11.9816,0.0,-7.1109,27,55.5556,0.104361
16c0d84a,bear,s86|s49|s99,3,0.0436551262,0.0112572385,15.9864,0.0,-9.128,36,36.1111,0.104324
63e66dfb,bear,s16|s22|s31|s86,4,0.0324321437,0.019027736,16.3639,0.0,-7.71,24,58.3333,0.104316
20284f3e,bear,s62|s18|s19|s98,4,0.0215490155,0.0131585658,0.5551,0.0,-11.2783,44,50.0,0.104179
083f04ac,bear,s101|s66|s99|s28|s85,5,0.0359718121,0.0159678514,21.508,0.0,-9.7637,23,56.5217,0.104101
cc11d443,bear,s86|s101|s98|s62|s37,5,0.0245536996,0.0147950497,1.2331,0.0,-10.1432,43,48.8372,0.104072
11d3cd5e,bear,s62|s52|s81|s31,4,0.0251027058,0.0115877684,9.6627,0.0,-8.5678,31,51.6129,0.104027
e2c13d64,bear,s56|s37|s97|s81,4,0.0207385436,0.0137901725,4.3833,0.0,-7.9357,32,56.25,0.103985
72780fc5,bear,s86|s29|s51|s99,4,0.0246235792,0.0136418634,3.6512,0.0,-6.6961,37,48.6486,0.103942
a5e5d51c,bear,s16|s52|s13|s81|s98,5,0.0274598627,0.0172866737,6.3251,0.0,-13.0071,37,51.3514,0.103847
0b9d22ed,bear,s67|s61|s89|s23|s101,5,0.0301070064,0.0193777702,8.112,0.0,-9.8716,32,53.125,0.103813
7a2a3d11,bear,s71|s16|s98|s90|s25,5,0.0303847364,0.0189768628,14.7258,0.0,-14.9892,28,57.1429,0.103804
c6eb795a,bear,s99|s52|s66,3,0.0276253698,0.0136041221,4.8006,0.0,-12.5647,44,45.4545,0.103727
bfb281c5,bear,s67|s99|s37|s52,4,0.0211249186,0.0135009988,-1.2726,0.0,-13.7446,52,50.0,0.103676
c00731f8,bear,s81|s31|s62|s52|s23,5,0.0233346463,0.0107450979,6.7898,0.0,-8.2481,34,50.0,0.103642
3abc0f07,bear,s13|s57|s99|s50|s72,5,0.0307545306,0.0181970135,5.3412,0.0,-9.0852,37,48.6486,0.103641
095cd73a,bear,s101|s81|s28|s50|s98,5,0.0359978151,0.0172568424,12.0587,0.0,-12.2193,33,48.4848,0.103641
34aaff71,bear,s99|s28|s37|s71|s51,5,0.0286668989,0.0098767291,6.12,0.0,-12.529,54,38.8889,0.10356
51ae531b,bear,s31|s52|s100|s25|s81,5,0.020451737,0.0120322698,-0.9588,0.0,-12.8022,48,50.0,0.103448
40d26c73,bear,s50|s62|s99|s18,4,0.0293973181,0.0177528386,3.6882,0.0,-11.6524,41,48.7805,0.103432
a10aaf9e,bear,s62|s89|s67|s18|s99,5,0.0293105296,0.0138044616,8.1026,0.0,-7.1917,34,47.0588,0.103368
b557f7aa,bear,s18|s62|s37|s100,4,0.0269916265,0.0148496162,8.7088,0.0,-10.9281,33,51.5152,0.103354
9be28779,bear,s99|s49|s16|s29|s81,5,0.0287865461,0.0182133293,9.5052,0.0,-8.4506,29,55.1724,0.103348
