id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score
500ee2d8,bear,s23|s101|s77|s85,4,0.0435356047,0.0161164702,46.242,0.0,-14.519,76,43.4211,0.271674,6.6497,0.0,-13.5336,23,39.1304,0.047559
af69157b,bull,s73|s92|s91|s33,4,0.0534350842,0.015659354,52.4662,0.0,-11.184,64,39.0625,0.2935,3.7236,0.0,-9.7157,12,33.3333,0.020579
1897565c,bear,s76|s22|s16|s51|s89,5,0.0289472301,0.0184692166,21.8242,0.0,-12.7838,66,54.5455,0.212582,15.8781,0.0,-5.1118,20,65.0,0.097271
06f7a98d,bear,s23|s51|s18|s85|s22,5,0.0412036928,0.0179409411,38.8695,0.0,-12.9947,45,51.1111,0.242844,9.0347,0.0,-8.3301,22,45.4545,0.064905
e3450113,bull,s41|s95|s87|s55,4,0.0703290471,0.0161368043,56.265,0.0,-14.7884,56,33.9286,0.282481,3.3327,0.0,-9.4232,15,26.6667,0.019518
08de1b45,bear,s81|s23|s71|s22|s16,5,0.0452318349,0.0133434101,43.6135,0.0,-7.4698,52,42.3077,0.278968,-0.7078,0.0,-10.1616,20,30.0,0.022674
37007dd6,bear,s72|s89|s13|s97,4,0.0293951034,0.0152166453,21.4571,0.0,-10.2014,62,50.0,0.205224,19.5834,0.0,-4.948,18,66.6667,0.094856
e954541d,bear,s28|s81|s25|s50,4,0.0759761562,0.018396124,63.038,0.0,-13.3742,43,37.2093,0.278345,-1.2882,0.0,-6.9893,13,23.0769,0.011209
f95dd4d0,bear,s13|s85|s20|s89,4,0.0301415887,0.0156081063,23.9801,0.0,-8.0739,54,51.8519,0.227254,11.0492,0.0,-5.8367,15,60.0,0.062006
8ddf9768,bear,s13|s100|s22|s86,4,0.0489644118,0.0195681585,43.5031,0.0,-18.2508,52,46.1538,0.257721,-0.025,0.0,-9.1652,20,35.0,0.030962
a9793ecc,bear,s76|s50|s22|s81|s23,5,0.0619581039,0.0183860806,52.7537,0.0,-9.0734,43,41.8605,0.266063,4.4513,0.0,-8.4392,12,33.3333,0.022197
91eaca17,bull,s59|s95|s69|s73|s55,5,0.0433348926,0.0198241128,41.7761,0.0,-11.6513,53,49.0566,0.27932,-4.8801,0.0,-8.602,10,30.0,0.008935
d6b834ef,bear,s67|s77|s23|s81|s25,5,0.0789080464,0.0182978066,50.2786,0.0,-17.6206,68,29.4118,0.236488,15.5484,0.0,-14.6548,23,30.4348,0.050385
d350f6f3,bear,s89|s81|s100|s16|s51,5,0.0548329026,0.0154514854,46.7156,0.0,-14.5107,64,37.5,0.25583,7.3682,0.0,-9.7405,14,35.7143,0.03007
345bdb1d,bull,s11|s91|s73|s63,4,0.044367167,0.0174914523,35.522,0.0,-10.2357,59,44.0678,0.243584,13.9886,0.0,-9.4998,11,54.5455,0.04204
d28d8e50,bear,s85|s81|s50|s28|s71,5,0.0779361968,0.0175231969,65.6846,0.0,-14.881,75,30.6667,0.310096,-14.657,0.0,-16.1143,21,14.2857,-0.026928
1022cb9b,bear,s29|s23|s100|s20,4,0.0461493831,0.0177630697,38.057,0.0,-14.0971,87,41.3793,0.234075,2.3061,0.0,-14.0459,28,35.7143,0.041569
7989a7ce,bear,s20|s29|s17|s67,4,0.0446244546,0.0152657195,45.1161,0.0,-16.0613,93,39.7849,0.251635,-4.0059,0.0,-13.2002,33,30.303,0.023288
411d190d,bear,s100|s16|s61|s51|s67,5,0.0497135591,0.014669713,42.3604,0.0,-21.097,115,34.7826,0.210498,5.9474,0.0,-13.4687,41,31.7073,0.064374
7d62112b,bear,s23|s29|s61|s89|s66,5,0.0658482344,0.0195219735,37.5589,0.0,-23.2423,73,34.2466,0.183249,31.2557,0.0,-12.9907,20,45.0,0.08842
99507538,bear,s61|s23|s89|s29,4,0.070175345,0.0138412943,44.7137,0.0,-19.6492,82,28.0488,0.204054,24.5626,0.0,-10.9202,19,36.8421,0.066886
c183994b,bear,s56|s22|s76|s86,4,0.0722399159,0.0193274126,60.1839,0.0,-21.7407,47,38.2979,0.272983,-8.8797,0.0,-10.9621,15,20.0,-0.002522
5306d34c,bear,s49|s57|s37|s66|s80,5,0.0424364489,0.013429843,34.362,0.0,-13.1204,92,38.0435,0.212217,6.2381,0.0,-9.3769,28,35.7143,0.05822
a89bd879,bear,s81|s16|s28|s50,4,0.0571494965,0.0165134342,52.6494,0.0,-20.4418,59,38.9831,0.266221,-6.2812,0.0,-12.5406,21,23.8095,0.003646
dc59eb4b,bear,s13|s62|s67|s100|s19,5,0.0384960668,0.018663746,31.0544,0.0,-13.8097,49,51.0204,0.231133,-1.8644,0.0,-7.2243,21,38.0952,0.035765
4988c5da,bear,s23|s101,2,0.0416913761,0.015467702,36.764,0.0,-13.9579,75,42.6667,0.233182,0.3167,0.0,-10.974,23,34.7826,0.033439
b2985937,bear,s81|s76|s13|s16,4,0.073975127,0.0150688636,45.9369,0.0,-12.7419,50,30.0,0.235522,13.1115,0.0,-8.5835,11,36.3636,0.029873
d7157753,bull,s47|s83|s24,3,0.0502780317,0.0176304639,47.6604,0.0,-21.5072,108,37.963,0.240009,-0.7893,0.0,-16.2214,25,32.0,0.022089
12a61b7c,bear,s86|s13|s22|s76,4,0.0772629676,0.0190347598,64.449,0.0,-22.7899,42,38.0952,0.255118,-2.9244,0.0,-13.1952,13,23.0769,0.004666
9d574c2e,bull,s79|s83|s54,3,0.0790942706,0.0189946459,44.2906,0.0,-15.5949,66,30.303,0.221287,12.9389,0.0,-15.2384,19,31.5789,0.038295
bfa1a985,bull,s21|s40|s93|s6,4,0.0770593548,0.0154822389,47.879,0.0,-22.2199,76,27.6316,0.207751,19.7674,0.0,-11.842,18,33.3333,0.051676
1b2b5992,bull,s95|s68|s40|s75|s93,5,0.0602878971,0.0196813115,63.9039,0.0,-11.0427,38,47.3684,0.27709,-14.4275,0.0,-21.0226,8,0.0,-0.019324
39f5f970,bear,s61|s18|s100|s66,4,0.0538325041,0.0129404633,43.3315,0.0,-24.1176,104,31.7308,0.196166,10.0771,0.0,-13.1118,33,30.303,0.060642
42ba7a4a,bull,s87|s24|s55|s59,4,0.0298343601,0.0196412209,24.1875,0.0,-9.1291,48,58.3333,0.234588,0.9063,0.0,-5.3165,8,50.0,0.022028
79ca811f,bear,s97|s22|s50|s89|s29,5,0.0300278009,0.019165746,12.9028,0.0,-17.1624,92,51.087,0.153385,12.7977,0.0,-8.7049,26,57.6923,0.10304
957990e0,bear,s23|s72|s29|s98,4,0.0455193962,0.014822593,35.1459,0.0,-12.2065,61,40.9836,0.226915,1.754,0.0,-13.9814,21,33.3333,0.02733
98b210a6,bear,s13|s81,2,0.052694694,0.0196787497,42.02,0.0,-9.1902,42,45.2381,0.232028,1.534,0.0,-11.3311,14,35.7143,0.0222
71267670,bear,s100|s50|s29|s22,4,0.0572101525,0.0180490055,32.4237,0.0,-17.7818,53,37.7358,0.189557,15.0738,0.0,-7.6996,20,40.0,0.062879
483f2bb6,bull,s36|s63|s83,3,0.053529925,0.0166050041,37.0952,0.0,-14.4261,51,39.2157,0.22275,5.4872,0.0,-7.8558,14,35.7143,0.029547
9c0b0fa0,bear,s29|s20|s66|s98|s100,5,0.0325804034,0.0161793237,23.4282,0.0,-10.9035,53,50.9434,0.213832,3.6623,0.0,-9.2014,15,46.6667,0.038114
7f0b758b,bull,s73|s6|s79|s58,4,0.0408882442,0.0175387039,33.0891,0.0,-14.1522,96,42.7083,0.218025,-1.04,0.0,-9.4473,22,36.3636,0.033699
10b2dd7a,bear,s100|s61|s52|s76,4,0.0351921145,0.0160273198,25.2303,0.0,-16.29,117,43.5897,0.18282,2.2838,0.0,-10.6693,34,41.1765,0.068447
1e099d15,bear,s25|s100|s62|s13,4,0.037845189,0.0166542657,26.3394,0.0,-10.6277,55,47.2727,0.215293,-2.7067,0.0,-8.6385,25,36.0,0.035629
01757ad4,bull,s55|s40|s47|s30|s93,5,0.0764736399,0.0154322534,50.2051,0.0,-14.3589,52,30.7692,0.250051,-3.9761,0.0,-11.6898,11,18.1818,0.000786
3e35e6a3,bear,s23|s25|s81|s77,4,0.0737078774,0.0131261746,40.4926,0.0,-16.7993,80,25.0,0.186573,20.9591,0.0,-11.8225,23,30.4348,0.06425
a43c445d,bear,s16|s86|s62|s22,4,0.060466029,0.0132422113,50.4787,0.0,-18.9011,76,31.5789,0.239948,-1.2212,0.0,-15.6868,30,23.3333,0.010833
86706a72,bear,s29|s25|s98|s89|s23,5,0.0441425164,0.0185393051,20.7837,0.0,-17.4083,96,40.625,0.152785,19.0523,0.0,-9.2895,25,48.0,0.09617
b512e11a,bear,s52|s71|s56|s76,4,0.0586946474,0.0144693238,36.4366,0.0,-11.6833,53,33.9623,0.212583,11.6531,0.0,-7.6403,13,38.4615,0.03616
9069507a,bear,s76|s89|s51|s56|s22,5,0.020636122,0.0137039755,7.4724,0.0,-10.7886,46,56.5217,0.153722,9.8128,0.0,-4.6617,21,66.6667,0.094612
1087776e,bull,s69|s73|s83|s91,4,0.0500223513,0.0171330696,40.4018,0.0,-15.3846,68,39.7059,0.234571,-2.1628,0.0,-9.3431,14,28.5714,0.013729
d0a5c188,bear,s25|s97|s86|s22|s71,5,0.0575071798,0.0194642706,33.6437,0.0,-23.0076,74,36.4865,0.175012,20.8048,0.0,-11.8669,20,45.0,0.073047
ac995a38,bull,s84|s55|s3|s73,4,0.0480522617,0.0170137132,37.3562,0.0,-15.1492,57,42.1053,0.230293,2.4007,0.0,-5.701,8,37.5,0.0168
25bca337,bull,s40|s36|s55|s47,4,0.0304234631,0.0196147606,15.8964,0.0,-10.3212,67,52.2388,0.189338,8.8114,0.0,-7.6788,15,60.0,0.057663
52615e1e,bear,s81|s13|s67,3,0.055367677,0.0195935841,41.0768,0.0,-10.0585,41,43.9024,0.217988,5.5522,0.0,-9.2168,13,38.4615,0.028585
5173bd43,bear,s90|s13|s31|s23,4,0.0773128977,0.0183117592,32.9874,0.0,-13.8998,47,31.9149,0.174835,29.5466,0.0,-10.6208,17,41.1765,0.07135
8a1037b0,bear,s100|s17|s62,3,0.0300004687,0.0193654852,26.6596,0.0,-11.2201,46,58.6957,0.22914,-7.5219,0.0,-9.9083,16,37.5,0.01686
979df9de,bear,s19|s81|s25|s67,4,0.0712433235,0.0161321315,53.2091,0.0,-13.6498,54,33.3333,0.271887,-15.8364,0.0,-16.4763,17,11.7647,-0.026343
c64f2e0a,bull,s15|s88|s79|s83,4,0.0725828828,0.0182912625,49.334,0.0,-18.1341,61,32.7869,0.241294,-2.5371,0.0,-15.1308,18,22.2222,0.004005
011056b8,bear,s23|s98|s77|s25,4,0.061110043,0.0140433059,37.4455,0.0,-23.4225,71,30.9859,0.172472,25.2578,0.0,-13.5273,20,40.0,0.07218
d554370b,bear,s85|s77|s25|s81,4,0.0737606494,0.0193653466,50.2333,0.0,-15.4505,56,33.9286,0.256368,-11.2902,0.0,-14.2176,17,17.6471,-0.011857
06959e50,bull,s75|s30|s63|s21,4,0.0490037831,0.012432316,39.6131,0.0,-10.2841,63,36.5079,0.237124,-3.2606,0.0,-9.6836,13,23.0769,0.007056
47fd70cb,bull,s58|s47|s83|s32,4,0.0464356653,0.0190709254,43.8236,0.0,-23.4597,92,42.3913,0.232089,-5.3021,0.0,-14.5292,19,31.5789,0.011377
0b61f7d7,bull,s58|s6|s83|s79,4,0.0376895947,0.0111691889,32.4236,0.0,-10.1948,54,42.5926,0.226888,-2.4226,0.0,-6.1053,14,28.5714,0.016158
286987be,bear,s72|s85|s81|s23|s89,5,0.0753122521,0.0107064946,48.7727,0.0,-11.9213,51,27.451,0.24168,-2.3701,0.0,-11.1089,13,15.3846,0.00087
9b6852f4,bear,s51|s77|s66|s101,4,0.0249622397,0.0154584712,10.8615,0.0,-13.3613,85,51.7647,0.158656,5.8736,0.0,-11.4805,28,53.5714,0.08387
434b88bb,bull,s40|s59|s73|s11,4,0.0370860629,0.0175266568,34.7742,0.0,-11.229,63,49.2063,0.253029,-12.4988,0.0,-19.6198,16,25.0,-0.010833
bace0857,bear,s51|s23|s66|s31|s37,5,0.0638182751,0.0186997018,31.0175,0.0,-21.9691,51,35.2941,0.164045,29.4513,0.0,-10.007,17,47.0588,0.077847
0cbbd933,bear,s62|s16|s86|s67,4,0.0445242916,0.0164824107,29.1543,0.0,-12.9962,54,42.5926,0.205406,2.9717,0.0,-12.7015,22,36.3636,0.036464
b5a5d6a3,bear,s52|s100|s98|s61,4,0.036403028,0.0172145185,22.1919,0.0,-19.5319,92,44.5652,0.163867,5.748,0.0,-11.2862,32,43.75,0.077045
72a8843b,bear,s67|s51|s17|s89|s20,5,0.0348237814,0.0146788906,21.8043,0.0,-10.0633,57,45.614,0.193869,6.1264,0.0,-4.9479,15,46.6667,0.044899
9ab0c0d7,bear,s29|s101|s85|s81,4,0.0516520196,0.0185428674,36.7214,0.0,-14.8933,47,42.5532,0.216073,1.1412,0.0,-10.5998,15,33.3333,0.02183
46d6b671,bull,s53|s59|s1|s47,4,0.0352809,0.0133962335,30.9524,0.0,-13.0067,75,44.0,0.21679,-2.7897,0.0,-10.9606,18,33.3333,0.020145
1c913d71,bear,s67|s98|s72|s20|s23,5,0.0604727536,0.015983168,32.5729,0.0,-20.9743,74,32.4324,0.164666,16.7623,0.0,-10.6847,26,34.6154,0.072197
76f32bb8,bear,s13|s66|s89,3,0.0275299679,0.0137711738,13.2701,0.0,-12.3641,63,47.619,0.158845,13.631,0.0,-7.4077,18,61.1111,0.077628
19b02801,bear,s81|s51|s89|s98|s20,5,0.0301998707,0.0182601329,28.2249,0.0,-9.3313,40,60.0,0.211925,5.7475,0.0,-6.3534,6,66.6667,0.024472
3a1e37cb,bear,s89|s13|s26,3,0.0269266893,0.0172543296,8.713,0.0,-12.3895,67,50.7463,0.149922,12.9599,0.0,-5.2153,19,63.1579,0.085754
5a32e1d6,bear,s29|s25|s76|s23|s81,5,0.0767952942,0.0135833687,45.6009,0.0,-21.4076,81,25.9259,0.195959,9.6524,0.0,-10.7624,24,25.0,0.039035
6eaee686,bear,s85|s101|s20|s23,4,0.0453715865,0.0161962218,29.939,0.0,-15.2677,67,40.2985,0.194848,2.66,0.0,-9.9571,23,34.7826,0.039154
db94a12b,bear,s81|s100|s13|s28|s50,5,0.0598742207,0.0143743726,39.8337,0.0,-12.3299,56,33.9286,0.224131,-0.408,0.0,-11.5104,12,25.0,0.009321
8d8cd898,bear,s76|s29|s61|s81,4,0.0752123839,0.0165308219,44.5612,0.0,-15.2729,55,30.9091,0.225153,-0.581,0.0,-12.4382,13,23.0769,0.007694
5cc1cc56,bull,s73|s91,2,0.0762669089,0.0196979872,47.294,0.0,-20.2331,58,32.7586,0.226752,2.0447,0.0,-21.3478,11,27.2727,0.00571
63bf3bcc,bear,s77|s66|s51|s13,4,0.0313118604,0.0109059472,19.4408,0.0,-5.2376,43,46.5116,0.173363,7.2889,0.0,-5.4827,20,45.0,0.059083
bddd3747,bear,s18|s100|s62|s13|s66,5,0.0569919097,0.0194118179,34.0869,0.0,-21.6902,58,37.931,0.18507,5.8436,0.0,-12.0946,26,34.6154,0.047287
c9cf76ee,bull,s91|s73|s92,3,0.0514424855,0.0154164359,32.8885,0.0,-12.4009,73,35.6164,0.201201,8.1733,0.0,-9.5981,13,38.4615,0.031014
e637adde,bear,s28|s16|s81|s51|s22,5,0.0497607902,0.0194816846,32.1375,0.0,-9.2958,37,45.9459,0.17649,19.8958,0.0,-7.5799,12,58.3333,0.055642
6dbda851,bear,s25|s23|s62|s98|s86,5,0.0661989217,0.0162960833,39.4758,0.0,-25.5293,72,30.5556,0.172982,13.9744,0.0,-15.8792,29,31.0345,0.058791
f28d7705,bear,s86|s49|s16|s62,4,0.0602666881,0.0120916114,33.707,0.0,-16.6922,68,29.4118,0.172987,13.1086,0.0,-11.5401,27,29.6296,0.05762
ed07d335,bull,s78|s59|s69|s21,4,0.0604525777,0.0120988675,50.6059,0.0,-18.8361,123,27.6423,0.228842,-3.697,0.0,-15.4761,33,21.2121,0.001597
81b2d8e6,bear,s50|s22|s66|s37,4,0.0219871194,0.01285489,11.2847,0.0,-10.163,57,54.386,0.177808,3.406,0.0,-6.04,16,56.25,0.052561
c1e781bf,bear,s89|s81|s13|s57,4,0.0244171529,0.0097278826,14.1124,0.0,-5.459,47,48.9362,0.175668,9.4439,0.0,-4.2907,13,61.5385,0.054475
288d0a88,bull,s69|s59|s40|s73,4,0.0417935138,0.0188327444,32.1917,0.0,-11.5162,50,48.0,0.238218,-11.7855,0.0,-13.7051,8,12.5,-0.008121
1e3be0b9,bear,s81|s61|s51|s20|s100,5,0.0375568786,0.0136449633,34.3504,0.0,-17.8163,153,39.2157,0.2016,-5.5653,0.0,-15.1283,50,32.0,0.028354
202770da,bear,s18|s62|s23|s100|s66,5,0.0225814984,0.0135102297,14.4518,0.0,-9.954,57,56.1404,0.196366,-2.4176,0.0,-6.0644,16,43.75,0.033084
922d73be,bear,s67|s13|s61|s81,4,0.056439551,0.0186360408,40.0837,0.0,-13.0338,40,42.5,0.198987,6.6904,0.0,-8.9357,13,38.4615,0.029988
b55e5610,bull,s68|s3|s94|s48,4,0.0615904793,0.0178417474,37.7382,0.0,-10.907,52,36.5385,0.227847,-4.7451,0.0,-7.5798,6,16.6667,0.000994
6ec1a1cb,bear,s25|s19|s23|s81,4,0.0748060201,0.0153349626,41.6478,0.0,-20.149,82,26.8293,0.186632,10.716,0.0,-14.4578,26,26.9231,0.041735
c4251bbb,bear,s67|s13|s89|s50,4,0.0212786818,0.0104937798,9.8286,0.0,-7.9553,48,52.0833,0.16483,13.1003,0.0,-3.2278,11,81.8182,0.063398
b8b0e0ef,bull,s83|s79|s74|s6,4,0.0695635998,0.0135407419,36.6273,0.0,-11.2043,46,30.4348,0.187865,12.3953,0.0,-6.2821,16,31.25,0.039835
38203adc,bear,s100|s62|s77|s13,4,0.0536166152,0.0194320955,26.9618,0.0,-16.4069,45,40.0,0.160764,12.0692,0.0,-6.7754,23,39.1304,0.066857
e4ce0b65,bear,s62|s28|s100,3,0.03534135,0.0163226232,24.6671,0.0,-10.8892,64,46.875,0.206626,-3.4404,0.0,-10.3865,17,35.2941,0.020727
e75d6348,bear,s23|s18,2,0.0618853438,0.0193447963,24.9993,0.0,-16.228,70,34.2857,0.15417,18.5694,0.0,-11.5311,23,39.1304,0.072255
7293a1b0,bear,s97|s13|s76|s19|s81,5,0.0488738801,0.0144115083,41.2355,0.0,-14.1886,68,38.2353,0.237082,-9.7414,0.0,-17.9827,19,21.0526,-0.011307
471522fd,bear,s80|s25|s23|s67,4,0.0414133306,0.0195273327,23.3374,0.0,-11.0249,58,46.5517,0.19993,0.5013,0.0,-12.4187,15,40.0,0.025425
60a2a941,bear,s76|s98|s51|s16|s37,5,0.0421454563,0.0198363763,26.8521,0.0,-13.5388,61,45.9016,0.204497,-4.6325,0.0,-11.5744,20,35.0,0.020699
ca57753b,bear,s62|s18|s22|s100|s49,5,0.047362218,0.0172869411,29.5313,0.0,-22.005,56,41.0714,0.175324,7.4919,0.0,-8.5557,20,40.0,0.04972
eea9f5f2,bear,s57|s17|s37|s23,4,0.045288775,0.0153015882,27.2815,0.0,-12.297,73,38.3562,0.187304,2.783,0.0,-11.6022,23,34.7826,0.03711
9af63b0a,bear,s76|s13|s20|s89,4,0.025491856,0.0140737256,15.7029,0.0,-11.2765,84,50.0,0.178982,1.3311,0.0,-9.6283,19,47.3684,0.045047
cb2f10f9,bear,s29|s100|s50|s22|s97,5,0.0264577717,0.0172198901,15.2866,0.0,-10.2876,72,54.1667,0.192784,-7.8688,0.0,-11.9121,26,42.3077,0.03105
743bcc51,bull,s79|s47|s83|s41|s55,5,0.0503957749,0.0144430453,34.7131,0.0,-16.5795,63,36.5079,0.198638,5.8978,0.0,-6.8669,10,40.0,0.024598
9bb95556,bear,s62|s86|s22|s98|s20,5,0.068101202,0.0198441005,39.4801,0.0,-29.6465,68,33.8235,0.170451,13.43,0.0,-15.3497,23,34.7826,0.051529
56887d4c,bull,s48|s96|s34|s93,4,0.0582488612,0.0102908809,45.95,0.0,-12.4795,43,34.8837,0.215871,-1.4719,0.0,-8.2073,10,20.0,0.005898
7b6375dc,bull,s48|s88|s33|s68,4,0.0403700781,0.0139303033,33.4426,0.0,-17.3147,76,40.7895,0.204195,-0.2563,0.0,-8.9886,12,33.3333,0.017282
fb94f9c5,bear,s67|s22|s86|s72,4,0.0675608103,0.0194116088,55.4948,0.0,-17.4383,38,42.1053,0.224945,-9.6811,0.0,-11.0363,15,20.0,-0.00355
ce5af4b0,bear,s67|s50|s25|s81,4,0.0708704357,0.0188207857,61.7873,0.0,-12.1536,32,43.75,0.218841,-5.1586,0.0,-9.3874,10,20.0,0.002241
bef89903,bear,s25|s66|s61|s23,4,0.0612399581,0.0177572712,24.2437,0.0,-15.6584,67,32.8358,0.148507,22.1599,0.0,-8.2812,19,42.1053,0.072243
f41e20b2,bear,s81|s13|s16|s28|s85,5,0.0775147575,0.0156743775,62.9936,0.0,-22.4478,75,29.3333,0.272631,-18.5482,0.0,-21.9224,25,12.0,-0.05198
09b2453c,bear,s71|s100|s67|s86|s29,5,0.0670335251,0.0190171654,36.9512,0.0,-22.0656,54,35.1852,0.187164,9.1468,0.0,-14.7695,18,33.3333,0.03322
7382dd68,bull,s63|s54|s38,3,0.031328031,0.0189010857,23.7166,0.0,-15.1906,63,53.9683,0.211199,-8.9405,0.0,-11.4198,15,33.3333,0.008994
08a3b91d,bull,s73|s70|s95|s92|s87,5,0.0775891795,0.0114057524,44.3494,0.0,-8.7546,60,25.0,0.226134,-5.5924,0.0,-12.6718,15,13.3333,-0.006116
d3adc8d0,bear,s86|s66|s22,3,0.052637357,0.0182537638,41.2901,0.0,-16.7264,43,44.186,0.212884,-5.6,0.0,-13.7254,18,27.7778,0.007113
e8c22fb5,bull,s88|s36|s63|s83,4,0.0674150472,0.0170521614,46.7353,0.0,-12.3792,36,38.8889,0.191859,9.4989,0.0,-6.732,11,36.3636,0.027916
57ebee79,bear,s29|s61|s100|s66|s51,5,0.0257705764,0.0149156024,27.6861,0.0,-18.1617,97,53.6082,0.217084,-12.5057,0.0,-15.3582,27,33.3333,0.002107
aee75f0b,bear,s22|s100|s62|s16|s23,5,0.0452642379,0.0164491098,26.9657,0.0,-19.0972,70,40.0,0.170571,2.5753,0.0,-7.5482,25,36.0,0.047828
47d55e71,bear,s52|s100|s67|s85|s61,5,0.0417462444,0.0171249751,21.4513,0.0,-20.1191,100,40.0,0.145448,9.7173,0.0,-12.6265,28,42.8571,0.072554
49032c4c,bear,s51|s77|s66|s22|s86,5,0.028086704,0.0143584904,17.9689,0.0,-13.8681,88,48.8636,0.176862,-8.0349,0.0,-13.0841,43,39.5349,0.040603
1e2527c3,bear,s100|s18|s62|s66,4,0.0330850234,0.0122058442,30.1176,0.0,-9.0235,41,51.2195,0.202588,-3.961,0.0,-7.2854,14,28.5714,0.013444
44c58d35,bear,s37|s23|s51|s31,4,0.0450177484,0.0185822378,20.5553,0.0,-20.9915,52,42.3077,0.14617,13.2494,0.0,-10.4762,22,45.4545,0.06949
20a3e52f,bear,s50|s81|s22|s13|s67,5,0.0701325584,0.0188994118,35.0687,0.0,-16.6171,51,33.3333,0.190423,4.5398,0.0,-15.1977,20,30.0,0.025026
39094614,bull,s12|s83|s11|s73,4,0.0676324876,0.0157340276,36.658,0.0,-14.1525,62,30.6452,0.19611,4.7799,0.0,-11.9942,14,28.5714,0.019278
02725a4c,bear,s29|s66|s100|s51|s25,5,0.0380918,0.0154077379,25.5669,0.0,-16.7715,82,42.6829,0.180002,-0.4107,0.0,-9.1104,22,36.3636,0.035251
9c35ce3c,bull,s75|s40|s93|s46,4,0.0532057384,0.016226326,41.5845,0.0,-17.088,53,39.6226,0.233942,-14.3423,0.0,-18.384,11,9.0909,-0.018755
173e0afd,bull,s59|s48|s21|s70,4,0.0667012345,0.0121356719,38.962,0.0,-14.3267,51,29.4118,0.201103,1.4692,0.0,-7.2041,13,23.0769,0.013909
11c6d683,bear,s13|s89|s97|s50,4,0.0276743329,0.0113512178,13.7454,0.0,-11.0761,49,46.9388,0.159318,11.3564,0.0,-5.4723,13,61.5385,0.055542
c7943d47,bear,s81|s29|s19|s23,4,0.0763594771,0.0133705248,33.0993,0.0,-14.4391,67,25.3731,0.165199,16.1492,0.0,-10.7447,21,28.5714,0.049592
9cb157a4,bear,s25|s89|s13|s85,4,0.0278412514,0.0179879127,7.5021,0.0,-9.2608,59,50.8475,0.154769,8.1929,0.0,-5.957,15,60.0,0.05847
e2a2630e,bear,s19|s23|s86|s62,4,0.0610517705,0.0149372847,30.9715,0.0,-21.2111,71,30.9859,0.15321,12.6045,0.0,-13.4954,29,31.0345,0.05976
d3306272,bear,s25|s23|s98,3,0.045611442,0.0152036938,28.0622,0.0,-22.4111,85,37.6471,0.157957,8.3687,0.0,-10.4935,24,37.5,0.054957
e7ab4e47,bear,s81|s13|s51|s19,4,0.0656700481,0.0153606571,33.304,0.0,-13.899,61,31.1475,0.184962,5.4874,0.0,-13.9539,21,28.5714,0.027637
aeae1b87,bear,s51|s23|s67|s77|s22,5,0.0421228207,0.0192799491,27.8519,0.0,-14.3674,38,50.0,0.165912,5.1912,0.0,-8.6017,18,44.4444,0.046185
